abstract,summary
"New report states more than quarter of newly hired teachers lack adequate teaching skills or training in their subjects; report is by National Commission on Teaching and America's Future, nonpartisan panel of governors, educators and business leaders; report says fewer than half the nation's 1,200 teacher's colleges meet professional standards of accreditation, and that each year, more than 50,000 people enter teaching on emergency or substandard certification; report recommends setting strict accountability and licensing standards for teachers and education schools that train them, including yearlong internship, and making it easier to dismiss incompetent teachers and close substandard schools of education; nation will need 2 million new teachers over next 10 years, due to new baby boomlet and aging teaching population (M) ","The report recommends setting strict accountability and licensing standards for teachers and the education schools that train them, reformulating teachers' education to include a yearlong internship, giving financial rewards to good teachers and making it easier to dismiss incompetent teachers and close substandard schools of education. He added, in a veiled dig at Bob Dole's repeated attacks on the National Education Association:'' We ought to find ways to identify and reward good teachers. The report said that more than 40 states allowed districts to hire teachers who had not met basic education requirements and that more than 12 percent of new teachers nationwide began with no training at all. It also said American schools had too many administrative and support personnel and not enough teachers compared with other countries."
"Notes from the campaign trial: Presidential campaign of Ralph Nader, nominee of Green Party, has serious money problem: Nader insists on limiting his Presidential campaign spending to less than $5,000; gathering of negotiators to forge schedule for fall's Presidential debates lurches into motion (M) ","A-5-a-Day CampaignThe Presidential campaign of Ralph Nader, consumer advocate, proto-neo-populist and nominee of the vaguely leftish Green Party, has a serious money problem. There are no overnights in Presidential hotel suites.'' They would be wrong.''I like to practice what I preach, which is privacy for medical data, tax data and credit-card data,'' he said. In what is surely a first in Presidential politics, Mr. Nader said he had yet to speak to any Green Party officials about the fact that he is their nominee. The Clinton campaign's chief emissary, Commerce Secretary Mickey Kantor, was mum.' Campaign Trail"
"New York City school officials, faced with most severe overcrowding in decades, say they are exploring ways to bus some children from most crowded districts to schools in other areas of city; Mayor Rudolph W Giuliani estimates that there are up to 40,000 vacant spots in school districts not affected by crowding problems (M) ","Faced with the most severe overcrowding in decades, New York City school officials said yesterday that they were exploring ways to bus some children from the most crowded districts to schools in other areas of the city. As a result, officials in the school system and in City Hall have been looking for new ways to create spaces for students. A spokeswoman for the Board of Education, Doris Gonzalez-Light, said that 19 of the city's 32 districts had extra seats-- with schools ranging from 71 percent to 96 percent of capacity-- while the other 13 districts were overcrowded. There is only one solution: New York City must allocate appropriate funds for the building of schools that is comparable to the enrollment rate of students in the system.''"
"Clinton Administration says United States will help evacuate more than 2,000 Kurdish refugees who worked with US military and relief operations in northern Iraq and grant many of them asylum; US plans to coordinate convoy of trucks, buses and cars to transport refugees across border to Turkey, with the assent of Kurdistan Democratic Party, Kurdish faction now allied with Pres Saddam Hussein; refugees have been stranded in northern city of Zakho since Iraq sent its troops into Kurdish enclave on Aug 31; evacuation plan seen as further evidence that Washington's effort to provide protection and relief for Kurds in northern Iraq has collapsed, and that Hussein has now reasserted control over much of enclave; photo (M) ","The Clinton Administration said today that the United States would help evacuate more than 2,000 refugees who had worked with its military and relief operations in northern Iraq and grant many of them asylum. Instead, the United States plans to coordinate a convoy of trucks, buses and cars to transport the refugees with the assent of the Kurdistan Democratic Party, the Kurdish faction now allied with President Saddam Hussein, to cross Iraq's border with Turkey. The Administration appeared eager to limit any military operations on the ground in northern Iraq. The refugees-- mainly Kurds, but also Iraqis and Turkmens-- had worked for the United States relief operations in cities around northern Iraq. Once they reach the border, they will be considered for asylum in the United States."
Federal jury awards Jrae Mason of NYC $1.15 million for ordeal that began two summers ago when she was seized in Harlem apartment and mistakenly abducted to Alabama by bounty hunters; bounty hunters had insisted she was not Jrae Mason but bail-jumping fugitive who went by names such as Audrey White Smith; case reviewed; photo (M) ,"When the mistake was finally discovered, Ms. Mason was given $ 24 by way of an apology and put on a bus from Tuscaloosa back to New York City, Mr. Breitbart said. In addition, Mr. Breitbart said, the city gave Ms. Mason a $ 150,000 settlement several months ago. Mason said her nightmare began about 10 P.M. on July 18, 1994. For hours, she was shuttled from one New York City police lockup to another, all the while insisting tearfully that she was innocent, Ms. Mason said last evening. The Alabama bounty hunters gave her the choice of riding quietly in handcuffs in a car or being put in the trunk for the trip to Alabama, Ms. Mason said."
"British Aerospace PLC says its pretax profit rose 37 percent, to 215 million pounds, or $335.94 million, in first six months of 1996 (S) ","British Aerospace P.L.C. said yesterday that its pretax profit rose strongly in the first half because of productivity gains that yielded stronger profits from military work and lower commercial plane losses. Excluding exceptional items, profit rose 37 percent, to $: 215 million, or $ 335.94 million, in the first six months. Including a special gain this year and a one-time charge a year ago, profit rose 74 percent, to $: 199 million from $: 114 million. ( AP)INTERNATIONAL BRIEFS"
"Metra Oy, Finnish maker of diesel engines, says it will acquire diesel-engine operations of Fincantieri Cantieri Navali Italiani SpA of Italy in transaction valued at about $1.4 billion (S) ","Metra Oy, a Finnish maker of diesel engines, said yesterday that it would acquire the diesel-engine operations of Fincantieri Cantieri Navali Italiani S.p. A. of Italy in a transaction valued at about $ 1.4 billion. After the acquisition, a new company will be formed by merging several diesel engine operations that Metra owns, including operations in Finland and Switzerland, with 40 percent of Fincantieri's motor division, Grandi Motori. After making a cash payment, Metra will control about 85 percent of the new company, making it part of the Metra group with Fincantieri as a minority shareholder. The company will be the largest in its field, Metra said.(Bloomberg Business News)INTERNATIONAL BRIEFS"
"BTR PLC agrees to sell its electric power unit, Hawker Siddeley Electric Power, to FKI PLC for 182.5 million pounds, or $283.8 million, in cash; BTR also announces 14 percent decrease in pretax profit for first half of 1996, before exceptional items, to 626 million pounds, or $970 million (S) ","BTR P.L.C. said yesterday that it had agreed to sell its electric power unit, Hawker Siddeley Electric Power, to FKI P.L.C. for $: 182.5 million, or $ 283.8 million, in cash, continuing a string of asset sales. The unit, which includes a group of companies that make transformers, generators, motors and other electrical equipment, had operating profit before charges last year of $: 19.7 million on sales of $: 252.9 million. BTR also announced a 14 percent decrease in pretax profit for the first half of 1996, before exceptional items, to $: 626 million, or $ 970 million. FKI makes auto parts, hardware and process controls equipment.(Bloomberg Business News)INTERNATIONAL BRIEFS"
"Banque Nationale de Paris SA, France's fourth-largest bank in terms of assets, says profit rose greater-than-expected 80 percent during first-half of 1996, to 1.735 billion francs ($336.7 million); Credit Commercial de France says first-half earnings rose 12 percent, to 669 million francs (S) ","Two of the biggest banks in France reported double-digit first-half earnings growth yesterday. Banque Nationale de Paris S.A., France's fourth-largest bank in terms of assets, said profit rose a greater-than-expected 80 percent during the period to 1.735 billion francs ( $ 336.7 million ). And Credit Commercial de France, which ranks among the country's most profitable lenders, said first-half earnings rose 12 percent, to 669 million francs. The improvement at both banks owed more to cost and risk control than to a surge in domestic banking profits, analysts said.(Bloomberg Business News)INTERNATIONAL BRIEFS"
"Federal prosecutors have informed Archer-Daniels-Midland Co and senior executives, Michael D Andreas and Terrance S Wilson, that they could be indicted as soon as Sept 17 on charges they engaged in international conspiracy to fix prices for feed additive lysine; by late Sept 12, settlement negotiations between Government and Daniels appeared to be making progress; as a result, Government-imposed deadline could slip by as much as a week as both sides hammer out a deal (L) ","It's white-knuckle time at the Archer Daniels Midland Company. But by late yesterday, settlement negotiations between the Government and Archer Daniels appeared to be making some progress, people with knowledge of the situation said. Terms of a possible settlement could not be determined. Aubrey Daniel 3d, a lawyer for Archer Daniels, did not return a telephone call. After Mr. Whitacre's role as an informant was disclosed, Archer Daniels dismissed him, accusing him of stealing millions of dollars from the company in an elaborate embezzlement. Mr. Whitacre has said that he obtained the money as part of an illegal compensation scheme set up by the company, a charge that Archer Daniels denies."
Pernell Whitaker says he is in best shape ever for his rematch against Wilfredo Rivera for World Boxing Council welterweight championship in Miami (S) ,"Pernell Whitaker is convinced that he is still the best boxer, pound for pound, in the world. So after a sub-par performance in April, Whitaker ( 38-1- 1 ) is eager for his rematch against Wilfredo Rivera ( 23-1- 1 ), next Friday in Miami, for the World Boxing Council welterweight championship.''I'm in the best shape I've ever been in as a professional,'' Whitaker said yesterday during a Manhattan news conference to promote the fight.'' Whitaker hopes that an impressive victory over Rivera next week will lead to a big-money showdown next year, against either Oscar De La Hoya or Felix Trinidad."
"Michael Kimmelman reviews art works by Leonardo Drew, at Mary Boone Gallery; photo (S) ","Leonardo Drew Mary Boone Gallery 745 Fifth Avenue, at 58th Street Through Oct. 19This is the first solo show at Mary Boone for Leonardo Drew, the 35-year-old artist who came onto the scene a few years ago with sculptures made of charred wood and cotton, among other things. ( They're actually new, not found: he soaks them in rust-filled vats.)The works are big, 10 feet by 20 feet in one case, and made of plastic, burnt wood, steel wool and stacked blocks of raw knitted cloth. Imagine an Agnes Martin painting but transformed into what resemble rows of burned dominoes, with pieces of cloth and steel wool in between the dominoes. This gives you a vague idea of what another of Mr. Drew's wall pieces looks like."
"Michael Kimmelman reviews paintings by Kathleen Gilje, at Bravin Post Lee Gallery (S) ","Kathleen Gilje Bravin Post Lee 80 Mercer Street, SoHo Gilje redoes Old Masters, each with a twist. With Ingres's portrait of the Countess d'Haussonville, Ms. Gilje changes the reflection in the mirror from the soft and languid countess to one of Robert Mapplethorpe's muscle-bound women in black leather. Gilje is a paintings conservator, which helps explain the meticulous way she paints and suggests a possible message, namely that restoration is less science than art, and that the conservator, if subconsciously, always alters the original. True, there are subtle alterations and then there are wholesale changes Ms. Gilje makes in these pictures, whose most obvious theme is a feminist one: pointing, as with the Ingres, to its sexual coding by contrasting it with the Mapplethorpe."
"Holland Cotter reviews show of art works by women, including Louise Bourgeois and Yoko Ono, at CRG Gallery (S) ","The show's title refers to the familiar Renaissance image of the goddess of love regarding herself in a mirror held by Cupid, who could easily be a stand-in for the male artist. Eroticism, with all its ambiguities, for example, is the subject of Louise Bourgeois's'' Pillar,'' an abstract female figure with an empty space to indicate genitals and a mirror for a face; of Sarah Vanderlip's mirrored vitrine holding a cast bronze replica of an inflatable sex toy, and of Lutz Bacher's mirrors inscribed with texts of masturbatory fantasies written by men."
21-year-old conductor Daniel Harding makes unexpected debut leading Berlin Philharmonic after Franz Welser-Most becomes ill and says he cannot go on (S) ,"Harding, who grew up in Oxford and studied the trumpet at the Chetham School of Music in Manchester, was said by his London agent, Harold Holt, to be'' too overwhelmed and busy with rehearsals'' to grant interviews. He loves conducting, and he's the sort who would grab the opportunity with both hands.''In a previous interview quoted in The Telegraph, he said his conducting ambitions were discouraged at school:''"
Mark Messier does not play for Team Canada tonight because of flu (S) ,"Mark Messier, the Rangers' captain, did not play tonight for Team Canada when it faced the United States in Game 2 of the World Cup of Hockey tournament. Neil Smith, president and general manager of the Rangers, said Messier had the flu.''He's sick,'' Smith said.'' Messier has been playing with sore groin muscles throughout the tournament.'' It is n't a cover-up,'' said Smith, who visited Messier in the Canadian locker room before the game. During last spring's Stanley Cup playoffs, Messier played the first two games of the first round against Montreal despite a rib injury that made him ineffective. In addition to playing a regular shift in this tournament, Messier has killed penalties and worked on the power play. HOCKEY"
"Performance of Ibsen's John Gabriel Borkman in London is canceled after Paul Scofield says he will not do another performance with understudy Rita Davies, who was standing in for Vanessa Redgrave, who had respiratory infection (S) ","The Berlin Philharmonic did not object to performing with a substitute conductor, but PAUL SCOFIELD, the British actor, astonished London theatergoers last week when he refused to perform with an understudy. The Times of London reported that the actor brought the curtain down on the National Theater's production of Ibsen's'' John Gabriel Borkman'' after two performances with RITA DAVIES, who was standing in for VANESSA REDGRAVE.The Friday evening performance was canceled after many of the 800 ticketholders had arrived, and the Saturday matinee was scrubbed as well. But critics gave Mr. Scofield the benefit of the doubt."
"Excerpt from Bob Dole's remarks during appearance at Georgetown College in Georgetown, Ky (S) ","BOB DOLE Speaking yesterday at Georgetown College in Georgetown, Ky.:''I say this particularly to the young people behind me, because it's all about them. Think about the word' fear.' Think about the campaign of fear that's being waged right now by the Clinton / Gore campaign. They get up at their convention and say,' Oh, Bob Dole is a decent man.' Millions and millions and millions and millions and millions and millions of negative ads. Dollars in negative ads.... .''It is about trust, and it is about fear. They're going to tell you that Bob Dole---- The Vice President once referred to me and Gingrich as a two-headed monster. This is a man who says I'm a decent guy.''POLITICS"
"Feast of San Gennaro opens on Mulberry Street in Little Italy, NYC, first year under new management after City Hall crackdown intended to rid street festival of corruption and mob influence; photo (M) ","The new managers, who took over the festival just a month ago, said they did not have time to get a city permit for the ride, and thus had no accident insurance. ' It's the city's festival, not ours anymore.''In August , city officials denied a festival permit to the Society of San Gennaro Naples and Suburbs Inc., the group that had organized the fair, the city's largest, for 68 years. The new managers, made up mostly of members of the Little Italy Chamber of Commerce and restaurant owners along Mulberry Street, were encouraged by city officials and some neighborhood residents to apply for the festival permit, and in essence, save the fair.'' asked one festival official, speaking on condition of anonymity.''"
"United States World Cup hockey team defeats Canada, 5-2, Montreal, forcing deciding game on Saturday night; photo (M) ","The World Cup of Hockey will be decided with a climactic match here Saturday night, the traditional hockey night in Canada, with Canadian pride, Canadian will and Canadian national identity at stake. John LeClair scored two goals for the United States, and Brett Hull scored the winner on a long breakaway. The Americans added two empty-net goals after Canada pulled goalie Curtis Joseph in the final two minutes. This is what hockey is all about.''LeClair, a Vermont native and a former Montreal Canadien who plays for the Philadelphia Flyers, leads the tournament with six goals. HOCKEY"
"Gov George Pataki administration orders managers of state-financed housing project in Brooklyn to break contract with security group associated with Nation of Islam, responding to complaints that group has been passing out anti-Semitic literature; but residents of project, Ocean Towers in Coney Island, express outrage at order, saying group, X-men Security, had greatly improved security in area once plagued by drug deals, shootings and other violence (M) ","The Pataki administration has ordered the managers of a state-financed housing project in Brooklyn to break a contract with a security group associated with the Nation of Islam, responding to complaints that the group has been passing out anti-Semitic literature. But residents of the project, Ocean Towers in Coney Island, immediately expressed outrage at the order, saying that the group, X-Men Security, had greatly improved security in an area once plagued by drug deals, shootouts and other violence. The previous security agency had been dismissed because some of its guards had been found to be involved the drug trade in the project. The Nation of Islam did a good job at providing security but did a better job at proselytizing,'' he said.''"
"Miami Hurricanes football team defeats Rutgers, 33-0, Rutgers Stadium, Piscataway; photo (S) ","The Scarlet Knights lost their first Big East contest tonight, to Miami, 33- 0, as the West Coast offense of their new coach, Terry Shea, again failed to go up and down the field. Miami was held to 6 points in the first half but then exploded for 21 in the third quarter. The first of three touchdowns came at the end of a 70-yard drive, the second and third followed interceptions of passes thrown by Rutgers quarterback Mike Stephans. Danyell Ferguson, the tailback who led the Big East in rushing last season, scored two of Miami's five touchdowns, the first on a 32-yard sprint through a gap on the right side, the second on a 1-yard leap across the goal line. All of Benton's catches were in the first half."
"New Jersey Superior Court Judge James T O'Halloran rules that there is no evidence that Hoboken Mayor Anthony Russo had assaulted a political rival, Francis Przygoda; case reviewed (S) (New Jersey Daily Briefing) ","Sometimes a picture is worth a lot less than a thousand words. In June 1995, Mayor Anthony Russo of Hoboken was accused of assaulting a political rival who tried to photograph him inside a polling place, then stomping on the man's disposable camera. The rival, Francis Przygoda, whose wife was running for City Council, was even able to salvage photos that he claimed showed the mayor advancing on him. But a Superior Court judge, James T. O'Halloran, ruled on Tuesday that neither the photos nor Mr. Przygoda's testimony convinced him that Mr. Russo had committed assault. Judge O'Halloran interpreted the pictures as evidence that the camera had not been destroyed and acquitted Mr. Russo of criminal mischief.'' This reaffirms my faith in the judicial system,'' Mr. Russo said."
"New Jersey Turnpike Authority decides to be good neighbor and come up with new site for communications tower in Edison; many residents were opposed to initial site because it was just 450 feet away from a school and a residential neighborhood; tower will service civilian customers, Turnpike employees and State Police (S) (New Jersey Daily Briefing) ","The New Jersey Turnpike Authority has decided to be a good neighbor and come up with a new site for a communication tower in Edison, a spokeswoman said yesterday. Many residents were opposed to the initial site because it was just 450 feet away from a school and a residential neighborhood. Instead, the authority will have Bell Atlantic erect the 100-foot tower on Turnpike property in an industrial area about a mile south of the original location, said Lynn Fleeger, the spokeswoman. Residents have complained that the radio waves emitted by the tower would threaten the health of students and nearby residents, but Ms. Fleeger said the concerns were unfounded. The tower will serve civilian customers, Turnpike employees and State Police. NEW JERSEY DAILY BRIEFING"
Fleet Financial Group announces that it will lend $500 million in poor neighborhoods in New Jersey to mollify community groups that object to its acquisition of NatWest Bancorp; Fleet agrees to make loans to businesses and homeowners over three-year period (S) (New Jersey Daily Briefing) ,"Fleet Financial Group announced yesterday that it will lend $ 500 million in poor neighborhoods in New Jersey to mollify community groups that object to its acquisition of NatWest Bancorp. Fleet, which is based in Boston, agreed to make loans to businesses and homeowners over a three-year period after lengthy talks with several groups that accused it of neglecting the poor, Bloomberg Business News reported. One group, New Jersey Citizen Action, had rejected an offer by Fleet to make $ 475 million in loans over six years. NEW JERSEY DAILY BRIEFING"
"New Jersey Commerce Dept officials say that Camden has enlivened its planning for an Urban Enterprise Zone; three months after they attacked Camden's plans as less than aggressive and cut off state funding for program, they decide to lift freeze, and approve $4.3 million plan (S) (New Jersey Daily Briefing) ","Officials of the state Commerce Department say Camden has enlivened its planning for an Urban Enterprise Zone. Three months after they attacked Camden's plans as less than aggressive and cut off state funding for the program, they have decided to lift the freeze. On Wednesday, state officials approved a $ 4.3 million plan, to be financed by sales taxes, that will include the expansion of a shopping center and create a job-training center and an industrial park. In enterprise zones, merchants are allowed to charge a sales tax of 3 percent instead of 6 percent. NEW JERSEY DAILY BRIEFING"
"New Jersey State Sens Richard J Codey and Gordon A MacInnes, two longtime critics of state's psychiatric hospitals, urge Alan J Kaufman to step down as head of agency that oversees operations of state hospitals; their request comes week after suicide of patient at Greystone Park Psychiatric Hospital (S) (New Jersey Daily Briefing) ",Two longtime legislative critics of the state's psychiatric hospitals-- both Democrats-- yesterday urged the director of state mental health services to resign. The call for Alan J. Kaufman to step down as head of the agency that oversees operations of the state hospitals came one week after a patient at Greystone Park Psychiatric Hospital in Parsippany committed suicide. State Senators Richard J. Codey of West Orange and Gordon A. MacInnes of Denville said the mental health system was failing the most vulnerable citizens. But Human Services Commissioner William Waldman accused the two lawmakers of overreacting to the suicide. NEW JERSEY DAILY BRIEFING
"Rev Al Sharpton joins family of Carolyn Adams, killed during struggle with police in New Brunswick, NJ, in denouncing shooting as unjustified use of deadly force; authorities say that Patrolman James Consalvo was trying to arrest Adams for solicitation when she bit his finger; Consalvo says he shot her when she refused to let go of his finger and tried to grab his gun (S) (New Jersey Daily Briefing) ","Joined by the Rev. Al Sharpton, the family of a woman who was killed during a struggle with a police officer, Wednesday denounced the shooting as an unjustified use of deadly force.'' I have not heard anyone come near to justifying this use of force,'' The Associated Press quoted Mr. Sharpton as telling about 75 people gathered near the site where Carolyn Adams was shot Tuesday. The authorities have said that Patrolman James Consalvo was trying to arrest Ms. Adams for solicitation when she bit his finger. The officer said he shot her when she refused to let go of his finger and tried to grab his gun, according to Robert Gluck, the Middlesex County prosecutor. On Wednesday,9/11 more than 200 people protested the shooting at police headquarters. TERRY PRISTINNEW JERSEY DAILY BRIEFING"
Timothy W Smith previews NFL matchups this weekend (M) ,"The Eagles defense is No. 29 in the league against the run, giving up 149 yards a game. Game score: Game score: Green Bay 28-17.SUNDAY 4 P.M. GAMESNew York Giants ( 0- 2 ) vs. Washington ( 1-1)Key stats: Game score: Washington 21-13.Indianapolis ( 2- 0 ) vs. Dallas ( 1-1)Key stats: The Colts lead the A.F.C. on TD percentage inside the opponents' 20 yard line with 75 % ( 3 TDs, 1 FG on four trip ). Game score: Dallas 31-20.Jacksonville ( 1- 1 ) vs. Oakland ( 0-2)Key stats: Mark Brunell's 514 yards passing leads the N.F.L. Game score: Kansas City 18-10.SUNDAY 8 P.M. GAMETampa Bay ( 0- 2 ) vs. Denver Game score: Denver 31-10.MONDAY 9 P.M."
"Letter from Bishop Richard F Grein says John Cardinal O'Connor's offer to take 1,000 New York City schoolchildren into Catholic Archdicese's school system might pit public against parochial system (S) ","To the Editor: I believe the offer by John Cardinal O'Connor to take 1,000 poorly performing New York City schoolchildren into the Catholic Archdiocese's school system ( news articles, Sept. 9- 12 ) is well intentioned and of good will, but it bears not a small amount of competition-- pitting the public against the parochial system. Such a system would be the end of our public school system as we have known it. Now that situation is reversed, largely because the public schools have deteriorated. Under a voucher system, public schools will only deteroriate further. We all know a good public school system is essential to this city and to this country.(Bishop )"
