abstract,summary
Recent appointments in advertising industry noted (S) ,"* Darryl Lindberg, president of DDB Canada Advertising and chairman and chief executive of DDB Group Canada, Toronto, units of the Omnicom Group, was named to the new position of president at DDB Needham South America, New York, effective Oct. 1. Graham Avery, group assistant director at Anderson Advertising, will succeed Mr. Rigg there. * Bob Isherwood, executive creative director at the Sydney, Australia, office of Saatchi & amp; Saatchi Advertising, a unit of Cordiant P.L.C., was named to the additional new position of worldwide creative director of the agency. Vanessa Reed, marketing director, was promoted to the new position of associate publisher for marketing. And John Gallagher, assistant advertising sales director, was promoted to advertising director, a vacant position."
"Sole threat facing many American troops stationed in Vlasencia, Bosnia, is high cost of long-distance telephone service, coupled with constant temptation to call home; many report telephone bills of $500 or more each month; long-distance service is provided exclusively by AT&amp;T; map; photo (M) ","In scores of interviews with soldiers, many reported bills of $ 500 or more a month, and there was much undocumented talk of bills as high as $ 2,000.The cheapest approach is to enroll in a special AT&amp;T savings plan for the military, at a cost of $ 5 a month, and to call home only on Saturdays or Sundays. With a regular AT&amp;T card, the cost is $ 3 for the first minute, $ 2.75 for each additional minute and the same $ 2.50 surcharge. Many commanders here recommend that their soldiers buy pre-paid calling cards from AT&amp;T, which come in denominations of $ 20, $ 40 or $ 60."
"Do-it-yourself craze in recent years has fostered success of hardware store chains and created side industry in television programming; now, home-improvement suppliers are beginning to make their mark on the Internet, often tied to home-improvement TV programs such as This Old House; drawing (M) ","It is only logical, then, that sites on the World Wide Web would crop up. This Old House'' bases its Web site on the show's home-remodeling projects, which often involve the complete renovation of a teetering but still charming house over the course of several episodes. The site also estimates the prices of certain projects and supplies, and offers short bibliographies explaining where more information on a specific project can be obtained-- two features the television show lacks. The site also has links to major suppliers of home-building products. One site, Hardwareworld, offers an exhaustive listing of hardware and home improvement links. The Story of Velcro.''Other sites just help home remodelers familiarize themselves with the arcana of the industry."
"Nat Bassen, founder of chain of fabric stores and important donor to charitable causes, dies at age 66 (S) ","Nat Bassen, the founder and chief executive of a chain of fabric stores and an important donor to charitable causes, died on Aug. 11 at his home in Melville, L.I. Bassen founded the chain, Fabric Bonanza, in 1957. It has 21 outlets in the New York City region. Charities that he assisted included the Working Organization for Retarded Children and Adults and the Midway Jewish Center on Long Island. In addition to his fiancee, of Melville, he is survived by two sons, Todd, of Englewood Cliffs, N.J., and Mitchell, of East Northport, L.I.; a daughter, Gail Seiden of Port Washington, L.I.,; his mother, Gertrude, also of Port Washington, and six grandchildren."
"Change in Government's rules on television station ownership has sparked ferocious race among broadcasters to lock up as many stations as possible; appetite for expansion is particularly intense among companies that own largest stakes in television programming businesses, namely networks, and especially NBC and Fox; by owning stations, media companies can assure themselves wide distribution not only for shows their networks run, but also for other programming they produce and distribute (M) ","By owning stations, media companies can assure themselves wide distribution not only for the shows their networks run, but also for other programming they may produce and distribute. The television station business, on the other hand, is far more lucrative. Meanwhile, he said, cash flow margins for television stations can run from 25 percent to 50 percent if the stations are well managed. The relaxation of Federal Communications Commission rules has allowed media companies to expand the reach of their television stations to 35 percent of the American market from 25 percent. Some media experts believe that the F.C.C. will eventually allow companies to own more than one television station in each market, just as they can now own more than one radio station."
"Computer-generated puzzles are changing and expanding crossword business; some critics worry that technology will produce bland, standardized puzzles, without any of the wit or nuance that have made crosswords a favorite American pastime; photos (M) ","Computer-generated puzzles are changing and expanding the crossword business. Commercial software is available for creating original crosswords, and puzzle sites abound on the Internet. For many, computer-generated puzzles are indistinguishable from those created by people. In all but the simplest puzzles, the writer will then create the clues. Crossword magazines took to computers first, partly because their less-complicated puzzles are easier to mass produce, and partly to satisfy a large and growing audience. Those puzzles are doomed. Computers can do them better or faster.''The most difficult crossword puzzles to construct are the easier ones, and they're the ones editors pay the most for. Will Shortz, the crossword editor of The New York Times, estimates he receives about 75 puzzle submissions a week, more than any other editor."
"Bitter split within Khmer Rouge Communist insurgency in Cambodia is pitting founders against each other and putting many veteran fighters in unhappy position of making deals with longtime enemies; breakaway faction has reached accommodation with military, allowing it to keep weapons and jungle territory while coming under command of forces it has fought for years; future of three-decade-old insurgency is uncertain, both in field and Cambodian society, where stated desire of breakaway faction to re-enter politics has aroused storm of controversy; photo; map (M) ","Mr. Muong said of the dissidents' Khmer Rouge rivals. He remained in the field even during the years of Khmer Rouge rule, assigned to special battalions in various commands. Asked about his family, he said only that he had lost relatives during the Vietnamese invasion that toppled the Khmer Rouge Government. Without Khmer Rouge participation, the election, held in 1993, produced an acrimonious coalition of the democratic forces and the former Vietnamese-backed government. That government had been headed by Mr. Hun Sen, who like many of his supporters is a former Khmer Rouge who broke with the movement. One Government negotiator who had once fought alongside the Khmer Rouge said of one of the rebel envoys:'' He was my close friend on the border."
"Investigators in Bhiwandi, India, probe whether one of nation's worst food poisoning outbreaks in many years is case of mass murder or accident; are probing illness of more than 120 people, mostly migrant workers at local textile plant, after eating lunch at roadside canteen; several cooks and kitchen workers have been arrested following discovery that rice served there contained poison (M) ","Several cooks and kitchen workers at the roadside canteen were arrested after investigators found that rice there contained datura, a poisonous weed of the nightshade family. The newspaper accounts of the discovery of the poisonous weed and the detention of canteen employees, two of whom fled 1,000 miles to their homes in Uttar Pradesh, also suggested possible motives. Shortcomings in hygiene, especially in the food chain, were emphasized by two other episodes of food poisoning, this time involving schoolchildren, that occurred in the same district as the textile town a week after the canteen disaster. The possibility that the canteen deaths resulted from datura poisoning set Indians to delving into folklore, which indicates that the weed has been used for centuries, especially in north India, for various kinds of skulduggery."
One car of subway train derails along Franklin Avenue shuttle line in Brooklyn after it strikes piece of concrete that appears to have been deliberately placed on track; there are no injuries (M) ,"One car of a subway train derailed along the Franklin Avenue shuttle line in Brooklyn yesterday afternoon after it struck a piece of concrete that appeared to have been deliberately placed on the tracks, transit officials said. The shuttle was entering the Park Place station and heading toward Franklin Avenue from Prospect Park when the third car of the four-car train jumped off the tracks.''There was an 18-inch piece of concrete on the tracks that the wheels went over,'' Mr. Lebow said. Mr. Lebow said he did not know exactly how many passengers were on the train, but he noted that the Franklin Avenue shuttle has one of the lowest riderships in the subway system. The Transit Authority said regular subway service would be restored by this morning's rush."
Savoy Pictures Entertainment Inc says it named Steve Carlston to position of president of its four television stations (S) ,"SAVOY PICTURES ENTERTAINMENT INC., New York, said it named Steve Carlston, general manager at KSTU, a television station in Salt Lake City owned by Fox, to the position of president of its four television stations. Mr. Horwitz had been vice president and general manager of WTTG, the Fox-owned-and-operated television station in Washington, from 1989 to 1993.HSBC SECURITIES INC., New York, said it named Clive Bannister to the new position of deputy chief executive at the firm. TIMES MIRROR MAGAZINES, New York, promoted Nancy Walker, vice president, to senior vice president. The company named Scott Kabak senior vice president for operations and multimedia. He was not replaced by Nancy Walker; she was promoted to senior vice president."
"USA Today, famous for boiling even important news down to quick bites, is changing its approach in effort to win day-to-day loyalty of regular readers; millions read it each week, but they are not the same millions from week to week, and advertisers cannot be sure who is seeing their messages at any given time, or where the readers live; to change this, USA Today has published string of long investigative articles that gained national attention; they also caused confusion at the hundreds of newspapers around country that imitated USA Today's former style of souped up color graphics, huge weather maps and near synopses of news stories; photo (M) ","It takes a reasonable number of exposures to gain total readership and total penetration of the ad message.''Because many of the paper's readers travel, USA Today is unsurprisingly heavy with hotel and airline ads, and with articles aimed at that market. But as a regular newspaper, I do n't know.''No one argues with USA Today's ability to sell papers. Home delivery, one measure of repeat readership, amounts to about 300,000 daily, a huge volume for many papers, but less than 20 percent of USA Today's total. For years, we moved in one direction and a lot of papers followed us,'' said David Colton, deputy managing editor of USA Today's main news section.''"
"Omnipoint Communications plans to bring new form of wireless telephone service to New York City, called personal communications services, or PCS; PCS is designed to be lower-priced, all-digital, more reliable, clearer-sounding alternative to cellular phones; Omnipoint's president, George F Schmitt, is betting that PCS will be alluring alternative for cellular users tired of getting busy signals, static-laden calls, or having conversations cut off in midsentence; he has daunting task ahead of putting skateboard-size antennas on window ledges and walls every 10 blocks for the entire length of Manhattan, from Wall Street to Washington Heights; then he must persuade suspicious New Yorkers to sign up for new kind of phone service from company they have never head of; photo (M) ","So why should n't Omnipoint go for the Princess of Wales?Three months from now, Omnipoint Communications plans to bring a new form of wireless telephone service to New York City. The company is hustling toward a November starting date for a new kind of wireless service designed to be a lower-priced, all-digital, more reliable, clearer-sounding alternative to cellular phones. , P.C.S. is not all that different from ordinary cellular service. Like cellular, P.C.S. calls are transmitted over small antennas to base stations, where they are switched over to the land-line network to be connected. That stems from New York's high cellular rates and congested networks, which can make a mobile phone call in Gotham as costly as it is frustrating."
"Seymour Osborne, theatrical voice coach who worked with Broadway stars for four decades, dies at age 93 (S) ","Seymour Osborne, a theatrical voice coach who worked with Broadway stars for four decades, died on Tuesday at New York Hospital-Cornell Medical Center in Manhattan. He was 93 and lived in Manhattan. Osborne began giving voice lessons in the 1950's and was associated with the New York College of Music for several years. His students included George Rose, William Daniels, Fred Gwynne and John Cullum. He had begun his training as a bass-baritone in Russia and continued his studies in New York City at the Metropolitan Opera School. He was a soloist in the Radio City Music Hall Glee Club and also sang with the New York City Opera. He is survived by his wife, Ann, and a son, Steven L., of Manhattan."
"Dr Louis Berger, engineer whose expertise in soil conditions enabled him to build highways and airport runways on soft ground, dies at age 82 (M) ","Dr. Louis Berger, an engineer whose expertise in soil conditions enabled him to build highways and even airport runways effectively on soft ground, died in Manhattan on Wednesday after a short illness. In 1942, during World War II, Mr. Berger joined the United States Coast Guard, first designing waterfront facilities along the Mississippi and later commanding a Coast Guard base in Greenland. When he returned from active duty, he went on for a doctorate in soil mechanics from Northwestern University and then joined the engineering faculty at Pennsylvania State University. He helped design the Rangoon-to-Mandalay Road in Burma, the 2,000-mile Trans-Amazon Highway and the Ovda air base in Israel."
"Joyce Purnick column contends that Congress, in passing its new welfare bill, abandoned New Deal's guarantee of cash assistance to nation's poorest children and cut welfare budget so deeply that even Republican advocates of welfare reform voiced serious reservations; maintains that Congress found $250 million for 'abstinence education,' and it promises $400 million in bonuses to states that do best at reducing their rates of illegitimate births; notes that these sections of welfare bill are starting to worry social workers and welfare administrators, who contend that Washington is aiming to legislate morality and sexual conduct (M) ","But even though Congress cut food stamps and aid to legal immigrants and said most welfare recipients would have to work-- without financing job training or much child care-- it nonetheless found $ 250 million for'' abstinence education.'' Abstinence is an important part of any sex The measure defines abstinence education as a program'' which has as its exclusive purpose teaching the social, psychological and health gains to be realized by abstaining from sexual activity.'' The abstinence provision, sponsored by Senator Lauch Faircloth, a Republican from North Carolina, creates a new, separately financed program within the Maternal and Child Health Program. That is a large Federal initiative that provides health services to pregnant women and to children, so presumably they would be the target group for the abstinence education."
Editorial comments on proliferation of grasshoppers that heralds waning of summer (S) ,"This is a good hopper year in the West, if you happen to like hoppers. When horses walk through the tall, dry grass, they lower their heads and weave them back and forth, watching the insects fan out, listening to the sudden eruption, which sounds like high wind on brittle leaves or a kingfisher's distant call. One usually sees robins tugging at earthworms, but now the robins run along gravel roads, picking off hoppers. In the morning, as the sun is getting strong, the hoppers climb onto the eastern walls of ranch buildings, and wait until they are fully charged, ready to go off. The difference between an ant and a grasshopper is that a grasshopper believes in posterity while an ant prefers immediate family."
Alan Riding reviews 50th Edinburgh International Festival; photos (M) ,"Yet it was a measure of the depth and breadth of this year's anniversary festival that the loss of even a major theatrical production did not really matter. And it is the Fringe's emphasis on theater that leads theater to dominate the Edinburgh festival experience. The Traverse's other festival production,'' The Architect,'' directed by Philip Howard, the Traverse's new artistic director, is set in a more affluent environment, but in the end it is far bleaker than'' Shining Souls.'' Correction: August 20, 1996, TuesdayAn article yesterday about the 50th Edinburgh International Festival misidentified the actress who appeared in a German-language production of'' Orlando,'' staged by Robert Wilson."
"Netscape Communications Corp to release new version of its Navigator Internet software; Netscape has negotiated deals with 26 electronic publishers, to allow users of its newest version of web-browser software to get preferential treatment from those information services; users will get free 'home delivery' of broad array of news and sports information; Netscape's browser will gather information requested by user and deliver it, in form of Web pages, to user's electronic mail in-box on Netscape home page; release of Netscape Navigator 3.0, rushed to market week after Microsoft Corp introduced its own Internet Explorer 3.0, sets stage for critical showdown between most powerful software company in world and small but fast-growing upstart that seeks to dominate networked computing just as Microsoft dominated desktop computing (M) ","The Netscape Communications Corporation, striking back against last week's aggressive challenge from its archrival Microsoft, is expected to release a new version today of its Navigator Internet software that will include free'' home delivery'' of a broad array of news and sports information to an audience that could include millions of computer users. Users of the newest version of Netscape's web-browsing software will get preferential treatment from those information services, company officials said. While both Internet Explorer 3.0 and Navigator 3.0 are generally referred to as browsers, that term is no longer enough to describe the new features and capabilities of these programs. Netscape 4.0, code-named Galileo, and Internet Explorer 4.0, are both expected later this year."
"William J Bologna, chairman of Columbia Laboratories, patents alternative to twice-a-day injections of progesterone that many women being treated for infertility must undergo; his invention is progesterone gel that is inserted with applicator into vagina; American Home Products ahs worldwide license to the patent; Craig L Monroe gets patents for eyeglass frames made of wood, which will be sold through his company. Woody's Originals Inc; David Levy gets patent for volume thumbwheel that alerts player of portable tape or CD player of how loud volume is set at (M) ","ANY women being treated for infertility undergo twice-a-day injections of progesterone, a hormone that along with estrogen is essential for preparing the womb for a fertilized egg. Bologna said recent studies showed that women using the progesterone gel had significantly fewer side effects-- like depression, sleep disorders and mood swings-- than women who took the hormone by injection. The gel will also be aimed at menopausal women who are taking estrogen, which has many beneficial effects but when taken without progesterone increases a woman's chances of getting endometrial cancer. Although these women are prescribed a synthetic type of progesterone that can be taken orally, 60 to 80 percent ultimately stop taking it because of side effects."
"Technology column discusses two new books that take sober view of technological promise and scientific exploration; The End of Science, by John Horgan, contends that science is fast approaching its conclusion, that the great era of scientific discovery is over; Edward Tenner's book, Why Things Bite Back: Technology and the Revenge of Unintended Consequences, speaks of the limits of technology, and states that technology designed to solve one problem invariably ends up creating another or undoing its own solution; drawing (M) ","There have been polemics against scientific inquiry and technological advances-- But in the midst of this millennial fever, two new books have taken a sober view of technological promise and scientific exploration. But in a series of interviews with some of today's most brilliant scientists, Mr. Horgan finds an atmosphere of anxiety and melancholy, and a tendency for them to engage in fantastical speculation, without much acknowledgment that'' the great era of scientific discovery is over.'' But many scientists have been in an uproar over Mr. Horgan's statements. In fact, Mr. Horgan and Mr. Tenner have called the notion of progress into question."
"Buffer zone dividing Greek and Turkish communities on island of Cyprus for past 22 years has failed to dampen ethnic tensions existing since start of 11-year civil war in 1963; has frozen relations between both camps, preserving harsh memories that are passed on from one generation to next; tensions have increased, particularly among younger generation in which each side knows other only through memories of their parents; recent outbreak of hostilities noted; maps (M) ","A visitor to the Turkish Cypriot side of Nicosia, the capital, is greeted by a gruesome exhibit of old photographs, taken of atrocities committed by local Greek militias on the minority Turkish population. The few Greeks who still live on the Turkish side travel back and forth only by special arrangements with the United Nations troops. Only tourists, journalists and diplomats are allowed to pass from the Greek side to the Turkish side, and then only for a day. Few go the other way, since neither the Turkish Cypriot state nor its airport is internationally recognized. The Greek Cypriot leader, Glafcos Clerides, and his Turkish Cypriot counterpart, Rauf Denktash, began their careers in the violent struggle for independence."
At least 125 small-time gold operators still scrabble for gold in Dawson City in Canada's Yukon Territory more than 100 years after discovery of nuggets touched off greatest gold rush in history; map; photo (M) ,"He finds enough gold during days of the midnight sun to enjoy a leisurely winter in Yuma, Ariz.''This is a land of opportunity,'' he said. The Ouds, like most of the other gold miners here, run a real mom-and-pop operation. Their record year was 1,700 ounces back in 1981, when gold was selling for around $ 700 an ounce. Until the 1960's, gold mining was still a big-time operation here with mammoth dredges of big international companies churning up the earth. After dinner, as part of that tradition, they retire to Diamond Tooth Gerties, a casino ever since Gold Rush days."
"New York Times celebrates centennial of acquisition by Adolph S Ochs and the publication of his editorial credo to give the news concisely, clearly, promptly and impartially; content of first edition described; photo (M) ","Even more prompt was that Madison Square Garden coverage, which must have kept reporters running well past midnight. Intensely devoted indeed was the rest of Ochs's first opinion page. The New-York Tribune read:'' Cockran Replies to Bryan. The rear sections of the modern Times evolved instead from that day's already generous Part Two financial coverage, starting-- in case you missed it in Part One-- with the news of'' Another Fall in Silver.'' Ochs's first advertising income was modest. service.''That first Ochs Times lagged far behind the competition in classified categories, which the paper would eventually dominate."
"Israel is waking up to unintended social consequences of importing workers from Asia, Africa, Arab countries, Eastern Europe and even South America to work its fields and build its apartments; realization comes after years of disparaging Palestinian workers and curbing number allowed into country; foreign workers, most admitted on temporary contracts and other entering illegally, are enveloping neighborhoods and many show no signs of leaving; country is increasingly uneasy about workers bringing wives or marrying locally and enrolling children in schools; southern Tel Aviv slum has largest concentration of foreigners in Israel; Govt of Prime Min Benjamin Netanyahu seeks ways to correct problem; photo (M) ","These foreign workers-- most admitted on temporary contracts, others entering illegally-- are enveloping neighborhoods, with the southern Tel Aviv slum now the largest concentration of foreigners in Israel.''We know the Parliament says that they should bring back the Arabs and they should kick us out,'' said Marcus Florin, a former Romanian policeman who hopes to save $ 2,000 before he loses his construction job.' , many Israelis see the uncontrolled influx as a threat to the country's very definition. Foreign laborers, on the other hand, use a new ruse every week to sneak in. The country's building contractors push for more and more foreign workers, arguing that they can not depend on Palestinian labor because the Israeli Government closes off the West Bank and Gaza Strip after any violent incident."
William Safire Op-Ed says Republican National Convention was a success and its visual and verbal messages transformed Dole-Kemp ticket into contender (M) ,"was the only moment of ad-lib levity in the disciplined march of speeches in San Diego. The speaker's presence and commanding delivery overshadowed his own words. Best speech by far of the convention was Senator John McCain's nomination of Bob Dole. The speech read better than it sounded, reflecting literary authorship and delivery by a speaker untrained in voice modulation. But the theme was clear: Trust the people, which includes trusting them to spend their own earnings wisely and to more fully exercise their freedom with less government regulation. Implicit in the trust theme, made more puissant by being unspoken: Trust the candidate who trusts you. And he challenged Clinton doves to debate missile defense. More than that one speech could not do."
Bob Herbert Op-Ed column expresses disappointment over speech by Gen Colin Powell at Republican National Convention; says speech helped Republicans get away with claim that theirs is party of inclusion (M) ,"The general continued,'' The Republican Party must always be the party of inclusion.''More applause. We are the party of inclusion!It felt like I was in never-never land. Not to black people, anyway. Not to poor people. And that is the kind of magic required to make the current version of the Republican Party inclusive. Now here was Colin Powell helping them to get away with the claim that theirs is the party of inclusion.'' It is our party,'' said the general,'' the party of Lincoln, that must always stand for equal rights and fair opportunity for all.''It was like that all week. The speaker's platform was used to project a phony image of a party that is anything but inclusive."
"Alex O'Brien defeats Jan Siemerink and wins Pilot Penn International tennis tournament in New Haven, Conn (M) ","A four-time all-American at Stanford, he became the only player ever to pull off the collegiate tennis hat trick when, during his senior year in 1992, he won the singles and doubles titles in the National Collegiate Athletic Association tournament and also led Stanford to the team title. The summer before, he had won his first pro title, the Pilot Pen Open, a satellite event here in New Haven, and the next week beat the former top 15 player Johan Kriek the Volvo International. But after that, as a singles player, O'Brien won no tournaments. With a ranking of No. 169, the 26-year-old O'Brien did not even qualify for the Pilot Pen International, formerly the Volvo International, this past week."
"Drug trafficking scandal on Caribbean island of St Kitts has brought down one government and threatens another, which is under attack for supposedly doing too much; several people, including sons of former Deputy Prime Min Sidney Morris, have been arrested and accused of working with Colombian cartels to ship cocaine to US; map (M) ","It started with a large shipment of cocaine into this tiny Caribbean country two years ago. He was replaced by the opposition St. Kitts Labor Party, whose platform promised'' a government truly committed to fighting the scourge of crime and drugs that has overtaken our country'' and greater cooperation with the United States. Mustering the political will to stand up to drug trafficking cartels has proven difficult even in large Latin American countries like Colombia and Mexico. An official here said the United States has made a commitment'' to assist, and although we have not seen the money yet, I think we will.''Also, the country's police force has only 325 officers."
"Claire Smith column contends that whole premise of recent series between New York Mets and San Diego Padres in Monterrey, Mexico, was to tap markets of Latin America; photo (M) ","So I think that both clubs have to go out and really bring in the Latin community.''The Mets, the youngest team in baseball and one of the most promising, have, by trade and development, infused their roster with more Hispanic players than at any time in club history. By contrast, the 1986 World Series champion Mets had only one Hispanic player, Rafael Santana. But the influx of Latin players does not involve considerations beyond baseball talent, McIlvaine said.'' Never have I designed a team because I feel you need more whites, more blacks, more Latins, more Indians. But anywhere you travel in Latin America, kids play all day, all year round."
Scott Sharp wins Indy Racing League's 200-mile race at New Hampshire International Speedway (M) ,"Two years ago, he raced here and wound up on his head. Sharp, using patience to give A. J. Foyt his first victory as a car owner in 15 years, won the Indy Racing League's 200-mile race today at New Hampshire International Speedway. The biggest letdown was the race itself. This was the fourth I.R.L. race, and the first of its 1996- 97 season. He won his first race, driving a sports car owned by his father, Bob, in 1984 at this site. He returned here as an Indy-car rookie in 1994, but ended the race upside down after a crash. FELIX SABATES wanted a fresh, young face in his race car."
Chaposa Springs wins Ballerina Stakes at Saratoga Race Track (M) ,"Trailing them were Broad Smile, Twist Afleet, But she was sprinting against a pair of red-hot 3-year-olds, Capote Belle, the winner of four straight who sizzled in the Test Stakes last month, and Golden Attraction, last year's queen of the juvenile fillies and another star in the rich barn of William T. Young and D. Wayne Lukas. ' When you put together three good ones, Capote Belle, Twist Afleet and ourselves-- all winners of the Test The race will be run three weeks after the Woodward, with its purse of $ 500,000.'' We were pretty much committed to Belmont this fall even before they announced the purse increase,'' But Mr. Paulson loves to run his horses for big-money purses."
