abstract,summary
"Gerry Morrissey letter defends Michelle Smith, the Irish gold medal Olympic swimmer, against the charges of using drugs; photo (S) ","To the Sports Editor: Those of us who have lived in Europe and have thus enjoyed balanced, informed and comprehensive coverage of previous Olympic Games are variously amused and irritated by the jingoistic'' how many medals did we win today?'' A smear campaign, without any basis in fact, was being mounted against the Irish swimmer Michelle Smith, who had committed the crime of winning three gold medals that were apparently American property. The Times, July 23 ), Dave Anderson seemed to attribute Janet Evan's failure to win a medal herself in the 400-meter freestyle entirely to Michelle Smith. The claim that Michelle Smith ahs appeared from nowhere to win gold medals is simply untrue; she has been a world-class performer for years. America will win enough medals in Atlanta."
"WLIW, serving New York City and Long Island, has grown into one of the most highly watched public television stations in the United States, in part by eschewing most traditional Public Broadcasting System programs; instead, the station offers cooking and how-to shows by day and in prime time airs Bitish journalists delivering the news from London followed by English sitcoms and mysteries; photo (M) ","WLIW, which is based in Plainview, L.I., has grown into one of the most highly watched public television stations in the United States, in part by eschewing most traditional Public Broadcasting System programming. WLIW is also broadcasting a British thriller called'' Crime Story,'' rather unconventional public television programming. Finding original programming was particularly important for WLIW, which devotes only about 25 percent of its schedule to typical PBS programming like'' Nova.''About 20 other public television stations subscribe to the programming group, which has helped to build a loyal American following for British material. With pooled resources, the public television stations can afford the rights to programming that they could not pay for on their own."
Spotlight article recommends seeing movie The Spiral Staircase on Cinemax this week; photo (S) ,"A huge, unblinking eye fills the screen- a chilling moment before a killer strikes in THE SPIRAL STAIRCASE ( 1946 ). The victims, in a turn-of-the-century New England village, are young women with infirmities. Now he ( or she ) stalks a mute servant-companion ( Dorothy McGuire ) to a bedridden matriarch ( Ethel Barrymore ) in a gloomy but busy old Gothic mansion. This superb suspense puzzle, from a novel by Ethel Lina White, is Grade- A Hollywood. Under Robert Siodmak's direction, his technicians and a fine cast have spun a tingling, atmospheric tapestry and knockout whodunit. Do n't call out when McGuire fumbles and drops her key in the rain- near a lurking silhouette. Hang on and hold tight-TUESDAY at 8 A.M. on MAX.SPOTLIGHT"
"Interview with Bill Kurtis, who quit as anchor of The CBS Morning News in 1985 and has returned to WBBM, the CBS station in Chicago where he had come to network attention; he also heads Kurtis Productions, which produces Investigative Reports and American Justice for A&amp;E and The New Explorers for PBS; photo (M) ","AFTER Bill Kurtis quit as anchor of'' The CBS Morning News'' in 1985, discouraged by the nonjournalistic track the program was taking, he all but disappeared from national screens.'' A&amp;E commissions producers a year in Chicago. A&amp;E commissions producers to work on other shows for'' Investigative Reports,'' although Mr. Kurtis still acts as A&amp;E's'' editorial watchdog'' on those programs.' ' American Justice'' is produced for A&amp;E by Kurtis Proudctions and Tower Productions of Chicago. Because of what he calls his'' very high likability and recognizability factors'' in Chicago, Mr. Kurtis pursues sponsors. The tape, in which Mr. Speck spoke in chilling detail about the crimes, caused alarm in the prison system and set off four separate investigations."
Roundup of movies of note to be shown on television this week; photo (S) ,"A triple load of suspense and a delectable double dip for the youngsters rise to the top of the movie menu this week. Twisting, turning and jolting, this brilliantly served adventure ( directed by Brian Clemens ) follows a valiant medieval wanderer ( Horst Janson ) and his fateful involvement with a personable brother and sister ( Caroline Munson and Shane Briant ). He's an Irish derelict involved with a slimy mogul ( Everett Sloane ), his purring, platinum blonde wife ( Rita Hayworth ) and their equally slimy lawyer ( Glenn Anders ) aboard a gorgeous white yacht ( Errol Flynn's ) off California. This is the suspense master's second version of the kidnap-hostage tale, hopping from Morocco to London. MOVIES THIS WEEK"
"Coping column interview with Galt Niederhoffer, 20-year-old who left Harvard to make movie, Myth America, satire about chaotic young downtown women making a movie to find their identities; drawing (M) ","You bluff the investors about the actors you have and you bluff the actors about the investors. Her father, Victor Niederhoffer, is a wealthy investor, Harvard graduate and former national squash champion. She dropped out of Harvard to start'' Myth America'' and'' Hurricane,'' a second feature film, out of an office on Wooster Street. Ally Sheedy looks haunted as a heroin addict, and there are rising young actors, Eric Mabius, Justin Pierce and Brendon Sexton 3d int he cast, as well as Ms. Neiderhoffer's Harvard friend Rashida Jones ( Quincy's daughter ); Dechen Thurman ( Uma's brother ), Jennifer Stander ( Lionel's daughter ) and Anika Poitier ( Sidney's daughter )."
"Pres Clinton has had little interest in undoing remarkably successful strategy of Republican predecessors to remake nation's courts by selecting judges known for conservative views, as many supporters hoped he would; while he has promoted diversity in judiciary, most notable aspect of his appointments has been his reluctance to fill courts with liberal judges (M) ","Professor Songer and his colleagues, Robert A. Carp of the University of Houston and Ronald Stidham of Appalachian State University, then tabulated the decisions and concluded that among district court judges, President Carter's appointees rendered liberal decisions in 53 percent of their cases. In studying the appeals courts, the level below the Supreme Court, the study found that Carter judges rendered liberal rulings in 43.6 percent of all cases and Clinton appointees in 36.5 percent. The new White House team speedily dropped the proposed nominations of Judith McConnell and Samuel Paz to Federal District Court seats in California. Mr. Clinton first signaled that he would nominate Mr. Edelman, a law professor at Georgetown University, to an appeals court seat and then to a lesser seat on the district court."
"Design breakup, design breakout***William Sofield and Thomas O'Brien, who broke up their design partnership, Aero Studios, in the spring, have since gone on to land a number of high-profile design projects individually, including SoHo Grand Hotel (Sofield) and Emporio Armani and DKNY Men's Store at Bloomingdale's (O'Brien); they have not spoken with each other since O'Brien bought out Sofield's share of Aero; photo (M) ","WHEN William Sofield and Thomas O'Brien, the team behind Aero Studios in SoHo, broke up their partnership this spring, everyone in the design industry wondered what would happen to downtown's hottest young firm. From SoHo to 57th Street, the former partners are giving new meaning to the dictum'' Divide and conquer.''On Sunday, the SoHo Grand Hotel on West Broadway will welcome its first guests. For four years, Aero was the design world's best-kept secret. He collaborated on the design and furnishing of Mr. Lauren's country homes in Montauk, L.I., and Bedford, N.Y., absorbing a great deal of the Lauren signature style.''"
Adelphi University pres Peter Diamandopoulos tells New York State Board of Regents that he made repeated trips to Europe at university's expense to promote school and seek donations of art for campus art collection; panel is looking into accusations of misconduct against him and Adelphi's trustees (M) ,"The president of Adelphi University told a state panel yesterday that he made repeated trips to Europe at the university's expense to promote Adelphi and seek donations of art for a campus art collection. He was questioned by Amy Gladstein, a lawyer for the Committee to Save Adelphi, a group of critics who are seeking the removal of Dr. Diamandopoulos and the university's trustees. Adelphi's trustees wanted him to promote the university, and he used the trips to recruit professors, students and supporters, Dr. Diamandopoulos testified. The condominium was bought so Dr. Diamandopoulos could promote Adelphi to potential donors in Manhattan. In 1994, a year after Adelphi bought the condominium, it signed an agreement allowing Dr. Diamandopoulos to buy it for $ 905,000 at any time until he retires."
Bridge column; diagrammed deal (M) ,"But West should have bid spades at his second turn. Five clubs would have had chances, and the bid would certainly have shut out the spade suit, which South should have been eager to do. The opening spade lead was ruffed, and South led a diamond. West won and persevered with a second spade, again ruffed. East should have led a trump at this point, but led a club. Manhattan: Culbertson, 24 Fifth Avenue, near 14th Street; Honors, 115 East 57th Street; Manhattan, 27 West 72d Street. 110 Club, 135 Spagnoli Road, Melville; Vanderbilt, 2500 Marcus Avenue, Lake Success. Westchester-Rockland: Bridge Deck, 313 Central Avenue, Scarsdale; Bergen Rockland, 27 Kennedy Drive, Spring Valley."
"Howard A. Cook, former diplomat and International House president, dies at age 81 (M) ","International House, at 500 Riverside Drive in Manhattan, at 123d Street, was founded in 1924 by John D. Rockefeller Jr. and the family of the copper magnate Cleveland Dodge as a cultural, educational and residential center for American and foreign graduate students. In 1961, Mr. Cook organized and was co- chairman of the first world conference of international houses and centers in Paris, and was a member of the Youth Activities Commission of the White House Conference on International Cooperation. Cook had been president since 1986 of the MacJannet Foundation, an organization that promotes international understanding through conferences that bring together influential people from many nations. Cook was born in New Rochelle, N.Y., and graduated from the Northwood School in Lake Placid, N.Y., and with honors from Harvard University in 1937."
"Govs Pete Wilson of California and William F Weld of Massachusetts will press delegates to Republican National Convention to substitute abortion rights plank for party's anti-abortion one; argue that while debate over such change would undoubtedly be hotly charged, change would in end help campaign of likely nominee, Bob Dole (M) ","Raising the specter of a sharply divided Republican National Convention next month, two of the party's leading moderates, Gov. Pete Wilson of California and Gov. William F. Weld of Massachusetts, said today that they would press delegates to substitute an abortion rights plank for the party's anti-abortion one. ( In an Op-Ed article on page A27, Governor Wilson calls for the Republican Party to reconsider its platform language on abortion.$)Mr. Still, Mr. Weld predicted that abortion rights supporters would control at least 7 delegations and perhaps 10. Wilson held out the possibility that if the party's anti-abortion wing agreed to drop its plank from the platform, he and Mr. Weld would drop their drive for an abortion rights plank.''That's everybody's No. 1 choice,'' he said."
Divers working in rough seas off Long Island recover remains of 13 victims from wreckage of Trans World Airlines Flight 800; Federal officials tell relatives who are beginning their third week of bitter vigil that it is unlikely remains of all 230 victims will be found; drawing (M) ,"Earlier in the week, law enforcement officials had said they were on the verge of finding evidence to show what caused the plane to explode. Asked about the landing gear yesterday, Mr. Francis said only'' It's sitting out there'' in the hangar with the other wreckage'' and looks like it's been through a big accident.''James K. Kallstrom, the Federal Bureau of Investigation assistant director who is leading the criminal investigation into the crash, was particularly low key about developments in the investigation. It's not possible.''His said his frustration was compounded by the apparent slow pace of the investigation into the cause of the crash.'' He said they were as little as one piece of evidence away from declaring a cause of the crash.''"
"Effort to crack down on rush-hour fare dodgers sets off stampede at railway station in black South African township of Tembisa, northeast of Johannesburg, killing at least 15 people and injuring more than 50; photo (M) ","An effort to crack down on rush-hour fare dodgers set off a stampede today at a railway station in the black township of Tembisa, killing at least 15 people and injuring more than 50, officials said. Witnesses said the victims were crushed in the chaos as private security guards closed off exits and then tried to prevent those without tickets from boarding the run-down state-owned commuter line that shuttles hundreds of thousands of passengers a day into Johannesburg. But today, the guards had sealed the various access points.''The same action took place again this morning with a group of singing and dancing commuters shouting and pushing their way past the security personnel,'' the statement said.''"
"Chrysler Corp expects to attract up to 5,000 drivers of its Jeep vehicles to two-day Camp Jeep event in Colorado; seeks to build customer loyalty (M) ","Well, not a car actually; it must be a Jeep. This month Chrysler expects to attract as many as 5,000 drivers-- and rock climbers and hikers-- to a two-day event in Colorado called Camp Jeep. Camp Jeep is meant to be more than a couple of days in the dirt. And Chrysler hopes to do more than sell Jeeps. Camp Jeep is an addition to the Jeep Jamborees that Chrysler holds around the country for hard-core off-roaders. Participants will pay $ 195 a Jeep-- which Chrysler says will not begin to cover the event's costs. Camp Jeep has won the admiration of Saturn, the car industry's relationship marketing king. They go to Camp Jeep"
Maureen Dowd Op-Ed article compares movies with Presidential politics as she comments on Bob Dole's recent campaign visit to Hollywood (M) ,"Still, enjoyable as it was to see Bob Dole wag his finger at the overexposed Demi Moore, he wasted his time coming out here to preach about Hollywood values. The only values that matter in Hollywood are production values and dollar values. Dole and the movie capital are both in a summer ( In his irrepressibly honest way, he abandoned the William Bennett script the next day, and said he would probably not recommend the movie for children under 13 or 14.)But it was Bill Clinton and Dick Morris who rewrote Mr. Clinton's story line in a way that resembles the plot of the alien thriller. Then they gave Mr. Clinton a tougher foreign policy and a new persona as custodian of conservative values. Dole should bear in mind one difference between movies and Presidential campaigns."
"Federal agents conduct meticulous search of apartment of Richard A Jewell, security guard at Summer Olympics in Atlanta who is suspect in bombing at Centennial Olympic Park; photo (M) ","As he sat impassively outside for more than 10 hours, Federal investigators today conducted a meticulous search of the apartment of Richard A. Jewell, the security guard who has gone from hero to suspect in the Centennial Olympic Park bombing. During the search, the agents evacuated the residents of Mr. Jewell's building in the Monaco Station apartment complex, as well as those of two adjacent buildings. At Piedmont College, where Mr. Jewell worked as a security guard in 1995 and 1996, school administrators described him as an overzealous officer. The AT&amp;T Corporation, an Olympic sponsor, also used Borg-Warner to provide security for its park pavilion."
"Hundreds of mourners in Center Moriches, LI, attend funeral for Eric and Virginia Holst, who died in Trans World Airlines Flight 800 crash; photos (M) ","Six years ago, Eric and Virginia Holst exchanged their wedding vows standing side by side at the altar of St. John the Evangelist Roman Catholic Church here on Main Street and Ocean Avenue. Hundreds of people crowded the oatmeal-colored church with a green-tiled roof for the funeral this morning as the towns that have played host to a world of grief paused to mourn two of their own.''Eric was right here, right here,'' said Father James McDonald, who married the couple and today helped bury them.'' And it was a great day.''Wearing pearly white vestments with a stem of flowers embroidered on the back, Father McDonald addressed mourners crowded in the aisles and overflowing out the front doors of the small church.''"
Harvey Araton Sports of The Times column on controversy over whether Carl Lewis should be put on heavily favored US 4X100-meter relay team so he could have chance at finishing his Olympic career with record 10 gold medals; criticizes Lewis for expecting another runner to step aside for him; quotes relay-team member Jon Drummond; photo (M) ,"Drummond came to a news conference yesterday with the United States track coach, Erv Hunt, to address the controversy of whether Lewis should be put on the heavily favored United States 4x100-meter relay team he would n't try out for, so he may finish his Olympic career with a perfect 10 in gold medals. Drummond, the one member of the relay team who did n't win a gold medal on the 4x100-meter team that won the gold with Lewis in Barcelona, Spain, four years ago, tried his best to be diplomatic about the whole thing. I'm sorry.''No apology necessary."
"New York City labor leaders, in move to bolster lagging turnout for annual Labor Day parade, announce that this year's parade will be on Sept 7, Saturday after Labor Day; drawing (M) ","Eager to bolster the lagging turnout, the New York City Central Labor Council, the federation of city unions, announced that this year's parade would be on Sept. 7, the Saturday after Labor Day. Indeed, the labor council, which says it represents 1.5 million union members, canceled the 1994 parade because of lack of interest. tournament.''There are not many people in New York City on Labor Day weekend, contrary to when this parade was first started,'' said Edward Malloy, the president of the New York Building and Construction Trades Council and the chairman of this year's parade.'"
"Treasury securities prices rise sharply; 30-year bond rises 22/32, to 87 30/32, to yield 6.97 percent; graph (M) ","The Chicago purchasing managers' index of activity for July fell to 51.2 from 53.3 in June. That followed the Labor Department's report on Tuesday of a weaker-than-expected quarterly employment-cost index. Taken together, the two reports helped ease concerns that a buildup in wage pressures might prompt the Federal Reserve to raise interest rates. The price of the 30-year Treasury bond rose 22/32, to 8730/32. The bond's yield, which moves in the opposite direction from the price, fell to 6.97 percent, from 7.03 percent on Tuesday-- its lowest level since July 23, when it was also 6.97 percent. Bond prices were hurt early in the session after the dollar was battered in Asian and European currency trading. Tomorrow, the Labor Department reports on employment in July."
"Republican primary campaign in Kansas to fill Senate seat vacated by Bob Dole has turned bitter and exceedingly close; Lieut Gov Sheila Framm faces Repr Sam Brownback; former Pennsylvania Gov Bob Casey, who reportedly was blocked from speaking at '92 Democratic National Convention, may be speaker at '96 event; Congressional Democrats say Republicans have retained practice of compiling journal of previous day's legislation session so many can publicly record votes against Speaker Newt Gingrich, who many consider a millstone in tough election year (M) ","Brownback has a fervent antiabortion political network on his side. The vote is Aug. 6. He said his undelivered speech of four years ago remained ready for delivery. But gleeful Democrats claim there is but one reason: to record a vote against Speaker Newt Gingrich, the man some Republicans see as a millstone in a tough election year. But this Congress has held 32 roll-call votes, usually as an excuse to summon members for political business. The Democratic Congressional Campaign Committee claims the freshmen hope to pad their records of opposing Mr. Gingrich with meaningless votes. Mr. Ensign told reporters that he was imitating a Democratic friend who nevers voted for anything that he had not read."
"Andonis Morfesis, considered one of Manhattan's worst slumlords, pleads guilty to tax evasion charges; New York State Supreme Court Justice Brenda Soloff sentences him to 45 days in jail and orders him to pay $49,984 in back taxes and $2,500 fine (S) ","A man long considered one of Manhattan's worst slumlords pleaded guilty to tax evasion charges in Manhattan Supreme Court this week and told the judge that he was no longer in the real estate business. He was accused of repeatedly failing to file tax returns for a corporation that owns one of his Manhattan buildings. The city first took legal action against Mr. Morfesis 12 years ago for violating housing code regulations. In 1990, he served 78 days in jail for not providing heat, hot water and other services to his tenants. Last year, Mr. Morfesis and his wife, Maria, were ordered to spend 30 days in jail and pay almost $ 2 million in fines for ignoring court orders to repair ramshackle buildings they own in Harlem."
Cyclist Pascal Richard of Switzerland wins gold medal in first Olympic road race open to professionals; Rolf Sorensen of Denmark wins silver medal and Max Sciandri of Britain bronze; photo (M) ,"Three of the world's elite professional cyclists Pascal Richard of Switzerland ( gold ), Rolf Sorensen of Denmark ( silver ) and Max Sciandri of Britain ( bronze )-- won the medals today in the first Olympic road race open to pros. For a year, Armstrong had been saying that he would rather win the Olympic gold medal than the Tour de France. It's a long year and this is just a one-day race. Richard and Sorensen won stages of the Tour de France this year and Sciandri won a stage last year. Richard, 32, has had great success in one-day races. Andreu has been the chief assistant in charge of helping Armstrong win races."
"Book sales are slow this summer, with some titles being returned to publishers at rates as high as 40 percent of gross sales; publishers are producing more titles and shipping out more books because of growth of super-bookstore chains and mass-market outlets, leading to more returns when titles fail to sell well; graph; photos (M) ","From 1990 to 1995, the industry's losses for rejected hardback books increased by 60 percent, to $ 531 million, while gross sales increased by 47 percent, to $ 1.64 billion. More books are being shipped out, according to publishers, and more books are being returned. Where are the big books of quality that send droves of students into the bookstores?'' After the debut of a book, three to nine months usually elapse before the discards come trickling back to publishers. Some publishers contend that the returns are coming largely from the huge chains, but others say that independent bookstores are also discarding foundering books at an increased rate. being returned to publishers misstated the title of a publishing executive, Irwyn Applebaum."
"Britain will destroy more than 3,000 frozen, unclaimed human embryos from fertility clinics in keeping with 1991 law that mandates five-year limit on their storage; decision has stirred horror and outrage among many and raised ethical and practical questions as well; although embryos have been destroyed before, move represents first time procedure has been required by law and carried out on such large scale; embryos are part of total of between 6,000 and 10,000 that were fertilized and frozen since 1991 but whose donors have failed to respond to inquiries about what they wished done with them; photo (M) ","Britain plans to destroy more than 3,000 unclaimed human embryos from fertility clinics today, in keeping with a law that has stirred horror and religious outrage among some segments of society and ethical and practical questions as well. The embryos will then be incinerated. Although embryos have been destroyed before, this is the first time such a procedure has been required by law and carried out on such a large scale. They indicate at the time the embryos are frozen what would be done with them in the event they are no longer needed for the couple. Scarisbrick, speaking for Life Campaigns, called for an immediate ban on the freezing of human embryos and the production of more embryos unless they are intended for immediate use."
"Laser camera is being used to find debris from wreckage of Trans World Airlines Flight 800 on Atlantic Ocean floor; camera, built with Cold War technology originally aimed at studying sunken Soviet submarines, is being used for first time to find debris from commercial plane crash; photo; diagram (M) ","Built with Cold War technology originally aimed at studying sunken Soviet submarines, the laser device is being used for the first time to find debris from a commercial plane crash. He has helped coordinate the sonar and laser sweep of the crash site as a vice president of Oceaneering International. Many of the victims' bodies were found with the laser device, Navy officials said. Investigators say the laser has been the ideal complement to earlier surveys of the area with sonar devices, which paint a broader but less detailed picture of the littered sea floor. All night, Dr. Palowitch and other experts modified the gear, adding sonar scanners to the laser rig. The simultaneous sonar and laser readings would help orient the searchers to the existing sonar map. Even the laser system can be fooled."
"Patrick J Buchanan says he accepts Republican Party's decision to deny him speech before Presidential convention in August; says he still plans to attend and to leave it as Republican; says he will fight efforts by Bob Dole, presumed Republican nominee, to incorporate tolerance plank into platform that would specifically refer to abortion (S) ","But Mr. Buchanan said again that he would fight efforts by Bob Dole, the party's presumed Presidential nominee, to incorporate a'' tolerance plank'' into the platform that would specifically refer to abortion, and he released his own preferred versions of Republican planks on abortion, trade and other issues. He said that he did not think Mr. Dole would pick a running mate who supported abortion rights, but that conservatives did not appear to be well-represented among the convention speakers."
"Memorial service is held for Lee Adrien Lescaze, former Washington Post and Wall Street Journal editor, who died at age 57; photo (M) ","The personal qualities and journalistic strengths of Lee Adrien Lescaze, a former foreign editor of The Washington Post and later of The Wall Street Journal, were recalled yesterday at a memorial gathering at the Harvard Club in Manhattan. Lescaze, who had also reported for The Post and been one of its assistant editors, died of lung cancer on Friday at his home in Greenwich Village. He was 57 and was The Journal's weekend editor when he died. G. Kaiser, the managing editor of The Washington Post, said that Mr. Lescaze had succeeded as an editor in part because,'' However busy he was as a Journal editor, friends remembered, Mr. Lescaze found time to write elegant book reviews, mainly of novels by writers as diverse as Ivan Klima, Norman Mailer and John Irving."
"Allan B (Scotty) Connal, television producer, dies at age 68 (S) ","Allan B. ( Scotty ) Connal, a leading figure in the growth of cable televised sports and winner of an Emmy award as an executive producer at NBC for coverage of the 1975 World Series, died on Tuesday in Atlanta. Beginning in 1947, he worked his way from a page at NBC to a senior vice president of sports. In August 1979, he left the network to help create ESPN, where he rose to executive vice president and chief operating officer. After leaving ESPN, Mr. Connal formed ConCom Inc., a production and consulting company he started with his family, in January 1987.In nearly five decades in TV production, he was involved in some of televised sports' more famous moments."
"Decision by Pres Clinton to sign welfare-reform legislation has deprived Bob Dole of what advisers hoped would be central issue in his campaign for White House; has won Clinton many more votes than it will cost him, fulfills his '92 campaign promise to 'end welfare as we know it' and strengthens his drive to position himself as new Democrat whose sympathies lie with more moderate swing voters, instead of with liberals who have no alternative but to back him for re-election (M) ","For months, Bob Dole's advisers have had a potent television commercial in their heads:'' President Clinton vetoed welfare reform not once, not twice, but three times. He said he would sign legislation that would overhaul the welfare system, and in the process he deprived Mr. Dole of what his advisers had hoped would be a central issue in his campaign for the White House. The danger for Clinton was that' to end welfare as we know it' would be to him Mr. Dole's advisers shelve their own idea for a welfare commercial, Mr. Clinton's media consultants could be heading for the editing rooms.'' End the welfare system as we know it-- while protecting kids.''THE WELFARE BILL: THE CAMPAIGN"
"Federal Reserve proposes rules to loosen Glass-Steagall Act curbs on bank participation in securities business; would let securities subsidiaries of bank holding companies earn up to 25 percent of revenue from underwriting and dealing stocks and many types of bonds, up from 10 percent limit; would also end or scale back some of 'firewalls' it has required banking firms to establish between banking and securities operations; move is victory for large banks (M) ","The Federal Reserve took a step today to loosen the Depression-era law that limits banks from competing in the securities business, proposing new regulations that would allow some of the largest banking companies to expand greatly the business they conduct on Wall Street. The most important change would allow the securities subsidiaries of bank holding companies to generate as much as 25 percent of their revenue from underwriting and dealing stocks and many types of bonds, up from a limit of 10 percent. Banking industry executives said they expected the proposals to be adopted. The Fed has allowed bank holding companies to establish so-called Section 20 securities subsidiaries for the last nine years, and there are currently 39 American and foreign banks that have done so. The subsidiaries are permitted to underwrite and deal in securities that banks are otherwise barred from."
