abstract,summary
Terry McMahon letter support Frank Gehry's design for Disney Hall in Los Angeles (S) ,"To the Editor: It seems Michael Deskey would prefer us here in Los Angeles to build an ordinary'' shoebox'' of a concert hall instead of Frank Gehry's magnificent and daring design for Disney Hall $ If we are lucky enough to get the thing built, I believe that Disney Hall-- quirky, complex, risky, beautiful ( yes! ) and thoroughly modern-- will become as emblematic of Los Angeles as the Hollywood sign. Structures like concert halls mean more to cities than good acoustics and unobstructed sightlines. Imagine if the civic leaders of Sydney, in order just to get it done, and done cheaply, had decided to build a shoebox of an opera house. TERRY MCMAHON Los AngelesNO MOREWALT DISNEY HALL"
Laurel Graeber reviews A Very Brady Sequel on the film's suitability for children; photo (S) ,"Very Brady SequelShelley Long, Gary Cole, Tim Matheson Directed by Arlene Sanford PG-13 89 minutes''The Brady Bunch'' meets'' The Return of Martin Guerre.'' In yet another spinoff of the hit 1970's sitcom, a man ( Mr. Matheson ) turns up on the family's doorstep claiming to be Carol Brady's long-lost first husband, Roy Martin. He's actually Trevor Thomas, Roy's evil former assistant, seeking the priceless statue that they found on an archeological dig and that Roy had shipped to his wife before his supposed demise. Unaware of its value, Carol ( Ms. Long ) plans to donate the piece to her garden-club auction. LAUREL GRAEBERTAKING THE CHILDREN"
Laurel Graeber reviews the film She's the One on its suitability for children (S) ,"She's the OneEdward Burns, Mike McGlone, John Mahoney, Maxine Bahns, Cameron Diaz Directed by Mr. Burns R 93 minutesMickey Fitzpatrick ( Mr. Burns ) barely gets along with his younger brother, Francis ( Mr. McGlone ), a ruthless Wall Street executive who is married and obsessed with success. Mickey is a feckless single New York cabdriver whose ambitions do n't extend beyond getting the next fare. But he surprises everyone by marrying a charming young waitress ( Ms. Bahns ) 24 hours after she enters his cab. It's the mainstay of the Fitzpatrick vocabulary. Both sexes should find it funny and appealing despite the talk and profanity; the rock soundtrack, by Tom Petty and the Heartbreakers, is an added draw."
Suzanne O'Connor reviews the film Foxfire on its suitability for children (S) ,"FoxfireHedy Burress, Angelina Jolie, Jenny Lewis, Jenny Shimizu, Sarah Rosenberg Directed by Annette Haywood-Carter R 102 minutesFour high school girls have nothing in common except biology class. There is much adolescent talk about sexual experience ( and lack thereof ). Beyond the talk, the teacher's groping, a boy's bare buttocks and the girls' bared breasts are shown, the latter as Legs seductively applies tattoos. The girl's mouths match their actions. FOOTNOTE Goldie ( Ms. Shimuzu ) is shown smoking a lot of marijuana, injecting herself with heroin and enduring heroin withdrawal."
Linda Lee reviews the film Girls Town on its suitability for children (S) ,"Girls TownLili Taylor, Anna Grace and Bruklin Harris Directed by Jim McKay R 93 minutesThree teen-age girls, from black and white, poor and middle-class families, react when a school friend commits suicide. The girls-- seen in class, in the school bathroom, on the street and at home-- unite when they find out that their friend's suicide had been caused by a rape. No bloodletting, but the girls deface a boy's car. These young ladies are street-wise, and talk like it. But some teen-agers may doubt that such dissimilar young women would ever be friends in the first place."
"Europe Tax-Free Shopping through Travelex America, currency exchange company, is providing service at Kennedy International Airport in New York that lets Americans returning home from Europe get value-added Tax refunds; visitors still must get refund vouchers validated at customs in respective country before departing (S) ","The new service, provided by Europe Tax-Free Shopping through Travelex America, a currency exchange company, is available at desks in the International Arrivals Building and in the international terminals of American Airlines, British Airways and Trans World Airlines. Refunds of value-added tax, or V.A.T., are available to nonresidents of the European Union who buy goods in the European countries that levy the tax. Many of the refunds within Europe are handled by Europe Tax-Free Shopping, which has a network of more than 100,000 affiliated retailers in 22 European countries with more than 300 refund booths at international airports and other departure points. Immediate refunds in cash are available, and they generally are made in local currency. The operation at Kennedy Airport, which began last month, will allow for refunds in American dollars."
"Computerized navigation systems are growing phenomenon in rental cars; Avis now has more than 1,000 cars; Hertz expects by October to have 8,000 autos in 16 cities equipped with such systems (S) ","Computerized navigation systems are a growing phenomenon in rental cars. Avis, which has been renting such cars since early 1995, now has more than 1,000. Hertz began to offer cars with the same systems in mid-1995, and the company expects by October to have 8,000 cars in 16 cities equipped to display computer maps and provide voice prompting. Budget is running a test using a different navigational system on 12 cars-- four each in Boston, Chicago and Los Angeles. Customers will be able to reserve navigable Hertz cars; Avis's are on request only. The system gives directions in a human voice. Budget is not charging extra for these systems; the cars can be requested but not reserved."
"Ecology and marine life of Caribbean will be highlighted in two tours of region this fall; Eco Passages of Topsfield, Mass, will have eight-night trips to Samana Peninsula and northern coast of Dominican Republic departing Sept 21 and Oct 19, and Oceanic Society Expeditions of San Francisco will run seven-night trip to Turneffe Atoll in Belize on Nov 17; map (S) ","Participants will hear lectures and take part in discussions and field trips to an offshore reef and Los Haitises National Park, which includes a network of steep-walled islands with dense bird rookeries. - 6491.The Oceanic Society Expeditions trip will study the behavior of the bottlenose dolphin in the warm water around the Turneffe Atoll, which has islands with mangrove trees, seagrass beds and coral reefs. The price of the trip is $ 1,663 a person based on double occupancy, including air fare from Miami. The Nov. 17 trip is the organization's last trip to Belize this year, but additional trips are planned for next year."
Letter by Betsy Wagner on Ralph Schoenstein's July 28 travel article on unusual sites where cellular telephones have been seen (S) ,"To the Editor: In'' Alas! We're All Connected'' ( July 28 ), Ralph Schoenstein describes many unusual sites where cellular phones have been seen. I would like to add to that: On a double black diamond ski trail at Telluride, Colo., in mid-trail, I heard a phone ring. The skier behind me stopped on a mogul and pulled a cellular phone from his parka. I watched in awe as he answered'' Hello'' and, motioning to his companion to ski on down, proceeded to talk at great length. Anywhere, anytime. BETSY WAGNERBirmingham, Mich."
"Letter by Irving Auerbach on Florence Fabricant's July 28 Choice Tables article on restaurants in St Petersburg, Russia (S) ","To the Editor: Florence Fabricant's article that discussed the'' steep price'' of meals in St. Petersburg ( Choice Tables, July 28 ) did not mention a factor I encountered on a recent trip that added to the high cost of dining. As she noted, prices are usually quoted in dollars but payment has to be made in rubles. However, at two restaurants, their conversion to rubles added 15 to 20 percent to the bill compared with the exchange rate quoted at the nearby Astoria Hotel. IRVING AUERBACHLivingston, N.J."
"Letter by Stephen J Oustatcher on Florence Fabricant's July 28 Choice Tables article on restaurants in St Petersburg, Russia (S) ","She was completely correct about hotel dining. I was on an all-inclusive tour so almost all my meals were in the hotel dining rooms. Mashed potatoes soaked in butter, hard cheeses and salami with pearl-sized pieces of fat in it were standard fare. I did have the opportunity to eat at the Grand Europe Hotel, and it was an exceptional experience. When we agreed she took us to Skoda, one of the many small restaurants in the hotel. Three servings of hot borscht with one serving of potatoes with cheese and caviar cost $ 52, fairly reasonable by New York standards. Two of my friends went back to the Grand Europe Hotel for dinner that night because they noticed a fixed-price dinner of seafood salad, grilled salmon and a souffle for dessert for $ 34."
Letter by Stan Goldfarb urges travelers to be cautious when placing personal belongings on security checkpoints at airports; says case that contained his airline tickets and passport disappeared from fanny pack he placed on X-ray belt; notes police found the case within five minutes (S) ,"At the Calgary airport security checkpoint, I was asked to remove my fanny pack and place it on the X-ray belt. I retrieved my hand luggage and fanny pack and my wife picked up her purse. At our gate, I opened a pocket of the fanny pack that contained my airline tickets and passport case. The case was missing. I reported the incident to a police officer, who returned within five minutes with another policeman who was holding the case. It is obvious that someone removed the case from my fanny pack, did n't see the cash and credit cards inside and threw it back on the end of the belt. A lesson learned: remove your wallet from your purse or fanny pack before the security check."
"Letter by Joan H Marks says her June 1995 visit to Cliveden, former Astor estate west of London, was very mixed experience; John Tham, managing director of Cliveden, responds (S) ","To the Editor: My June 1995 visit to Cliveden, the former Astor estate west of London, was a very mixed experience. We therefore had 30 minutes to settle into our luxurious room where we were served by a chambermaid and two young men who set a fire to cut the chill. At no time were we contacted by the manager of Cliveden to apologize or to extend any courtesies other than temporary repair of my husband's suitcase. At no time did anyone from Cliveden accept any responsibility for our very unpleasant and costly experience. At Play in the Rooms of the Lords,'' by John Darnton )."
Letter by Brendan B Read on July 28 letters in travel section on growing number of countries that are banning or restricting cigarette smoking (S) ,"To the Editor: With regard to the smoking debate in Letters on Travel on July 28:If someone walked into a hotel, restaurant, airliner, train or bus and released a pressurized canister of another legal substance such as acetone or carbon monoxide, in quantities too small to be fatal but enough to violate exposure standards, that person would be arrested, not to mention thrown out of a vehicle for endangering others. Further, anyone who ingested such chemicals, no matter how pleasurable to them, would be looked on as fit for an insanity defense. They have no right to poison others and to put them at risk by fire. And kudos to New York and other jurisdictions for cracking down on an insane habit that harms public health. BRENDAN B. READRichmond Hill, Queens"
Letter by Ilhan Mimaroglu on July 28 letters in travel section on growing number of countries that are banning or restricting cigarette smoking (S) ,"To the Editor: It is heartening that the majority of letters on smoking were from smokers who ca n't take it anymore-- fascistic restrictions against smoking, that is. So far, smokers have been too timid. It seems a rebellion has started, one that, I hope, will grow and gain strength. ILHAN MIMAROGLUNew York, N.Y."
"Democrats from Westchester County who will be attending National Democratic Convention in Chicago note 'lack of contentiousness' at upcoming convention; 18-person delegation includes whites, blacks, and Hispanics; photo (M) ","And while few, if any, decisions will be made at the convention, the local delegates said they welcomed the lack of contentiousness, a rarity, they said, for Democrats.''This is the first time since 1960 that Democrats have been on the same page,'' said a delegate, Paula Redd Zeman, the Deputy Commissioner of Elections for Westchester, who is also the chairwoman of the Bedford Democratic Committee and the vice chairwoman of Black Democrats of Westchester. This contrasts with the all-white delegation of five that Westchester sent to the Republican National Convention two weeks ago."
"Reorganization of Federal welfare system leaves local advocates for poor uncertain about potential impact of new legislation on Westchester County residents; Peekskill Area Health Center pres Anne Kauffman Nolon, West-Help exec dir Leroy Richards and others comment; county had 10,948 cases receiving Aid to Families with Dependent Children as of Aug 12; nearly 50,000 residents receive food stamps (M)2 ","THE Federal Government's radical reorganization of the welfare system as it has existed for the last 60 years has left local advocates for the poor uncertain and fearful about the potential impact on the county. ' Something needs to change, but the way to cut welfare costs is not by cutting eligibility but by increasing job training, education training, health care and day care. Nearly 50,000 county residents receive food stamps. In southwest Yonkers, there are extreme needs in every area. Welfare reform is needed, but I have n't seen the job training or education piece to enable these people to be self-sufficient.''"
Marek Fuchs recalls an alumni basketball game at Drew University; drawing (M) ,"IN college, I played on the varsity basketball team. Easy shots were missed. At the last second, and with the game tied, Mackie Pendergrast, who had once been a star player at Mendham High and now coaches at Summit, sank an improbable, dramatic fall-away jump shot as two defenders ( I, unfortunately, was one ) desperately tried to guard him. Mackie raised his arms and wore a smile that seemed to exceed the boundaries of his face. They used the handles as mock microphones and formed the traditional sportswriters' huddle around Mackie's locker.'' I stood still for a while, watching everyone talk and joke and re-enact Mackie's shot."
Westchester County unveils its home page on Internet; contents of site noted; address of site listed; photo (M)j ,"GOVERNMENT offices in Westchester entered cyberspace in mid-April when the county unveiled its home page on the Internet. In addition to listening to radio traffic reports, they can surf the Internet to the Westchester County home page. The County Transportation Department listed 11 construction projects in progress that day. In addition, the home page includes information on county parks and recreation sites, emergency telephone numbers and census and demographic information as well as a calendar of events. We can load a tremendous amount of information on our home page. City.''The next page shows a picture of Mr. O'Rourke alongside general information about the county. Then the user can click on to various government departments or scroll through the county's news releases. The census data give them a profile of the county. the first being Westchester County Airport."
"Theodore Harris letter comments on Trans World Airlines' actions in the aftermath of crash of Flight 800 in response to Aug 4 article by TWA president and chief executive Jeffrey H Erickson; Harris's son, Lawrence, was a passenger on the TWA flight (S) ","My wife and I were the first family members at Kennedy International Airport after the crash on July 17 and were the last to leave the final National Transportation Safety Board meeting at the Ramada Plaza on Aug. 3.Mr. How many meetings did Mr. Erickson have with legal counsel and public relations officers?As for the failure to release a passenger list for 23 hours: This was an international flight. All passengers presented a passport to T.W.A. before boarding. I would agree with Mr. Erickson only in his comments about T.W.A.'s family escorts and the shielding of family members from the press. The family escorts were with us 24 hours a day. My family can not adequately express our appreciation and love for our escort, Darren Jackson, and his fellow escorts."
"Home buyers are increasingly tailoring their mortgages by calculating how long they are likely to stay in a house and then selecting a loan suited to the calculation; while the stable, standard 30-year, fixed-rate mortgage remains dominant, more buyers than ever are choosing newer varieties of adjustable-rate mortgages that promise fixed-rate certainty for a set number of years before applying fluctuating rates; chart; photos (M) ","They bought their house with a type of adjustable mortgage that holds the interest rate steady for the first five years, and then allows it to fluctuate.'' The adjustable loan gives them a lower interest rate initially, but is open to adjustment at specific intervals during the term of the loan. The most common adjustable-rate mortgage by far is referred to as a 1/1 ARM, signifying that switch from the low, initial rate in the first year to a new rate each subsequent year. Points are, effectively, a prepayment of interest, and therefore lower the interest rate."
Alliance for Downtown New York to sponsor free tour of some of downtown New York City's finest banks and office lobbies that are routinely closed to the public (S) ,"Normally, uniformed guards shoo away sightseers who arrive to view many of the finest of downtown's banking halls and office lobbies-- interiors reserved for millionaire clients or their minions: men and women with bona fide commercial missions. But at noon on Oct. 13-- a Sunday-- the doors will swing wide for the curious when the Alliance for Downtown New York will sponsor a free tour of 10 sites-- six of them routinely closed to the public. The unguided tour also includes the 1913 Woolworth Building's lobby-- look up for witty sculptures of Woolworth hoarding nickels and architect Cass Gilbert clutching his Gothic skyscraper-- and caps off a summer of activities sponsored by the Alliance, Lower Manhattan's business improvement district. This is all about changing downtown to a 24-hour neighborhood.''POSTINGS: Downtown Tour"
"Scarcity and high cost of rentals in Nassau and Suffolk Counties, along with mortgage programs that allow buyers to purchase a house with low cash outlays, is turning many Long Island renters into home buyers; photo (M) ","THE scarcity and high cost of rentals in both Nassau and Suffolk, along with mortgage programs that allow buyers to purchase a house with a low cash outlay, is turning many renters into home buyers. Fannie Mae has a $ 207,000 mortgage limit on a single-family house. The only cash outlay is the buyer's closing costs. The program, which was first introduced in 1994, is financed through the sale of tax-exempt mortgage revenue bonds. The $ 134,900 mortgage at 5.5 percent interest would cost $ 767 monthly for the first four years and $ 943 monthly thereafter. They paid $ 151,000 for the house. The F.H.A. also allows some of the buyer's closing costs and an upfront mortgage insurance premium to be financed as part of the mortgage loan."
"Paramus, NJ, may be reaching the saturation point in retail stores; a hundred new retail outlets are opening at the expanded Garden State Plaza, which at 2 million square feet is one of largest on East Coast; additionally, three sites along Route 17 are being developed for retail use; photo (M) ","A HUNDRED new retail outlets have opened or will soon open at the expanded Garden State Plaza in Paramus, which at 2 million square feet is among the largest malls on the East Coast. This represents a significant increase to mall space in this Bergen County suburb, which has five malls totaling some 5 million square feet and myriad retail strips along the two highways. Collectively the sites could generate about 540,000 square feet of retail space. Current zoning would permit 150,000 square feet of retail space. IN a 1995 survey of the 10 major Northern and Central New Jersey corridors by R.J. Brunelli & amp; Company, an Old Bridge-based retail brokerage, the vacancy rate in strip centers and free-standing stores along the entire 15-mile Route 17 corridor from Paramus to Mahwah was 4.6 percent."
"Litchefield, Conn, house in which Harriet Beecher Stowe was born in 1811 is up for sale, but must be removed from the Forman Preparatory School campus; photos (M) ","Since no one ever applied on its behalf for designation as a historic landmark, the house has no claim to protection or funds from local, state or Federal preservation agencies. It was originally situated in what is now a historic district on North Street. The property became Forman Preparatory School in 1930 and in 1940 the house was turned around to face the street.''We could recommend it for listing it on the National Register of Historic Places if it was moved back into the Historic District,'' said Jack Shannahan, director of the Connecticut Historical Commission in Hartford, the agency that recommends properties for Federal landmark designation.' It was listed on the National Register of Historic Places in 1962.The author's Hartford house, across the street from the Mark Twain House museum, was listed in 1970."
New York City co-op and condominium boards face gargantuan task in doing paperwork to qualify for the $200 million in property-tax abatements for residential apartment owners recently signed into law by Gov George Pataki; drawing (M)U ,"The measure-- the result of intense lobbying by the New York City Council-- was a long-awaited first step toward equalizing taxes paid by co-op and condominium owners with those paid by other home owners. Cerullo explained that the law called for $ 8.5 million in property-tax abatements in fiscal 1996- 1997, ending next June 30; $ 70 million in 1997- 1998 and $ 120 million in 1998- 1999.Generally, he said, the vast majority of co-op and condominium owners in New York City are eligible for abatements. Accordingly, Mr. Cerullo said, roughly 200,000 apartment owners in about 5,000 co- ops and 1,000 condominiums in the city are expected to participate in the abatement program. In condominiums, the abatement will be credited on individual unit-owners' tax bills."
Stephanie Pignataro letter comments on June 23 article on controlling insects around the home (S) ,"It also is indicative of that portion of society which believes that all creatures are here for our benefit and if they are instead, a nuisance, it is our right as homo sapiens to arbitrarily destroy them, ignoring all the knowledge we have regarding the balance of nature. For education on this subject, I suggest a book such as Paul R. Ehrlich's'' The Machinery of Nature'' as a starting point. I find it shocking that as society is learning to acknowledge and respect all animals, as evidenced by continuing legislation on this issue, a progressive newspaper such as yours reflects such an ignorant as well as somewhat dated attitude toward nature. STEPHANIE PIGNATAROEast Hampton, L.I."
"Alvin Klein on regional theaters in New Jersey; asserts that it is imperative that nonprofit theaters maintain artistic integrity that transcends 'dilettante, nebulous, tourist-driven, expense-account' theater; photos (M)&#xFFFD; ","NOW, for a low-stress theater quiz. Not to worry: you do n't have to be a theater junkie to take it. The first three plays had their American premieres at the McCarter Theater in Princeton. The next three came from Crossroads Theater Company in New Brunswick. Regional theater was conceived for its community. Once the money people affect artistic decisions, the theater is no longer in control of its repertory. And artistic directors will not admit that their theaters are tryout centers for Broadway. Paper Mill's credo is as close as can be to that of a commercial theater without actually making it one. It stands to reason that regional theaters will reach out for new strategies to fight for their lives. Let the theater flaunt its Tony."
Opinionated guide to cultural and recreational events in New Jersey; photo (M)( ,"Saturday at 2 P.M. Free. 25 New Street, Metuchen. Today at 3 P.M. Free. Today at 6 P.M. Free. Tuesdays through Sundays, noon to 4 P.M. 158 Nassau Street, Princeton. Tuesdays through Sundays, 11:30 A.M. to 4:30 P.M. 7 Lower Center Street, Clinton. Daily, noon to 4 P.M. River Road and DeForest Avenue, East Hanover. Tuesdays through Saturdays, 9 A.M. to 4:45 P.M.; Sundays, noon to 5 P.M. 205 West State Street, Trenton. ( 201 ) 982-7265.WALSH LIBRARY ART GALLERY'' Saturdays, 10 A.M. to 3 P.M. Thursday at 7 P.M. Admission: $ 15. 20 Church Street, Montclair. Wednesday at 7:30 P.M. Englewood Public Library, 31 Engle Street, Englewood. Today, 1 to 4 P.M. New Jersey State Sheep Dog Trials."
"Japanese companies, in a quiet change of culture, are extending to their foreign workers the special status of lifetime employment, which for the most part has been the exclusive right of Japanee-born employees for at least 30 years; photo (M)a ","IN a quiet change of culture, more Japanese companies have been extending to their foreign workers the special status of lifetime employment, which for the most part had been the exclusive right of Japanese-born employees for at least 30 years. In the 1970's, the Sony Corporation was a pioneer in having foreigners become lifetime employees. Yasuhiko Fujiki, director of recruitment at the Orix Corporation, a leasing company, has found many good international job candidates at Japanese universities. Last year, for the first time, the company offered lifetime positions to six foreign workers. Of course, not all foreign workers want to spend their lives with one company."
"Quick-service restaurants in New Jersey, largest and fastest-growing segment of food market with estimated national income of $98 billion, described; latest trend is value meals, or bundling, which is main course, side dish and drink at package price; photos; charts (M) ","He regularly visits the 105 Boston Market restaurants he operates in the New York metropolitan area and is always watching the competition. Those other guys are where the town is today.''There are n't many statistics on fast food in New Jersey. A quick-service restaurants sells low-priced food without table service. Peter DeBiase, a restaurant analyst in Hazlet, Monmouth County, said there were about 1,400 quick-service restaurants in New Jersey. For Mr. Anarumo, placing a new restaurant is a fine art. With delivery, new locations and lower prices on the rise, the future of the fast-food restaurant in New Jersey seems brighter than ever. SundayThe Restaurants column on Aug. 25, about fast food in New Jersey, misstated the county for East Brunswick, home of a Boston Market franchise."
Upcoming stage productions at Atlantic City casinos listed; photo (M) ,") 736- 1420.Bally's Park PlaceBoardwalk and Park Place. Sundays through Thursdays at 7:30 and 10 P.M.; Saturdays at 8 and 10:30 P.M. Tickets: $ 20; $ 25 on Saturdays. Caesars Atlantic City2100 Pacific Avenue. The GrandBoston at Pacific Avenue. Wednesday and Friday at 9 P.M.; Saturday at 8 and 11 P.M.; next Sunday at 7 and 10 P.M. Tickets: $ 20-$30.Harrah's Hotel CasinoHarrah's Boulevard and Huron Avenue. Sands Hotel and CasinoIndiana Avenue and Brighton Park. Friday at 10 P.M.; Saturday at 8 and 11 P.M. Tickets: $ 30. Monday through Saturday, 8 and 10:30 P.M. Tickets: $ 10.Tropicana Casino And ResortBoardwalk and Brighton Avenue. Trump's CastleCasino ResortHuron Avenue and Brigantine Boulevard. Trump Taj Mahal1000 Boardwalk, at Virginia Avenue."
"Article profiles Lawrence Park West, NY, as a place to live; map; photos (M) ","BY the early 1900's, Lawrence decided to extend that community into 295 other acres he also owned in Yonkers, calling it Lawrence Park West. In 1917, Lawrence built his family home in the Yonkers neighborhood. Theiss said that Lawrence Park West has always been one of the city's showpieces.'' Lawrence Park West residents use a school system supported by the property taxes they pay to Yonkers. MANY Lawrence Park West residents, though, seem to opt for private schools. One distinct advantage Lawrence Park West has over Bronxville is the size of most residential lots.'' You get more property in Lawrence Park West,'' said Ms. Spencer.'' While surrounded by commercial development, Lawrence Park West itself is strictly residential. In / Lawrence Park West"
"Brett Pulley maintains that NJ Gov Whitman, as co-chairman of Republican National Convention, was one of central figures in well-scripted production that made it appear that Republican Party is party of women, racial minorities and moderates while in truth it is party controlled by conservative white men; photo (M)5 ","But when it was Mrs. Whitman's turn, she once again distinguished herself by pointing out that Mr. Kemp's real allure was perhaps his ability to attract different kinds of people to the Republican Party.'' While the convention was in full swing, Mrs. Whitman was suggesting that the party's platform, approved by the delegates, was unimportant.'' The Governor and Mr. Kemp now want us to believe that what we see in the party's platform is not what we will get. The Republican Party is the one we heard on the platform,'' she said, referring to the stage inside San Diego's convention center.'' What a tricky way to entice people into a political party."
Malcolm Moran assesses University of Nebraska in 1996 college football preview; photo (M) ,"TOM OSBORNE has written a book. ( The Nebraska Book Publishing Company ), indicates that Osborne cares about his legacy. The legal and behavorial problems of prominent college sports teams label each student and every professor as soon as they enter a seminar or begin a job interview.''We're not We are a team of discipline.... Among others, he cited Tommie Frazier, the brilliant quarterback and leader, and Trev Alberts, the linebacker and 1993 Butkus award winner. A year ago, Phillips was the Heisman Trophy candidate and a dominant personality in the team's dressing room, even before his assault of a former girlfriend. When you're at Nebraska, there will be other great I-backs."
