abstract,summary
"Republican and Democratic candidates for Congress face one another in televised debates across country, giving voters in many instances their only statewide side-by-side comparison in races that could determine who will control 105th Congress (M) ","Moderates must make a stand in this election because we truly are at a historic crossroads.''One of the more raucous local debates took place in New Hampshire, where Senator Robert C. Smith, considered one of the most vulnerable freshmen in Congress, took on his Democratic challenger, State Representative Dick Swett, a former Congressman, and the Libertarian Party candidate, Ken Blevens. I am not taking money to let polluters off the hook.''Both major national parties have spent heavily in New Hampshire, as have lobbying groups like abortion rights organizations and gun enthusiasts. Mr. Smith said he had led the fight against the late-term abortion procedure that anti-abortion forces have dubbed partial-birth abortion."
Article describes scene at debate in four-way television confrontation of Congressional leaders (M) ,"and I have worked together on that,'' chimed in the Senate majority leader, Trent Lott, at one point, in tribute to his Democratic minority counterpart, Senator Thomas A. Daschle. But the leaders made sure that the public broadcast evening offered no shortage in fresh lessons in good manners."
Jerome I Levinson letter responds to Thomas L Friedman Sept 25 Op-Ed column on US bailout of Mexico ,"The issue has never been whether Mexico could repay the $ 12.5 billion United States loan to which he refers. That program is weighted disproportionately in the interests of capital and against workers, both within Mexico and the United States. Specifically, a million Mexican workers have lost their jobs since the start of the program demanded by the United States Treasury as the price of the bailout. The net value of Mexican auto-parts exports to the United States in the same period increased to $ 11 billion from $ 3.4 billion, representing a significant diversion of potential United States investment and jobs at home. In 1995 and thereafter, the burden has been placed exclusively upon the Mexican and United States worker."
Carlos Heredia letter responds to Thomas L Friedman Sept 25 Op-Ed column on US bailout of Mexico ,"To the Editor: It's no wonder that after talking to those in Mexico whose political and personal fortunes have been temporarily salvaged by the United States bailout, Thomas L. Friedman would call that bailout a success ( column, Sept. 25 ). In the 12 years leading to the devaluation, the adjustment policies promoted by the United States, the International Monetary Fund and the World Bank generated a concentration of wealth and and expansion of poverty without real economic growth. The intensified application of these policies since the bailout has produced social powder kegs from Chiapas to the United States border."
"Rabbi Avi Winokur letter on latest violence in Israel, West Bank and Gaza Strip ","To the Editor: As each side blames the other for the current violence in Israel, the West Bank and the Gaza Strip, the sad fact is that we are seeing the victory of Hamas and Islamic Jihad and of Yigal Amir, the assassin of Prime Minister Yitzhak Rabin, Baruch Goldstein, who massacred 29 Muslims in Hebron, and their sympathizers. They have succeeded in drawing moderate Israelis and moderate Palestinians back into the cycle of hatred and violence. Unless and until Yasir Arafat, the leader of the Palestinian Authority, can publicly blame his own extremists along with the Israelis, and unless and until Prime Minister Benjamin Netanyahu can blame his own extremists along with the Palestinians for the escalation of violence, then the chances for the peace process to succeed are much poorer."
Steven M Scharf letter responds to Sept 26 article on latest crisis in Middle East ,"To the Editor: Re your Sept. 26 news article on the violence set off by the opening of a second entrance to an archeological tunnel along the Temple Mount in Jerusalem: The mount upon which now stand the Al Aksa Mosque and the Dome of the Rock is at the heart of Jewish national existence. The Arab protests were not based on the claim that the Al Aksa Mosque was being'' undermined,'' but on the broader issue that with every dig of the archeologist, with every new discovery about Jerusalem's past, the Jewish claim to the city is fortified. As this claim is strengthened, the Arab claim to the city, based on more recent events, becomes diminished."
Article discusses Washington Redskins victory over New York Jets (M) ,"The Jets will tell you, even today, that they are a better team than the Giants, though the score said differently. The Jets lost the game, won the title. That shook the Jets' players at their spines. Did you know that this matchup with the Redskins was the only Jets game this season that will be nationally televised? The Jets sure knew. Everyone around the country has a Jets joke, and the Jets' players have heard their share of them. Jets strong safety Victor Green said. The Jets had all three factors cooking for them last night. Too bad for the Jets that it could not last. That made it 24- 16, Washington, and it would prove too much for the Jets to overcome."
F Champion Ward letter responds to Sept 17 obituary and Sept 22 article about McGeorge Bundy ,"I and the other former program vice presidents of the Ford Foundation who also signed this letter-- David E. Bell, Harold Howe 2d, Marshall Robinson and Mitchell Sviridoff-- found your portrayal of Mr. Bundy's presidency of the foundation as mainly a squabble over the decentralization of New York City's public schools inadequate. Under Mr. Bundy's leadership the foundation initiated major advances here and abroad in areas like public broadcasting, civil rights, energy conservation, public interest law and expansion of voting. A former foundation officer recalls Mr. Bundy's candor, openness to colleagues' views and exacting but fair standards. Another calls Mr. Bundy the rare top-level executive who welcomed visits from associates wanting to tell him he was wrong about something."
Louis B Zimmer letter responds to Sept 22 article about McGeorge Bundy ,"To the Editor: James C. Thomson Jr. has written a polite article ( Week in Review, Sept. 22 ) as he tries to put his former friend and mentor McGeorge Bundy in the best light. But just as Mr. Bundy discarded Mr. Thomson's thoughtful dissent on Vietnam in late 1964, so did Mr. Bundy ignore or reject the factual dissent of university professors and of journalists including Bernard Fall and Walter Lippmann. Mr. Thomson's says Mr. Bundy finally realized'' Vietnam was a terrible mistake.'' For Mr. Bundy not to have considered the evidence when it counted is moral callousness at its worst. LOUIS B. ZIMMERUpper Montclair, N.J., Sept. 24, 1996Bundy Led Ford Foundation to Achievement"
"Washington Redskins defeat New York Jets, 31-16; photo (M) ","On the game's final drive, as the defense was about to yield its third straight touchdown of the second half, Jones sprained a knee. Not surprisingly, the Jets did not score a touchdown, again, in the opening quarter, extending that streak to nine games. For the second time in the game, the Redskins fooled the Jets' defense on a reverse. Shepherd ran 12 yards for the touchdown to tie the score at 10-10.Showing resilience for the first time, the Jets came back on a 57-yard drive that ended with a 35-yarder by Lowery and a 13- 10 halftime lead. It took only a few minutes into the second half, though, for the Redskins to take the lead."
Immigration and Naturalization Service Comr Doris M Meissner letter contends that Sept 19 editorial and Anthony Lewis Sept 23 and 27 columns on new immigration bill call into question integrity of INS and fail to take into account improvements to nation's asylum system made under Pres Clinton's leadership ,"A Dangerous Immigration Bill'' and Anthony Lewis's columns of Sept. 23 and 27 called into question the integrity of the Immigration and Naturalization Service and also failed to take into account the improvements to our nation's asylum system that we have made in recent years under President Clinton's leadership. For years the asylum system had been a magnet for fraud, which provided few guarantees for those fleeing persecution in their home countries. Since 1993, the Administration has reversed decades of neglect of our immigration laws by improving the enforcement of the laws along the border and in the workplace, removing record numbers of criminal and other illegal immigrants from our communities and prisons, and taking steps to improve the functioning of our legal immigration system."
Outdated World News Brief about Thailand appeared erroneously in some copies on Sept 28 ,"An outdated World News Brief about Thailand appeared erroneously in some copies on Saturday. In a new development on Friday, Prime Minister Banharn Silpa-archa dissolved Parliament and called for elections on Nov. 17. His announcement that he would resign was made on Sept. 21."
"Stephen Manes Personal Computers column on Minddrive, a peripheral from The Other 90% Technologies Inc that is supposed to translate thought and emotions of the user into application commands; drawing (M) ","The finger sensor measures'' thoughts'' only by such indirect physical signals as changes in the conductivity of the skin. I removed the sensor before thinking about this, fearing I might blow out the serial port.''Our various thoughts and emotions produce bio-electric signals which can be precisely measured through our fingertips,'' says the box.'' The patented Minddrive programs on the PC analyze the unique signal patterns and provide an ongoing indication of the type, size and emotional quality of our thoughts-- thereafter translating them into a myriad of software application commands.''That would be a myriad of two. so that we are left with only those signals generated by our cognitive / volitional thoughts.'' I took solace in the manual's claim that'' thought signal strength and intelligence are in no way PERSONAL COMPUTERS"
"L R Shannon column on large number of cables involved in setting up home computer, citing his experience installing Dell Dimension P166s, which has 14 separate cables (M) ","There are no wires or cables in the picture. In real life, there is always a huge mess of cables. The new system, a Dell Dimension XPS P166s, arrived in two huge boxes and one small one weighing 93 pounds in all. That is two cables. But where were the speaker and subwoofer cables? A careful search of the original boxes, and numerous foam inserts, which by now were in the basement, yielded nothing. She said sweetly that she would be only too pleased to send the missing cables, but had I looked under the bottom foam insert? So I went to the cardboard box the speaker system had come in, looked in the box beneath the insert, and saw nothing in the box."
Robert Byrne Chess column (M) ,"The youngest American grandmaster-19-year-old Gabriel Schwartzman, won the 1996 United States Open Championship in August in Alexandria, Va. Alexey Yermolinsky, the 38-year-old current United States Invitational titleholder, and Gregory Serper, who both tallied 10- 2 in the Swiss-system event. The two former Soviet grandmasters are now fellow Ohioans, Yermolinsky of Euclid and Serper of Mayfield Heights. Yermolinsky had started with eight wins, but when he dropped a point to Serper in the ninth round, Schwartzman saw his chance and stubbornly dealt Yermolinsky another defeat in the 10th round. Schwartzman speculatively sacrificed a pawn for attacking opportunities and reaped the victory when the befuddled Yermolinsky blundered away his queen. Yet Yermolinsky captured with 26... After 30 Rf7, Yermolinsky could not beat off the attack by 30..."
"Ben Brantley reviews Theresa Rebeck comedy View of The Dome, at New York Theater Workshop; photo of Richard Poe and Julia Gibson (M) ","The production has been mounted with stylishness and a certain bounce by its director, Michael Mayer, and set designer, Neil Patel. VIEW OF THE DOMEBy Theresa Rebeck; directed by Michael Mayer; sets by Neil Patel; costumes by Michael Krass; lighting by Frances Aronson; sound by Darron L. West; production stage manager, Lisa Iacucci; assistant stage manager, Charles Means. Presented by New York Theater Workshop, James C. Nicola, artistic director; Nancy Kassak Diekmann, managing director. Jim Abele ( Senator Geoffrey Maddox ), Patrick Breen ( Tommy ), Candy Buckley ( Annabeth Gilkey ), Tom Riis Farrell ( E. T. Black ), Julia Gibson ( Emma ), Dion Graham ( David ) and Richard Poe ( Arthur Woolf).THEATER REVIEW"
"Stephen Holden reviews Hou Hsiao-hsien film Goodbye South, Goodbye, presented at New York Film Festival, Alice Tully Hall; photo of Jack Kao (M) ","The story follows the luckless entrepreneurial schemes of Kao ( Jack Kao ); his girlfriend, Ying ( Hsu Kuie-ying ); his best friend, Hsi ( Hsi Hsiang ), his younger brother, Flat Head ( Lim Goong ), and Flat Head's girlfriend, Pretzel ( Anne Shizuka Inoh ). This film is not rated.WITH: Jack Kao ( Kao ), Hsu Kuie-ying ( Ying ), Lim Goong ( Flat Head ), Anne Shizuka Inoh ( Pretzel ) and Hsi Hsiang ( Hsi)FILM FESTIVAL REVIEW"
Growing body of evidence is pointing to period spent in womb as having a major influence on risk of acquiring heart disease and other diseases; more than two dozen studies of people in several countries in all social and economic classes published over last half-dozen years suugest that what and how much a mother eats during pregnancy can 'program' a child's organ systems before birth and set stage for metabolic or hormonal changes that may result in disease many decades later (M) ,"There are genetic influences on small birth size, but researchers in these studies were at pains to correct for any such effect in their studies. The risks measured in the studies represent averages of the effects of different birth weights. Heart disease is one of the clearest results of poor maternal nutrition. Even more disturbing is the fact that in animal studies nutritional improvement after birth can not erase intrauterine deprivation that raises the risk of adult disease. Another study of the nurses published in September linked low birth weight to an increased risk of having high blood pressure as an adult. Another measure is having a placenta that is either unusually small or large in relation to the size of the baby at birth."
"Lawrence K Altman comments on Boris Yeltsin's insistence on having delicate heart bypass operation done in Moscow, apparently because of national pride and precarious hold on power; notes suggestion that this could make him vulnerable to 'the VIP syndrome,' jeopardizing chances of successful outcome; photos of Dr Michael E DeBakey, and Dr Renat S Akchurin, Russian surgeon who is operate on Yeltsin (M) ","Boris N. Yeltsin is undergoing tests in a hospital here in preparation for the heart bypass operation he needs, and extraordinary efforts are being made to send medical personnel and equipment for the surgery. Yeltsin's medical care has set off political rivalries abroad, particularly between the United States and Germany, and at home among Russian doctors and hospitals. Russia has good heart surgeons like Dr. Renat S. Akchurin, who is expected to perform Mr. Yeltsin's operation. Because they do too few cases a year, most Russian heart surgeons would not meet the credentialing standards at hospitals in the United States. Borst said they were leaders in Germany in bypass surgery and the care of critically ill patients. But they are also experts in heart and lung transplants. Also, heart surgery involves teamwork."
"Researchers report that lotus flower, long revered by both Buddhists and Hindus, has remarkable ability to regulate temperature of its flowers to within narrow range just as humans and other warmblooded animals do; photos (L) ","Researchers report that the lotus has the remarkable ability to regulate the temperature of its flowers to within a narrow range just as humans and other warmblooded animals do. Since the lotus lily family is only distantly related to the arum lilies, there may turn out to be other examples of temperature regulation in plants once biologists start looking. The sacred lotus begins heating as its flowers start to bloom. Rather than having to wait for the sun to warm them, the beetles, warmed by the flower, could take off to deposit pollen on the next lotus flower. The big difference, she said, is that heat-producing plants have many more mitochondria than other plants."
"Russell Baker Op-Ed column expresses dismay with his first personal encounter with Sixth Avenue in long time, finding that skyscrapers that line avenue made him feel like a shrunken, needless, wormlike nothing (M) ","Last Thursday important business required me to encounter Sixth Avenue. It is the horror of Sixth Avenue that makes them bloodthirsty. Sixth Avenue oozes contempt for human beings. Who cares if one or two or six of these bipedal creatures must be demolished to allow for progress from 42d Street to Central Park?The ruthless insistence on progress is about all there is to Sixth Avenue. Ah, Ninth Avenue! Yes, this is the goal of Sixth Avenue. Sixth Avenue's glass, however, is not the kind that lets the light in and improves the day. I lied about important business taking me to Sixth Avenue. Sixth Avenue, which swells the trivial, had me putting on airs. Sixth Avenue was renamed''"
Daniel R Martin letter comments on Frank Rich's column excoriating political consultant Arthur Finkelstein for including among his clients 'gay-bashing politicians' ,"To the Editor: In his Sept. 28 column,'' The Gay G.O.P.,'' Frank Rich excoriates the political consultant Arthur Finkelstein for including among his clients such'' gay-bashing politicians'' as Senators Jesse Helms, Bob Smith, Don Nickles and Lauch Faircloth, recoiling at the'' hypocrisy'' inherent in Mr. Finkelstein's advising these candidates. Perhaps, however, Mr. Finkelstein agrees with these clients' view on other matters ( such as their economic, foreign affairs or urban policies ), despite their attitudes toward homosexuality. Let's all work toward that happy day when gender preference, as well as race or religion, becomes irrelevant. DANIEL R. MARTINScarsdale, N.Y., Sept. 29, 1996"
"Liz Levine letter comments on Sept 27 news article on rash of robberies on streets surrounding University of Pennsylvania campus in Philadelphia; defends University City neighborhood, deploring fact that every time University of Pennsylvania has crime problem, neighborhood gets blamed ","To the Editor: Re your Sept. 27 news article on a rash of robberies on streets surrounding the University of Pennsylvania campus in Philadelphia: You describe University City as poor and working class. Census data show that it is a solid mix of working, middle- and upper-class residents. They work on fixed incomes, teach at universities, attend school full time and work in a variety of fields. University City is not teeming with crime and terror. But every time the University of Pennsylvania has a crime problem, the neighborhood gets the blame, as it did two years ago when a graduate student was killed seven blocks away from the campus. The perpetrators lived over two miles from campus and a world away from University City."
"Letter from Jess Bravin, regent, University of California, comments on rise in college tuition at public universities ","States are cutting the percentage of their budgets they devote to colleges and universities. California, which for decades has claimed the nation's premier public university system, offers a stark example: In 1967, when Ronald Reagan was Governor, higher education received 17 percent of the state budget. Public higher education, through such institutions as the University of California and the City University of New York, has done more to expand opportunity in the country than perhaps any other engine. What kind of social policy sees prisons as an investment in the future and education as a burden on the public treasury?JESS BRAVINRegent, University of California Berkeley, Calif., Sept. 27, 1996"
"Wild Atlantic salmon returning to spawn in freshwater streams of their birth now face startling threat: interlopers; new research shows that more than quarter of spawning salmon in Norwegian rivers and streams are escapees from fish farms--fish hatched in metal tanks, vaccinated against infections and raised in sea pens artificially lighted to speed maturation; geneticists warn that without stiffer controls, rapidly growing aquaculture industry in Europe and North America could wipe out what is left of wild Atlantic salmon population; photos (M) ","WILD Atlantic salmon returning to spawn in the freshwater streams of their birth now face a startling threat: interlopers. In several rivers, the ratio of escaped farm fish to wild salmon is four to one. An estimated 200,000 to 650,000 individual salmon escaped from Norwegian fish farms in 1995. The wild Norwegian salmon could well be lost forever.''The fish farmers' association admits that wild salmon strains are threatened by the strays, but it insists that dams and acid rain are more serious threats. In addition, plump strays that fail to leap salmon ladders often block the route for wild fish by crowding the water just downstream. On the other side of the ocean, wild Atlantic salmon are almost extinct in American rivers."
"Letter from Ellen Bravo, executive director of 9 to 5, National Assn of Women, comments on case of six-year-old Johnathan Prevette, who was disciplined for kissing cheek of classmate; contends that while local school officials overreacted in case, problem is with the overreaction, not the rules; contends sexual harassment does occur in elementary schools, and degradation gets worse as kids get older ","To the Editor: Conservative pundits are having a field day over the treatment of a 6-year-old boy who kissed the cheek of a classmate. 6-Year-Old's Sex Crime: Innocent Peck on the Cheek'' ( Sept. 27).Clearly, local school officials over-reacted in describing Johnathan Prevette's behavior as sexual harassment and punishing him for violating school rules. But the problem is the overreaction, not the rules. Can sexual harassment occur in elementary schools? The degradation gets worse as kids get older-- not innocent adolescent flirting and kidding around, but demeaning and abusive behavior. For every example of a school official or employer who overreacts to sexual-harassment guidelines there are hundreds of instances where no guidelines, channels or training exist. of Working Women Milwaukee, Sept. 27, 1996"
Soprano Pamela Mann gives recital at Town Hall; Bernard Holland review (S) ,"Her training began at the Juilliard School, the Mannes College of Music and the American Opera Center, and it has continued with performing experience at opera houses in Austria, Italy and Switzerland. Miss Mann sang a recital at Town Hall on Sunday afternoon, helped along by the deft piano accompaniments of Wayne Sanders. It was a brave program managed with poise; a busy Sunday kept me from staying for all of it, but I think I heard its heart. Again, Miss Mann was sturdy and confident in what is for many singers a fearsome trial. The other music on the program was by Rachmaninoff, Faure, Offenbach, Leslie Adams, John D. Cooper, Noel Da Costa and Leo Edwards."
"Jon Pareles reviews new CD's from Scrawl, Lisa Germano, The Cardigans, The Wedding Present and Donna Lewis; (Critic's Choice column) (M) ","Scrawl is to perform on Friday night at the Mercury Lounge, 217 East Houston Street, Lower East Side. In waltzes and slow three-chord rock, like old pop tunes remembered through a depressive haze, Ms. Germano whisper-sings about pathological love. Yet'' Excerpts From a Love Circus'' is Ms. Germano's fourth album of similar reveries; clearly, she has some survival instincts the songs do n't reveal. The CardigansBlithe, low-fi 1960's pop returns with new barbs in the songs of the Cardigans, a Swedish band that laces saccharine pop with acid undercurrents on its second album,'' Donna LewisNot all pop love songs go wrong. I Love You CRITIC'S CHOICE / Pop CD's"
Bernard Holland comments on weeklong series of concerts of chamber music by Shostakovich that was presented at Kaye Playhouse; photo of Manhattan String Quartet (M) ,"The performances were substantial, and good audiences on most nights came to hear them. Central were the 15 string quartets, added to them the two piano trios, various duo sonatas, the G minor Piano Quintet and an early string octet. Anchoring the proceedings was the Manhattan String Quartet; the four stalwart women of the Moscow String Quartet joined them on Friday. Even as early as the String Octet ( played on Friday night ), Shostakovich seems to introduce sentiment solely for the purpose of jeering at it. No wonder the Quartet No. 6 represents less good spirits than a parody of good spirits. omitted the names of two members of the Manhattan String Quartet."
Michiko Kakutani reviews Ben Katchor book Julius Knipl: Real Estate Photographer; drawing (M) ,"A wistful melancholy pervades these stories, seeping through the characters' hapless lives and coloring their insomniac thoughts. His acquaintances-- friendship seems too strong a word here-- lead equally bleak and solitary lives. Like his creation Knipl, Mr. Katchor is a restless observer of the city, and in these strips he memorializes the minutiae of its daily life. Mr. Katchor takes us on a tour of places like the first American tapeworm sanctuary, a mannequin burial ground and an apartment building populated by people who have played a role in the landlord's earlier life. The Evening Combinator,'' makes clear, such curious events are part of the city's dream life-- the real subject, in a sense, of all of Mr. Katchor's stories."
Philip Harvey letter on New York City's workfare program (Sept 27) ,"To the Editor: Your Sept. 27 editorial supporting New York City's workfare program fails to address the real problem with such initiatives. Every survey of job vacancies in the United States in the past three decades has shown that the economy does not provide enough jobs to employ everyone who wants to work. When welfare recipients are put to work performing services that otherwise would be performed by other workers, job opportunities in the regular labor market shrink still faster. Their model was a simple one: Provide dignified income support for people who either can not work or whom society does not expect to work, thereby meeting their material needs while making it possible for them to withdraw from competition for scarce jobs."
"Advertising column explores advertising in cyberspace; Pointcast Inc, an Internet company, has begun what it calls 'Internet broadcasting,' delivering customized news, weather forecasts, stock quotes, sports scores and advertising, directly into computer using Internet connection; its site is already challenging Netscape Communications Corp and Yahoo Inc as one of biggest earners of advertising dollars on the Web (M) ","But one Internet company thinks it has hit upon a formula that could work. Pointcast Inc., a new company based in Cupertino, Calif., has begun what it calls'' Internet broadcasting,'' delivering customized news, weather forecasts, stock quotes, sports scores-- and yes, even advertising-- directly into computers using an Internet connection. Meanwhile, Pointcast is beginning to face competition from companies including Freeloader Inc. in Washington, and V-Cast Inc. in New York. Mr. Schoenfeld at Jupiter Communications said."
"US will transfer to Panama control of Fort Amador, which dominates Pacific Ocean entrance to Panama Canal; Panama to take over other bases in three years before final American departure, but Pres Ernesto Perez Balladares is urging US to retain some sort of military presence into 21st century, or at least contribute to proposed regional anti-narcotics center; response is lukewarm, given closing of bases within US and pressure to cut spending further(S) ","Since World War I, Fort Amador has been the jewel of the American military presence here, dominating the Pacific Ocean entrance of the Panama Canal. But on Tuesday, the 207-acre site, which includes the residence of the United States Army commander, is to be transferred to Panamanian control. The change is the beginning of a marked acceleration in the pace of the American withdrawal from Panama. But the Clinton Administration is closing military bases in the United States and facing pressure to cut spending further, and the American response has been lukewarm. Arias said Panama would insist on some form of'' direct economic benefit'' as the price of any United States military presence after 1999."
