abstract,summary
Brent Jones of San Francisco 49ers is sidelined with shoulder injury (S)( ,"A shoulder injury has sidelined tight end BRENT JONES, the second marquee 49ers player knocked out of action this week. Jones will miss tomorrow's game against the Atlanta Falcons in San Francisco. He will be on the sideline with quarterback STEVE YOUNG, who is bothered by a groin strain. ELVIS GRBAC is starting in place of Young. ( AP)SPORTS PEOPLE: FOOTBALL"
"Detroit Lions sign guard Jeff Hartings, last NFL first-round draft choice to come to terms (S) ","The Detroit Lions yesterday signed guard JEFF HARTINGS, the last National Football League first-round draft choice to come to terms. Terms were not disclosed, but published reports said Hartings signed a five-year, $ 5.25 million contract. ( AP)SPORTS PEOPLE: FOOTBALL"
Phoenix Suns guard Kevin Johnson undergoes abdominal surgery and will be sidelined up to two months (S) ,"Suns guard KEVIN JOHNSON underwent abdominal hernia surgery last night in Phoenix and will be sidelined up to two months. Johnson, 30, who has said that this, his 10th season, would be his last, was bothered by pain in his lower abdomen and groin last season and missed 26 games. RICHARD EMERSON, the team physician, said surgery became necessary when treatment did not resolve the ailment. ( AP)SPORTS PEOPLE: BASKETBALL"
"Sacramento Kings say they have withdrawn from international arbitration proceeding in London over their first-round draft choice Predrag Stojakovic; Stojakovic, 19, will play this season for Greek League team PAOK (S)8 ","The Sacramento Kings said yesterday they have withdrawn from an international arbitration proceeding in London over their first-round draft choice, PREDRAG STOJAKOVIC.Stojakovic, 19, will play this season for the Greek League team PAOK, which signed him last week to an $ 800,000 contract. The Kings will retain the 6-foot-9-inch forward's rights and rookie salary slot. ( AP)SPORTS PEOPLE: FOOTBALL"
Herbert Muschamp article on fantasy city of future as conceived by architect Rem Koolhaas; drawing (S) ,"Fantasies about the city of tomorrow are invariably rendered in terms of material reality-mile-high skyscrapers, atomatic elevators, people flying about with jet packs. The heart of this urban mirage looks like Rockefeller Center- as it might appear after taking some 21st-century designer mood drug-'' a forest of skyscrapers, some of them leaning, semmingly felled,'' says Koolhaas. Why should n't buildings emulate the Rockettes?We promenade on a plaza between two immense floating slabs. Information scrambles across their surfaces of energized crystals: advertisements, jokes, exchange rates, lofty crown of California redwoods in foreshortened perspective, Art Nouveau stained-glass skylights. Think'' shirt,'' and you have an instant choice of hundreds-virtual ones and real ones. The floor slab dissolves to reveal an immense arena filled with a crowd of thousands."
"Practical Traveler column on airline liability for fatal accidents under terms of Warsaw Convention, in light of crash of TWA Flight 800; proposals by airlines to end payment ceiling to speed settlement of survivors' claims noted (S) ","As it exists now, the $ 75,000 limit does not apply if the airline can be proved grossly negligent, a provision that is the source of tortuous trials. As many as 30 percent of the cases actually go to trial to prove damages, usually based on income lost to the families, if airline offers are considered too low. Discussions have been held by the airlines, the aerospace industry, the Government, the American Trial Lawyers Association, the airlines' underwriters and the families of victims, with the United States Department of Transportation granting the airlines exemption from antitrust prosecution for the purpose. At this writing, 56 world airlines have signed the declaration of intention. The Warsaw Convention would not require this case to go to an American court."
Lesley Hazleton comment on off-road driving adventures in Anza-Borrego Desert State Park near San Diego (S) ,"So I was prepared for the worst this summer when I joined a small group of off-roaders on the famed Rubicon Trail. But above all, the assurance that the trail wound through stunningly beautiful country. We drove up from Lake Tahoe early in the morning, a convoy of 10 Jeep Wranglers ready to drive the toughest nine-mile section of the trail in to Rubicon Springs. But there was still an element of the absurd: I could have walked the Rubicon Trail in a third of the time it took to drive it. Some 12 miles in, past a series of high waterfalls, the trail abruptly changed. High above the valley, the trail ended at the rough remains of a gold miner's hut."
Jody Alesandro article on visit to Niagara Falls on New York and Ontario sides; photos; map (M) ,"MY family and I were among the last few people to board the Maid of the Mist IV, one of four tour boats that sail up the Niagara River, past the base of the American Falls and into the U-shaped basin that gave Canada's Horseshoe Falls their name. SINCE we planned to view the falls from both sides of the river, we had reserved a room at the Skyline Brock, at the western foot of Rainbow Bridge, which spans the Niagara about a mile downstream from the falls. If Clifton Hill is the 42d Street of Niagara Falls, then Goat Island, landscaped by Frederick Law Olmsted, is its Central Park. Fees are $ 8.25, $ 4.75 for children 6to 12.Niagara Falls Museum, 5651 River Road, Niagara Falls, Ontario."
"Question-and-answer column on travel; on car rentals in Italy, visiting Naples area, touring Franklin Roosevelt's former yacht in Oakland ","Can you supply me with the names of companies in England and their age restrictions?-- Representatives of these companies cite higher accident rates among certain age groups as the primary reason for such restrictions. We are planning a trip to the San Francisco area in mid-October, and have heard that the Potomac, Roosevelt's former yacht, is available for tours and cruises. Ninety-minute cruises around Treasure Island in San Francisco Bay are offered April through October on the second Thursday and fourth Saturday of each month at 10:30 A.M. and 1:30 P.M. On the third Saturday of each month, three-hour cruises on San Francisco Bay depart at noon."
Janny Scott article on travel attractions and amenities of New York City; photos; map (What's Doing in...article) (M) ,"Autumn is the best time to see New York City in the way it is best seen. Tickets, from $ 40 to $ 55, Royale Theater, 242 West 45th Street, or through Tele-charge, ( 212 ) 239- 6200. Call the garden, at 200th Street and Southern Boulevard, at ( 718 ) 817-8700. The New York Public Library at Fifth Avenue and 42d Street, an impressive example of the city's Beaux-Arts architecture, houses one of the biggest research collections in the world. ( 718 ) 885-2478, fax ( 718 ) 885-1519.Within walking distance of Radio City Music Hall and Rockefeller Center, the Portland Square Hotel, at 132 West 47th Street,"
Frugal Traveler article on visit to Pennsylvania's Amish Country; photos; map (M) ,"After lengthy consultation, the helpful young woman at Accommodations Express suggested the Historic Strasburg Inn, a few miles east of Lancaster. The following day brings more trains, at the Railroad Museum of Pennsylvania. Kitchen Kettle Village, 3529 Old Philadelphia Pike, Intercourse; ( 717 ) 768- 8261.The People's Place, 3513 Old Philadelphia Pike, Intercourse; ( 717 ) 768- 7171. The current exhibit at the Quilt Museum is on until Nov. 2.Railroad Museum of Pennsylvania, Route 741, Strasburg; ( 717 ) 687-8628. Julius Sturgis Pretzel House, 219 East Main Street ( Route 772 ), Lititz; ( 717 ) Wilbur Chocolate Company's Candy Americana Museum, 48 North Broad Street, Lititz; ( 717 )"
"Huge outbreak of wildfires in West this year leads ecologists to recomment 'prescribed burns,' low-level fires that recreate natural cleansing effect of ancient fires; environmentalists point out that fire suppression and logging of big trees have led to ferocious burning of smaller trees that remain; map (S) ","Ignited by lightning or by Indians, fires swept through forests about every 15 years. Fire crawled along the forest floor, cleaning out the clutter of dead branches, shrubs and low trees. Without regular low-level fires, Western forests grew dense, and massive amounts of fuel built up. Racing from tree crown to tree crown, fires last longer and travel farther. This summer, 219,000 acres burned in one Idaho fire, 155,350 acres burned in a Nevada fire, and 135,000 acres burned in a Utah fire. To restore fire to the forest, ecologists advocate'' prescribed burns''-- or low-level fires that recreate the natural, cleaning effect of ancient fires."
Class offering tips on traveling as courier noted (S) ,"LECTURECourier TipsTraveling as an air courier can be one of the cheapest ways to fly, but also one of the most unpredictable. Judy Salwen, a professor of early childhood and elementary education at Manhattan Community College, will discuss the subject there next Saturday. Ms. Salwen has flown to the Far East as a courier. .People who need people may need to take the tour at the new Streisand Center for Conservancy Studies. The environmental think tank is on a 22.5-acre tract in the canyons above Malibu that was donated to the Santa Monica Mountains Conservancy by Barbra Streisand in 1993. The cookbook is available onlyon line, at http://www.americanair.com/ aahome / special / recipes.htm and gives such recipes as cream of yucca soup, peanut brittle french toast, thyme-grilled turkey with cranberry vinaigrette and cheesecake with dried pesto."
"Eagles Auditorium, Seattle landmark, is renovated as new home of A Contemporary Theater, 31-year-old regional theater company known as ACT; photo (S) ","The Eagles Auditorium, a landmark building in downtown Seattle, has been reborn as Kreielsheimer Place, the new home of A Contemporary Theater, the 31-year-old regional theater company known as ACT.The building opened in 1925 as the national headquarters of the Fraternal Order of Eagles, and was the site of Martin Luther King Jr.'s only Seattle appearance as well as the setting for many major rock concerts. The former home of ACT was a single 449-seat theater in the Lower Queen Anne district of Seattle. The new facility, named for the family foundation that was a major contributor, provides two 390-seat theaters, one of which is a theater in the round, and a smaller cabaret space, to be used for experimental works, solo performances and one-act plays."
New offers for airline mileage-club members noted (S) ,"Dollar Rent-a-Car is now a participant in Onepass, Continental Airlines' frequent-flier program, and Alamo Rent a Car has joined the Canadian Airlines frequent flier plan, Canadian Plus. Members of Onepass, ( 713 ) 952-1630, can earn 500 frequent flier miles by renting a car at any Dollar or Eurodollar location in the world. Mileage earned by participants in Canadian Plus, ( 800 ) 426- 7000, when renting at any Alamo location in North America or Europe, ordinarily 500 points, will be doubled for the rest of this year. 443855 when making a reservation, and provide his Canadian Plus membership number at the rental counter. Renaissance Hotels and Resorts is the newest affiliate of the Delta Air Lines frequent flier program."
"Paula DiPerna article on playing Robert Trent Jones Golf Trail in Alabama; describes seven separate complexes scattered across state from Appalachian foothills to Gulf of Mexico; notes places to stay along the way; photos; map; trail was planned by David Bronner, chief executive of Retirement Systems of Alabama (M) ","In all, the trail, opened in 1992, comprises 24 different public golf courses, all designed by the renowned Robert Trent Jones Sr., and operated at affordable prices. The printed course guide called the greens here'' pedestal''-- and they were certainly up there. The Short Course was no pushover, with many holes nearly 200 yards long, even excluding the bionic tees. And, demanding holes are not just scattered here or there-- as at the average golf course-- but come unrelentingly one after the other. The Links at Grand National was the only trail course I played twice, and its challenges were even more fulfilling the second time around. Motorized carts are $ 15 at championship 18-hole courses, $ 10 at 18-hole short courses."
Peter M Nichols reviews for children the documentary film The Leopard Son (S) ,"The Leopard Son A documentary about the coming-of-age of a leopard cub on the Serengeti in TanzaniaProduced and photographed by Hugo van Lawick No rating 84 minutesLife's no idyll for a baby leopard, particularly with those lions waiting to make an hors d'oeuvre of him while his mother is off hunting. Lions are a nightmare,'' intones John Gielgud, the narrator. Eventually the son returns to his mother's territory, where she has given birth to two more cubs before herself falling victim to a lion. VIOLENCE Leopards kill for food, and so do lions, who also kill other cats to eliminate the competition. AGES 11 and up Many children will like it, but many others will have turned off to animal films."
"Herbert Muschamp reviews exhibit A Place for Us: Vernacular Architecture in American Folk Art at Museum of American Folk Art, NYC, and first issue of House &amp; Garden, home-decorating magazine newly introduced by Conde Nast; photos (L) ","A Place for Us: Vernacular Architecture in American Folk Art,'' a superb exhibition at the Museum of American Folk Art. House & amp This is the saga of American architecture before 1893, when the Columbian Exposition, the great Chicago World's Fair, unfurled the banner of architectural unity over urban America. Henry Adams thought the fair was America's first great expression of cultural unity. The painting shows the evolution of architectural style in the building's two wings. By the time the new House & amp; Garden picks up the story, American industry has boomed and busted many times over. The most attractive house in the magazine's first issue is a Long Island summer house designed for a SoHo retailer. ARCHITECTURE VIEW"
"Interview with Mario T Gaboury, director of Center for the Study of Crime Victims' Rights, Remedies and Resources at University of New Haven; center was established in 1994 to providing training in victim services administration as well as to work for victims' rights; photo (M) ",The center was established in 1994 to provide training in victim services administration as well as to work for victims' rights. The center also recently held a conference in North Haven for professionals who help crime victims. Q. Who are the proponents for victims' rights?A. both supporting a Federal Constitutional amendment for victims. The constitutional amendment first puts victims on par with defendants. The second area is to provide more resources to victims. Do many crime victims ask for leniency for the accused?A. What about the victims' rights Almost all states have their victim services programs run primarily out of the executive branch. No victim advocate should tell the victim what he or she should or should not do. So I do n't think the victims' movement is really as monolithic and single-minded as some believe.
"Shaker community once thrived in Enfield, Conn, but what remains is difficult to detect; some of plain, dignified 19th-century buildings are enclosed in state prison, and a few that are privately owned stand in shadow of giant complex of Lego Systems, toy manufacturers; photos (L) ","LITTLE is left of the once-thriving Shaker community in Enfield and what remains is difficult to detect. Some of the plain, dignified 19th-century buildings are enclosed within a state prison; a few that are privately owned stand in the shadow of the giant complex of Lego Systems, the toy manufacturers. Known as Shakers because of the ecstatic dances they performed in the meeting house, they were pledged to hard work, celibacy, common property and physical separation from'' the world,'' their term for non-believers. They built their communities by hand, with men and women assigned to different tasks and living separately as brothers and sisters in communal dwelling houses. Their intent is to preserve the Shaker buildings.''Few A dozen students and volunteers assisted in the field work throughout the summer of 1993."
"Makers of film Surviving Picasso hired artists Bruno Pasquier-Desvignes and Vernon Witham to create Picasso-like paintings for movie because Picasso's son, Claude, would not allow use of his father's paintings; photo (M) ","The artist's son Claude would not let the film makers use actual art by Picasso. Such legal quagmires affected the recent film'' Basquiat,'' whose director, the artist Julan Schnabel, painted the imitations himself. For'' Surviving Picasso,'' the film makers commissioned two artists to make works in Picasso's style."
"Rita Reif reviews exhibit A Colombo Retrospective: Italian Design in the 60's, featuring works of late designer Joe Colombo, at New York School of Interior Design; photos (L) ","THE IMPACT OF THE DESIGNER Joe Colombo on the Italian Modern movement of the 1960's was brief but decisive. Two years later Colombo was described as Italy's most prolific and innovative designer. Mr. Solin, a former importer of modern furniture, supplemented his Colombo pieces with others lent by the Museum of Modern Art, the Montreal Museum of Decorative Arts, five manufacturers and several collectors. Of Colombo's 400 designs, 80 were put into production in his lifetime and 25 others after his death. MASSIMO VIGNELLI, an Italian born New York designer who had known him since high school in Milan, said,'' Joe Colombo was ahead of the time.''''He was a prime star of the Italian design movement,'' Mr. Vignelli said.''"
"Excerpts from interview with British comedian Eddie Izzard, who makes his American debut at PS 122 in East Village, NYC, in one-man show, Eddie Izzard; photo (L) ","DOES HUMOR TRANSLATE? Consider'' Monty Python's Flying Circus,'' a British comedy troupe whose long-running television show was a hit in Britain and on PBS in the United States. Eddie Izzard.''Before his visit to New York, Mr. Izzard talked in London with Ruby Wax, an American comedian who lives in England, where she has had her own television shows on the BBC and is script editor for the television comedy series'' Absolutely Fabulous.'' What do you think will happen when you walk out there in New York?Eddie Izzard: -- you've got alternative medicine, alternative music.. I did the knot, but it came out the first time. I did another knot...Wax Izzard: They did n't get me for a long time here."
Profile of classical composer-musician Charles Edward Ives (L) ,"Charles Ives composed the sound of a man thinking. The quiet, tideless beginnings that mark so many of his orchestra pieces seem to undulate without really moving, like brain waves on a hospital monitor. And Ives is famous as the man who wanted to remember: the songs, the hymns, the brassy quicksteps of his New England childhood. As a child in Danbury, Conn., he relished festive parades with many bands. Music of chance made a ripple among the avant-garde a generation ago, but Ives's disruptions a half-century earlier followed their own sonic rules: the rules of listening to a parade. The rules of harmony may have been broken in Ives's music but never the rules of the parade. Scholars deal aptly with Ives's American and European connections."
"Joanne Starkey reviews Papa Marc Bistro, Italian restaurant in Glen Cove, NY (M) ","The bread is still warm from the grill, the olive oil fruity and the chopped tomatoes ruby-red. Also bursting with flavor is the classic Caesar salad. Some of the seafood was tender, some not. All were crowd pleasers. Receiving kudos were the flavor-packed spaghetti puttanesca and a special of rigatone with a tasty veal sauce bolstered by mushrooms and sausage. Coq au vin in a rich red wine sauce was splendid. A thick veal chop stuffed with a delicious mixture of chopped greens, mozzarella, prosciutto and wild mushrooms and napped in a tasty brown sauce was another sturdy winner. Striped bass in a spunky Livornese sauce was flaky and moist, as was a huge mako steak in a white wine sauce rife with eggplant and chopped fresh tomatoes. The creamy cheesecake is a standout."
"Film listing on Sept 8 misidentified director of To Gillian on Her 37th Birthday, which is to open in October; he is Michael Pressman; David E Kelley wrote screenplay and is a producer (S) ","A film listing on Sept. 8 misidentified the director of'' To Gillian on Her 37th Birthday,'' which is to open in October. He is Michael Pressman; David E. Kelley wrote the screenplay and was a producer."
Amy D'Orio describes eight-year project to restore garden at Weir Farm National Historic Site on Ridgefield-Wilton line in Connecticut; photos (M) ,"The 60 acres of bucolic, New England landscape was featured prominently in Mr. Weir's work as were the flowers from the gardens. She suggested that the Ridgefield Garden Club apply for a restoration grant through the Garden Clubs of America.'' The garden club would have to resell the project to the site's new owners, the Federal Government, and if approved, probably rework the plans. The garden club's offer was a windfall, a chance for some restoration. Weir Farm is a new park with significant deterioration, said Lauren Meier, a historical landscape architect and the center's project manager on the Weir garden. The park service now believes that when J. Alden Weir purchased the property in 1882 the garden was probably some sort of small farm garden. Weir Farm"
"Consortium of six Westchester theater companies holds open audition for actors at Fleetwood Stage, Mount Vernon; photos (M) ","Otherwise, there were few signs of anxiety at an open audition for actors held here recently at the Fleetwood Stage by a consortium of six Westchester theater companies.''It's not nerve-racking at all,'' an actress, Syl Farrell, The audition notice called for a three-minute monologue of the actor's choice, which amounted to six and a half hours of listening for the panelists. Most of the actors were from Westchester and Connecticut. The auditions were buttressed, or, in some cases, undermined, by the actors' resumes and photographs. Many actors out there audition terrifically and act terribly. The consortium consists of nonprofit theater companies, which vary in their relationships to Actors Equity Association, the union of professional actors and stage managers."
"Article on Spain-based Ballet Ullate, which will make its American debut this week at City Center; says Ballet Ullate may not do flamenco, but it performs in the spirit of flamenco; holds Victor Ullate keeps his company closely identified with contemporary ballet esthetic; photo (L) ","' I am inspired by my country, by my roots.''In fact, Mr. Ullate, 49, began his career as a dancer with the company of Antonio Ruiz Soler, a flamenco star and choreographer who worked in ballet. In 1979, the Spanish Ministry of Culture asked Mr. Ullate to head the newly created Ballet Clasico Nacional. The Ballet de Victor Ullate had its premiere in Bilbao on April 28, 1988. Ullate's dancers, who are well trained in classical ballet technique, have the same combination of groundedness and mobile torsos that characterizes Dutch contemporary ballet. ULLATE'S In 1990, the national ballet abandoned the classics to focus on more contemporary work. Angel Corella, now a star with American Ballet Theater, left Ballet Ullate after languishing in the corps."
"Jean-Yves Thibaudet will play nonspeaking role of dashing piano virtuoso in Metropolitan Opera production of Fedora; career of concert pianist Thibaudet, who is making his Met debut, detailed; photo (L) ","And the French pianist Jean-Yves Thibaudet, who will make his Met debut that day in a nonspeaking role, simply has to have that poster. Menotti, who is 85, is writing a piano concerto, his first in 50 years, for Mr. Thibaudet. This you learn from singing, and working with singers.''That has been Mr. Thibaudet's experience as well.'' The pianist is always trying to make this poor percussion instrument sing, which is ludicrous. His first widely acclaimed recording for London was a three-disk set of the complete piano works of Ravel, and Mr. Thibaudet fears being pigeonholed as a French pianist. After'' Fedora,'' Mr. Thibaudet goes back on tour, using his apartments in New York and Paris as home bases."
"Art show at Benny Smith Gallery in Nelsonville, NY, includes works by Knox Martin, Rosemary Cove and Vincent Baldassano; photos; Vivien Raynor review (M) ","The artist showed with Charles Egan and, after the death of this legendary dealer, at prestigious galleries in New York and other cities. The cunning combination of collage in brown and white paper with washes of grays, sepia and maroon is an outstanding effort in two dimensions. But the artist is at his best when working with found objects, usually fragments of weathered wood. A prime example is'' Black Iris,'' a relief involving three gray wood verticals ornamented with a gray S-curve and a black shape, which could be the remains of a leather holster."
Mina Rieur Weiner talks about her new job as director of New York City Fire Museum in Lower Manhattan; photo (S) ,"Now village officials have a new plan. Now she has a career in fire prevention. This summer Mrs. Weiner became the director of the New York City Fire Museum. It's a dream job, she said ( especially with the city parking permit from the Fire Department. )'' The museum offers a package deal. Among the exhibitions are pumpers, fire extinguishers, a hook and ladder and an unusual fire mark collection. If there was fire, the company would arrive and put out the fire. The museum offers just about everything associated with a fire department. She came to the museum world late in life, she said. The fire museum was perfect, she said'' because I have always been interested in the history of New York City.''"
"William Zimmer reviews exhibition Keiji Shinohara: Interpretations in Woodcut, at Wesleyan University Davison Art Center in Middletown, Conn; photos (M) ","According to custom, these prints have been the work of three people: an artist, a carver and a printer. Besides offering a small survey of Mr. Shinohara's own recent work, the exhibition features woodcuts by other artists with whom he has collaborated, translating their distinctive idioms into woodcuts. Some of the artists with whom Mr. Shinohara has worked in making woodcuts specialize in geometry, so building a composition out of several blocks seems a natural extension of their thinking. Whether it's in behemoth paintings or in smaller works in paper, the Irish-born American artist Sean Scully restricts himself to stripes, bars and blocks in movingly inventive and Expressionist combinations. His habitual use of many related components in a single work jibes with the use of as many as 18 blocks in a woodcut."
"Article on and interview with actor Noah Wyle, who portrays Dr John Carter on NBC series ER; photo (L) ","In the scene, Mr. Wyle's character, Dr. John Carter, a surgical intern at County General Memorial Hospital in Chicago, is to be roused from bed in his bachelor apartment by a neighbor. Maybe the White Sox will be in the playoffs when this episode goes on,'' Mr. Wyle says. The 25-year-old Mr. Wyle is suffused with youthful exuberance in almost exactly the way that John Carter is. Mr. Wyle says. WYLE CONTRIBUTES as much as he can to the development of Carter. So far, however, the only new film work he has done is'' Mr. Wyle said.''"
"Profile of and interview with actress Gillian Anderson, who portrays agent Dana Scully in Fox TV series The X-Files; photo (L) ","Her boss thinks she's weird and tries to undermine her by losing the paper work on her most important cases. Although Ms. Anderson had only one television credit to her name ( a guest appearance on the short-lived Fox series'' Class of' 96'' ), she made it through a grueling series of auditions. In 1991, she moved to Los Angeles to pursue television and film work. The turning point, he says, was a first-season episode in which Scully's father dies while she is far from home, working on a case. On a television series that proclaims''"
"Asia is producing increasing amount of contemporary art that deals with complex questions of racial and national identity; shows that will be presented in US, including Contemporary Art in Asia: Traditions/Tensions at Asia Society, Queens Museum of Art and Grey Art Gallery of New York University, discussed; exhibit, organized by Asia Society, focuses on art from Indonesia, India, the Philippines, South Korea and Thailand; photos (L) ","'' CONTEMPORARY ART IN INDIA? THERE IS NO contemporary art in India.'' How could an avant-garde art exist anywhere in the'' timeless'' cultures of what we monolithically call Asia? The Guggenheim show will include new work from China. Thus, superficially considered, the new Asian art risks being dismissed either as wannabe Western or inauthentically Asian. Comparable images in mainstream contemporary art in New York tend to inspire condescension or discomfort. Contemporary Asian art, by contrast, is as often as protective of history as it is skeptical. But it is evident in other Asian art forms-- from religious painting to modernist abstraction to traditional work-- unrepresented here. And its new art will be a provocative part of our future."
"New York City has rarely revealed itself so outspokenly as it does in assortment of 20 features and two programs of historic shorts that constitute The Silent City: New York in the Movies, 1898-1929 at Film Forum in Manhattan; photo (L) ","But the New York shown in these early silents seems especially pure and unposed. In this 1928 film, a bawdy dance hall is the trysting place for a ship's stoker and a New York woman of the streets. According to Mr. Goldstein, three themes emerge in these silent films: tenement life, the life of Broadway show people and the Wall Street whirl. And there are films about New York immigrants that look like Jacob Riis photographs come to life. The recently rediscovered film was restored by the U.C.L.A. Film and Television Archive, and this screening may be the first one in New York in 80 years. Oddly, because of American copyright regulations, more history survives from this early film era than from later ones."
