abstract,summary
"New Jersey Department of Transportationm, after second nighttime death of highway worker in two months, will review police reports to learn what, if any, safety procedures might be added or changed (New Jersey Daily Briefing) (S) ","After the second nighttime death of a highway worker in two months, the Department of Transportation will review police reports to learn what, if any, safety procedures might be added or changed, said John Dourgarian, a department spokesman. Richard Sabat, 51, of Brick Township, was painting markers on the Palisades Interstate Parkway in Alpine just after dark on Thursday when he was struck and killed by a car. Mr. Sabat's death and that of a New Jersey Turnpike Authority worker on June 12 have fueled criticism of a new Transportation Department policy seeking to minimize traffic delays by having nonemergency maintenance done at night. NEW JERSEY DAILY BRIEFING"
Problems besetting $354 million monorail at Newark International Airport discussed (New Jersey Daily Briefing) (S) ,"It is usually faster than the old shuttle bus, but the $ 354 million monorail at Newark International Airport still has some problems, The Associated Press reported yesterday. Doors sometimes fail to open, mechanical problems cause a train to be taken out of service an average of once a day, and waiting crowds are often so large it takes several trains to thin their ranks, The A.P. said. NEW JERSEY DAILY BRIEFING"
New Jersey State teachers union is expected to oppose bill that would bar teachers from taking paid leave on state holidays that are not school holidays (such as Election Day or Veterans Day) (New Jersey Daily Briefing) (S) ,"A bill that would bar teachers from taking paid leave on state holidays that are not school holidays ( such as Election Day or Veterans Day ) is likely to face opposition from the state teachers union. The bill, which the State Senate passed on July 25, was inspired by several incidents in which unions involved in contract disputes had their members stay home on such holidays, forcing schools to close, said its sponsor, Senator Gordon A. MacInnes, Democrat of Morris Township. But Lynn Maher, a spokeswoman for the New Jersey Education Association, said that one or two bad experiences did not a merit a change in the law. The Assembly will address the bill when it reconvenes in September. NEW JERSEY DAILY BRIEFING"
New Jersey Historical Society is putting together exhibition of history of New Jersey teenagers at its museum being built in Newark(New Jersey Daily Briefing) (S) ,"Attention former teen-agers: the New Jersey Historical Society wants your bobby socks, your platform shoes and your souvenir ashtray from the old Palisades Amusement Park. The first show at the museum the society is building in Newark will be'' Teen-Age New Jersey: From Frank Sinatra to Bruce Springsteen.'' The society is asking for donations that help tell the story of what it was like to come of age in New Jersey from the 1940's through the mid-1970's. To help round up such memorabilia, the society has planned a beach party at the Seagull's Nest restaurant in Sandy Hook from noon to 2 P.M. on Thursday. ANDY NEWMANNEW JERSEY DAILY BRIEFING"
Proposed trade of free-agent center Jeremy Roenick by Chicago Blackhawks to New York Islanders discussed (S) ,"The highly regarded free-agent center JEREMY ROENICK will not be going to the Islanders unless they significantly improve their player package to Chicago. Blackhawks General Manager BOB PULFORD said the Islanders' proposed package for Roenick, was'' a feeble attempt to unload third-line players.''Roenick, 26, who has played in four All-Star games, has had four seasons with 41 goals or more-- including a career-best 53 in 1991- 92.(AP)SPORTS PEOPLE: HOCKEY"
Rough play of soccer player Eric Cantona at Wembley Stadium during Manchester United's 4-0 victory over Newcastle noted (S) ,"ERIC CANTONA returned to his volatile ways yesterday at Wembley Stadium, during Manchester United's 4- 0 victory over Newcastle in the Charity Shield, the opener of the England's soccer season. Cantona, a French forward who had been suspended for eight months for kicking a soccer fan, grabbed his opponent PHILIPPE ALBERT by the shirt in the 62d minute and threw the startled Belgian to the ground. He escaped with a yellow card.(AP)SPORTS PEOPLE: SOCCER"
"Thomas Muster to compete in Pilot Pen Tennis Tournament, New Haven, Conn (S) ","Second-ranked THOMAS MUSTER has accepted a wild card into the doubles competition at this week's Pilot Pen International in New Haven. Muster, winner of the 1995 French Open, will play doubles with his training partner, ANDREA GAUDENZI.(AP)SPORTS PEOPLE: TENNIS"
California Angels assign pitcher Jim Abbott to minor leagues (S) ,"The California Angels, perplexed by pitcher JIM ABBOTT and his 1- 15 record, took a decisive step yesterday. General Manager BILL BAVASI informed the left-hander of the club's intention to assign him to the minors. But because Abbott is a veteran of more than five major league seasons, he has the option of renouncing the assignment. Abbott, who has dropped 11 consecutive decisions since earning his only victory of the season on May 2, has 72 hours to weigh three options, including the right to immediately be declared a free agent.(AP)SPORTS PEOPLE: BASEBALL"
Boston Globe reports that former New England Patriots owner William Sullivan will receive $11.5 million in settlement of his lawsuit against National Football League (S) ,"The former New England Patriots owner WILLIAM SULLIVAN will receive $ 11.5 million in a settlement of his lawsuit against the National Football League, The Boston Globe reported Sunday. Sullivan sought $ 116 million when he sued the league in May 1991, claiming its refusal to allow him to sell public stock forced him to sell the team to VICTOR KIAM in October 1988 for what Sullivan considered to be a low price, $ 84 million.(AP)SPORTS PEOPLE: PRO FOOTBALL"
Clothes designer Isaac Mizrahi discusses his hosting film festival on American Movie Classics cable television channel; photo (S) ,"ISAAC MIZRAHI has been the subject of a movie,'' Unzipped,'' and in the coming months he will give television viewers the chance to see some of his favorite films. He will be the host of a film festival on the American Movie Classics cable channel that begins on Oct. 28 and runs through December. She recognized my craze for all kinds of movies and we had an incredible bonding,'' Mr. Mizrahi said the other day.'' How to Steal a Million' with Audrey Hepburn is an incredible Givenchy moment.''In Mr. Mizrahi's view, fashion and film are inseparable.'' Both define the popular culture, and in my life, movies and fashion are constantly crossing over."
Sports transactions (S) ,"BaseballAmerican League MILWAUKEE BREWERS-- Released RHP Kevin Wickander. Optioned C Mike Matheny to New Orleans of the American Association. Recalled C Kelly Sinnett from New Orleans. NEW YORK YANKEES-- Activated OF Time Raines from the 15-day disabled list. Placed OF Mike Aldrete on the 15-day disable list. National League PHILADELPHIA PHILLIES-- Recalled RHP Rich Hunter, RHP Larry Mitchell and INF Kevin Sefcik from Scranton-Wilkes-Barre of the International Leagu. Placed RHP Bobby Munoz and LHP Michael Mimbs on the 15-day disabled list. Optioned INF Desi Relaford to Scranto-Wilkes-Barre. FootballNational Football League NEW ENGLAND PATRIOTS-- Wwaived LB Sean Holcomb and TE Ryan McGrath."
Article assesses latest version of golf simulation program Links LS from Access Software Inc (M) ,"Why play golf on your computer?Why? Because even if you can not remember the last time you made a decent shot or broke 100 on a real course, you stand a chance of breaking par on a virtual one. And unlike many other games, which require you to master the intricacies of entire worlds, Virtual Golf requires only that you hit a ball. Links LS from Access Software Inc., the latest version of the popular golf simulation program, is surprisingly entertaining once you master its many quirks. The virtual Mr. Palmer, I discovered, may muff a shot occasionally, but he almost never flubs two in a row. In addition to his great success on the golf course, Arnold has gained great success in the business world as well.''"
Science question and answer column describes how sand is created; drawing (S) ,"Where does sand come from? Has any thought been given to manufacturing it?A. Particles of sand, sometimes sorted by water transport into deposits of remarkably uniform size, are continually being formed, often from the bedrock of earth, by weathering and erosion by chemical and physical forces. Sand particles may be glued together along with other minerals to form new sedimentary rocks, like the familiar sandstone, and sedimentary rocks may in turn be weathered into new sand. Sand is part way up the scale of particle size, larger than the very fine particles of clay and silt and smaller than gravel and pebbles. One widely used scale, the Wentworth-Udden scale, puts the size of sand particles at approximately 0.0025 inches to 0.08 inches."
By Design column discusses popularity of women's pants with straight leg and slight flare at hem; drawing (S) ,"Saks Fifth Avenue has the pants in blue-and-black wool plaid by CK Calvin Klein ( $ 240 ); in maroon or black by Cynthia Rowley ( $ 160 ), and in black or brown fake leather by Joseph ( $ 209 ). Saks also has stretch versions in black, camel or blue by Chaiken & amp; Capone ( $ 160 ) and in black or camel by Urchin ( $ 132).Barneys New York has Ultrasuede boot-legs in black or brown by Betsey Johnson ( $ 118 ) and in black-green-and-ivory plaid stretch cotton by Product ( $ 155 ). The store's private label includes black stretch cotton twill ( $ 175 ), brown suede ( $ 375 ) and brown or black leather ( $ 395).Express stores have boot-cut five-pocket stretch jeans ( $ 39 )."
"Forest fire has created thousands of acres of the favorite habitat of the Kirtland's warbler, one of America's rarest songbirds, prompting the birds to expand from their territory in northeast Lower Michigan to begin breeding in the Uppper Peninsula; the birds will nest only in small-sized jack pines; map; photo (M) ","' I had my doubts about its survival.''But the warbler has come back in spectacular fashion after a forest fire created thousands of acres of the bird's specialized habitat: Christmas tree-size stands of jack pines. Now there are so many Kirtland's warblers that adult birds looking for nesting places have leapfrogged Lake Michigan and are apparently breeding in the state's Upper Peninsula. He noted that warblers had been found both in jack pine plantations and on tracts burned a few years ago by wildfires. The jack pine is a northern tree that reaches nearly to the Arctic, but Kirtland's warblers nest only in the southern portion of its range."
"Walter Goodman article suggests banning certain types from appearing as television guests for discussion of Presidential election; list of personages held incapable of enchancing public understanding includes campaign apparatchiks, lobbyists, polling experts and all Administration officials (M) ","The species was represented on'' Meet The Press'' on Sunday by Haley Barbour, the chairman of the Republican Party, who did the usual cheerleader turn. Why put interviewers in the foolish position of pretending that any party functionary can say anything worth hearing about any subject involving a client? Loath though one is to name names, it would be a mercy for the audience, and probably for the woman herself, to be spared Attorney General Janet Reno, as awkward a performer as the Cabinet boasts; maybe it's camera fright, but uttering an unprogrammed thought in straight English has proved beyond her talents. But if all the favorites are blacklisted, how are the interview programs to fill their dance cards?"
"DNA research reported in the journal Conservation Biology confirms conclusion reached by Charles Darwin in 1834 that fox he encountered while visiting Chiloe Island off the coast of Chile was new species; Darwin's fox is today endangered, with fewer than 500 animals believed to live on the island (S) ","WHEN it comes to Darwin's fox, who would know better than Charles Darwin? In 1834, during the famous voyage of the Beagle, Darwin collected an example of what he called a new species of fox while visiting Chiloe Island off the coast of Chile. But biologists who analyzed the mitochondrial DNA of the Darwin's fox, the chilla fox and the third Chilean fox, the culpeo fox, have concluded that Darwin's fox is, in fact, a distinct species, just as Darwin surmised. Fewer than 500 Darwin's foxes, which are grayish animals about the size of a kit fox with some reddish fur on their legs, are believed to live on the island."
Personal Computers column debunks fear among consumers that Apple Computer hardware and software products will become unavailable; notes proliferation of clone machines based on the Macintosh operating system and signals from several companies that they will introduce computers that will allow users to install the operating system of their choice; says Apple faces problem of persuading retailers to aggressively stock and display MacIntosh products and company's best prospect is to encourage Mac users to shop electronically; drawing (M) ,"The retailers see Apple's market share dwindling-- to about 7 percent of all personal computers now sold domestically, down from more than 10 percent a year ago-- and reduce the space given to Macintosh products accordingly. They see rising numbers for Windows software sales and put up more Windows banners. Most Macintosh users have experienced the Vanishing Mac phenomenon lately. But she also pointed out that there was far more Macintosh software in the store than meets the eye. More software is being delivered on CD-ROM, she noted, and more CD-ROM packages contain hybrid disks that include the code for Macintosh computers as well as Windows machines. When the programs are sold, they are counted as Windows sales, even though they may have been purchased by Macintosh users. PERSONAL COMPUTERS"
"Michiko Kakutani reviews book Bare Knuckles and Back Rooms: My Life in American Politics by Ed Rollins, with Tom DeFrank; photo (M) ","Rollins got himself in trouble with the Reagan Administration for deriding the political prospects of the President's daughter, Maureen Reagan, to a reporter. But his wife was even worse-- a domineering Greek Rasputin determined to ride her husband's wealth to political glory at any cost.''Nancy Reagan, whom Mr. Rollins says was called'' Mommie Dearest'' by some aides, is depicted as'' paranoid, high-strung, and neurotic.'' She was'' the most feared person in the White House,'' he writes, and her phone calls were usually'' as welcome as root-canal surgery.''A fervent Reaganite, Mr. Rollins blames George Bush and James A. Baker 3d for selling out the Reagan Revolution."
"Anthony Tommasini reviews benefit tribute to violinist Yehudi Menuhin, with Orchestra of St Luke's and a distinguished roster of soloists, final event of Lincoln Center Festival '96; photo (M) ","In his work as violinist, conductor, educator and roving musical explorer, Mr. Menuhin has demonstrated tireless enthusiasm for music of diverse cultures. It began with two works by Eastern European mystics. There were works by the dynamic duo of Minimalism. Steve Reich's'' Duet'' was delightful: two violinists trade phrases, hocketing like medieval vocalists over ingeniously fractured rhythms for strings, refreshingly industrious music that stood out amid the program's more self-consciously mystical works. But Mr. Menuhin conducted it with relish and gratitude, as he did the many other works that called for his services during this enthusiastically received tribute. FESTIVAL REVIEW / Music"
"New evidence that Mars may once have harbored primitive microbes lends new energy to a call for close exploration not only of Mars, but also of Europa, a moon of Jupiter that scientists see as a possible habitat for life; Europa is completely enveloped by ice and water and researchers suspect that the satellite has a hot core and inner waters may seethe with life forms that have evolved over billions of years; diagrams; photo of Europa taken by Galileo spacecraft (M) ","of Europa, a moon of Jupiter that some scientists had been independently and quietly examining as a possible home to alien life. But Europa, a moon of Jupiter, is completely enveloped by water, either frozen or liquid, believed to be as deep as 60 miles in some places. The rub for extraterrestrial life on Europa is that the moon's surface is an icy wasteland. The rising interest in Europa has resulted in plans for a large conference to examine the question of life there. Such a mission would look for activity at the fissures on Europa's surface."
Ben Ratliff reviews three jazz recordings featuring tenor saxophonist Ellery Eskelin; photos (M) ,"Aside from the fact that they have the tenor saxophonist Ellery Eskelin in common, these recordings document how three of New York's downtown jazz improvisers matured through immersion in basic black American rhythms. Baron Down's' Crackshot''The virtuosic drummer Joey Baron started his own trio, Baron Neither Mr. Swell nor Mr. Eskelin got much solo space, and the music was maddeningly self-contained. Mr. Eskelin's tenor saxophone blends on the melodies with Regina Carter's tart violin; Mr. Helias's solid lines bounce on the rhythms of the drummer, Tom Rainey, and the percussionist, Epizo Bangoura, and often turn without warning from a simple ostinato to a little melodic essay."
"Caryn James reviews TNT television program Wild Bill: Hollywood Maverick, a documentary profile of film director William Wellman; photo (M) ","Ask anyone except the most fanatical movie buff to name a William Wellman film, and you're likely to get a blank look, or at best confusion with William Wyler ('' Wuthering Heights'' ) or Billy Wilder ('' Sunset Boulevard'' ). But start to name some Wellman movies, and the response is more likely to be,'' The Public Enemy'' reveals Wellman at his best. Born in 1896, Wellman grew up along with the movie industry. Wellman shot the new ending, then stopped making movies, long before his death in 1975.A career of 76 or so films is bound to be uneven, and'' Wild Bill'' sometimes goes overboard in its praise."
Ben Ratliff reviews concert by jazz pianist Muhal Richard Abrams and saxophonist Marty Ehrlich at Brooklyn Museum; photo (M) ,"That's why his most important recent recorded work has been in suite form; and it's probably why he approached his Brooklyn Museum duet concert with Marty Ehrlich on Sunday afternoon not as a series of short pieces but as one 70-minute-long entity. The opening piece, Mr. Abrams's'' Marching With Honor,'' sampled dense classical atonalities and subtle old-school striding. The theme from Mr. Abrams's'' Crossbeam'' gave both the pianist and Mr. Ehrlich on alto saxophone the chance to explore a knotty 16th-note melody together, one that's better suited to the piano. Mr. Ehrlich, playing clarinet, initiated graceful melodic inventions, then colors, angles and swoons."
"Interview with author Brian Moore on his new book The Statement and on the long delays in France in bringing Nazi collaborators to justice; central character of Moore's book is fictionalized version of Paul Touvier, the only Frenchman convicted of crimes against humanity; photo (M) ","In July, Paul Touvier, the only Frenchman convicted of crimes against humanity, died in a prison hospital in France at the age of 81. A fictionalized version of Mr. Touvier is the central character in'' The Statement,'' a harrowing new novel by Brian Moore. Speaking about the coincidence of Mr. Touvier's death and the publication of his book, Mr. Moore said coolly,'' For Mr. Moore, there is no such dichotomy in his work.''All my novels are about moral questions,'' he said.'' Readers and critics have difficulty defining a Brian Moore novel. His books crisscross continents and centuries; his work in progress takes place in France during the Belle Epoque. Moore is flattered when his work is described as cinematic."
"Alice Goldfarb Marquis letter disputes David Reid's Aug 10 Op-Ed article on San Diego, calif (S) ","To the Editor: David Reid, from his perch in Berkeley, Calif., more than 500 miles to the north, looks down upon San Diego with a beady eye ('' Nor do we wish to share the civilized chamber music and jazz concerts regularly presented in such elegant settings as the La Jolla Athenaeum. It's getting tough to find a parking space next to Torrey Pines Beach. Seats for the San Diego Opera are scarce enough, without more pushy outsiders vying for them. Certainly, the region's writers do n't want more alien scribblers cluttering the local literary scene."
John Steele Gordon letter disputes Aug 9 article on welfare reform (S) ,"To the Editor:''When to Tackle Welfare'' ( editorial, Aug. 9 ) states that New York Assembly Speaker Sheldon Silver was wise to duck a special session Gov. George E. Pataki wanted in order to address issues raised by Federal welfare reform. You write that the senators and assemblymen'' are all up for re-election, and they will be incapable of making any sensible decisions until they are sure their jobs are safe for another two years.''Who would have thought that a New York Times editorial would contain a powerful argument for term limits?JOHN STEELE GORDONNorth Salem, N.Y., Aug. 9, 1996"
"Marvin L Krasnansky letter says if Republican Presidential contender Bob Dole truly wants Americans to believe that his character is built on values of Russell, Kan, where he has not lived for 40 years, he should pledge to return there after his term, or after his defeat, and to make Russell summer White House (S) ","To the Editor: If Bob Dole, the Republican Presidential contender, truly wants Americans to believe that his character is built on the values of Russell, Kan., where he has n't lived for 40 years, he should pledge to return there, after his term or after his defeat. And to make Russell the summer White House. But is he so desperate?Government has sunk to its current level in large part because of the dominance of small-state politicians, whose lives and values are out of touch with an urbanized, post-industrial society and a rapidly changing, competitive world. If this country is going to face up its problems, the ideas must come from the leaders of our big cities and big states. Why have n't we heard from them?MARVIN L. KRASNANSKYSonoma, Calif., Aug. 11, 1996"
"Discovery of Martian meteorite that may contain evidence of life on Mars stimulates discussion about expanding and accelerating current plans for Mars exploration; already on NASA's books are 10 low-cost, unmanned flights that are designed to orbit and land on the planet over the next 10 years; meanwhile scientists are stepping up their laboratory analysis of the meteorite; charts; photo (M) ","Tantalizing clues in the meteorite have emboldened them to think that if they are clever and persistent, they may yet find on Mars the first evidence of extraterrestrial life. Scientists think the only way to get definitive proof of some microbial forms of Martian life-- in the distant past or, just possibly, at present-- would be to drill for subsurface rock samples and bring them back to Earth. The research team that reported'' evidence of primitive life on early Mars'' conceded that its findings were not definitive, though several members expressed confidence that in time they would be proved right. old.''At some point in Mars's history Dr. Shirley, the project manager, said the lander's destination could not be better for scientists looking for water on Mars or possible life."
Letter from American Civil Liberties Union executive director Ira Glasser disputes A M Rosenthal's Aug 6 Op-Ed column criticizing organization's opposition to FBI's proposal to expand its wiretapping authority (S) ,"Under current law, the bureau may obtain a single warrant to tap any number of specified phones used by a suspect. Or it may obtain a'' roving warrant,'' which authorizes wiretaps on unspecified phones-- multiple pay phones, for example-- that the suspect may use to avoid the tap. Rosenthal says that such roving wiretaps may under current law be obtained to investigate'' ordinary'' crimes, but that people suspected of'' organized terrorism'' are exempt. If these crimes do n't constitute terrorist acts, what does?But roving wiretaps pose greater threats to innocent people's privacy by allowing the bureau to tap phones primarily used by people other than the suspect."
Richard M Perloff letter disputes Michael R Beschloss's Aug 11 Op-Ed article on Presidential conventions (S) ,"To the Editor: Michael R. Beschloss ( Op-Ed, Aug. 11 ) seems convinced that old-style party conventions in the cliffhanger tradition would be an improvement over the present method of nominating Presidents. But the nominating method that gave us Abraham Lincoln and Franklin D. Roosevelt also gave us a litany of politically acceptable but mediocre candidates. The Democratic convention of 1856 passed over candidates like Stephen Douglas to select James Buchanan, whose stewardship of the country did not exactly settle the stormy sectional crisis."
Morlan Ty Rogers letter comments on Yaffa Eliach's Aug 6 Op-Ed article on fringe Polish-American groups that deny Polish culpability for any part of Holocaust (S) ,"To the Editor: Re'' The Pogrom at Eishyshok'' ( Op-Ed, Aug. 6):Yaffa Eliach's experience with certain fringe Polish-American groups and individuals who deny Polish culpability for any part of the Holocaust is not unique. This atrocity was not committed by the Germans but by Polish townspeople. This distortion was consistent with the Communist Government's fabrication of historical events and played into the anti-Semitic views of nationalistic elements. With the fall of Communism in Poland and the growth of the Internet, it seemed the time had come to confront the denial of Polish responsibility. Last spring I discussed Jedwabne on the Internet's Polish newsgroup. It will take more than the end of Communism in Poland to change the attitudes that contributed to this falsification of history."
Sports transactions (S) ,"BaseballNational LeagueMONTREAL EXPOS-- Placed INF Andy Stankiewicz on the 15-day disabled list. Purchased the contract of INF Rick Schu from Ottawa of the International League. Eastern LeagueHARRISBURG SENATORS-- Activated INF David Renteria from the disabled list. Frontier LeagueEVANSVILLE OTTERS-- Signed C Jason Imrisek, OF Derrick Martin and INF Tony Huntley. Released INF David Weems."
"Richard M Goodwin, economist who developed technique to model economic activity, dies at age 83 (S) ","Goodwin, was born and reared in Indiana, was a mathematician who developed a three-dimensional model that traced the interaction of business cycles and economic growth in more complex ways than in the past. His writings were concerned mostly with the new model.''He taught us all about economic dynamics,'' said Robert M. Solow, a Nobel laureate who studied with Dr. Goodwin at Harvard.'' Goodwin, who insisted on devoting as much time to painting and music as to economics, received his bachelor of arts and Ph.D. degrees at Harvard and taught there from 1942 until 1950. He moved on to Cambridge University after Harvard denied him tenure. He taught at Cambridge until 1979 and then at the University of Siena, until 1984.Surviving is his wife, the former Jacqueline Wynmalen."
Russell Baker Op-Ed column on Achilles as first yuppie (M) ,"Sorry, King, but the world will forget it overnight unless you let me sign up the blind poet Homer to write the authorized version.'' Well, somebody had enough sense to bring in Homer. County.''Did Homer receive a big advance? In Achilles, Homer created the very first yuppie, but a yuppie of the most unbearable, insufferable, self-centered variety. It is the story of young Achilles' tantrum in the ninth year of the war, beginning with his long sulking withdrawal from the battle because Agamemnon has offended him. It is curious, for instance, to find that Homer does n't much like'' godlike Achilles'' but seems to prefer the great Trojan warrior Hector. Hector seems human, Achilles monstrous.'' Achilles dreads nothing."
Storm Song wins Adirondack Stakes at Saratoga (M) ,"Charging five wide on the turn, Storm Song gave the trainer Nick Zito his first juvenile winner of the meet at Saratoga Race Course, pulling clear in the stretch to post a six-length victory over Last Two States today in the $ 125,000 Adirondack for 2-year-old fillies. better.''In her last start, she did n't like the off track. Migliore said of Last Two States, owned by Barry K. Schwartz.'' now.''Zito said the next start for Storm Song would be the Spinaway here on Aug. 30.''She's got a good running style,'' said Zito, who last year unveiled the Preakness winner, Louis Quatorze, at Saratoga as a 2-year-old.''"
Article on Lincoln Center Festival '96 holds that the nature of the audience is as important as the numbers in deciding whether the festival was a success; concludes that Lincoln Center did find its audience and future looks good for the festival despite disappointing sales for some performances; photos (M) ,"The numbers are coming in on the Lincoln Center Festival' 96, but numbers may be the most ephemeral yardstick of all. I think Lincoln Center did find its audience, and may have also found a future for its festival. It needs the summer work and is an indissoluble part of Lincoln Center. One creates a summer music festival much as one farms. Agronomers have the advantage of chemical analysis; the people who put on the first Lincoln Center Festival' 96 had to peer into the steam of a New York July and hope for the best. The Lincoln Center Festival' 96 has dared the heart behind that breast to beat faster, to make the perspiring soul perspire a little more."
