abstract,summary
Roundup of reviews of New York City Theater District restaurants (M)+ ,"For entrees, calf's liver is a winner, combined with sauteed spinach and mashed potatoes; a breast of chicken is grilled and complemented by roasted vegetables. Tajine and couscous make fine choices for main courses, whether the lemon chicken tajine with olives and preserved lemons or the lamb and vegetable couscous. To follow are main courses like grilled salmon with a blood orange sauce and accompaniments of asparagus and roasted potatoes; chicken with lemongrass set over stir-fried rice noodles, and grilled loin of beef in a red wine sauce with roasted shallots and mashed potatoes laced with horseradish. Pastas and entrees could include tagliarini mixed with clams, calamari and oregano in a fresh tomato sauce; penne tossed with eggplant, spinach and tomato, and braised lamb shank with mashed potatoes."
"John Muir to lead Center for Urban Environment 'noshing tour' of Russian foods available in Brighton Beach, Brooklyn (S) ","Next Sunday, a'' noshing tour,'' sponsored by the Brooklyn Center for the Urban Environment, will make its way under the shadow of the D train on Brighton Beach Avenue, above, with shopping, schmoozing and feasting in the Russian delicatessens, restaurants and fruit stands on the street. The tour will be led by John Muir, an urban environmentalist and executive director of the Brooklyn Center, who gives several gastronomic tours a year. The Brighton Beach expedition will include more than sour pickles in a barrel. A visit to the Brighton Beach Boardwalk and its cafes is a given, as is a peek at some of the street's famous Russian nightclubs. ( 718 ) 788-8549.PLAYING IN THE NEIGHBORHOOD: BRIGHTON BEACH"
Robert Lipsyte column compares his teen-age years with those of teen-ager today; cartoon (M) ,"I still feel butterflies just thinking about it.''''My feeling,'' he said evenly,'' is that it's nice to start with a new slate.''In three days, public school starts. Lawrence, a recent graduate of Steven A. Halsey Junior High School 157, Queens, my alma mater, enters Forest Hills High School, my alma mater.''Kids these days,'' I said that night to Marcia, a classmate of mine at both schools. sneakers.''''What are you going to wear on the first day of school?'' As we did, Lawrence likes school. Lawrence's mother is a nurse, and his father is a public school math teacher, so one can assume he understands how institutions work."
"New York welcomes a new Davide Cenci apparel store on Madison Avenue, Piccola Pizza Cafe in Times Square and a Chelsea branch of New York Sports Club (M) ","Seventy years later, Davide Cenci's name adorns a chic store at 801 Madison Avenue between 67th and 68th Streets, selling fine Italian shirts, ties and pajamas for men. In Times SquareLet the Times Square pizza wars begin. The latest to enter the lists is Piccola Pizza Cafe, which opened Monday on the west side of Seventh Avenue just south of 43d Street. New York Sports Club To Move Into ChelseaNew York Sports Club is opening a 23,000-square-foot gym, at Eighth Avenue and 23d Street, in the space formerly occupied by the Discovery Zone, the children's indoor play center that went into bankruptcy earlier this year. Two new clubs at 51st Street and Lexington Avenue and in Forest Hills, Queens, are scheduled to open in November and January."
Readers are invited to submit their stories about fistfights in the office; cartoon (M) ,"Your workplace can be tense, and sometimes the people around you make it that way. Tempers have been known to flare and, yes, punches have been thrown. Have you ever witnessed a fistfight in the office? Have you been involved in one? We want to hear about it. Send your best ringside story to On the Job, Money and Business, The New York Times, 229 West 43d Street, New York, N.Y. 10036. Or send it by E-mail to onthejob@nytimes.com. Include your phone number. All submissions become the property of The Times and may be republished in any medium."
Edward Seidman and Tracey A Revenson letter on July 28 article on Goldsmith Inlet ,"To spend money to remove part of the jetty will serve no purpose at all, except to affect the beach west of the jetty where it may cause beach erosion. Several commissions in the past 20 years have studied the Goldsmith's jetty and found that the solution is not removing it but rather to build a series of groins east of Kenny's Beach. If there is a proposal before town hall to build such groins east of Kenny's Beach, why not build them first, rather than destroy part of the jetty which has proven to be effective in preserving the beach westward?HESKEL M. HADDAD, M.D. Peconic"
Heskel M Haddad letter on July 28 article on Goldsmith Inlet ,".Goldsmith's Inlet beach is occupied by frolicking children and their families on any sunny day. In many ways, it is the heart of this small North Fork hamlet, enjoyed not only by beachfront property owners on Kenny's Beach or Peconic Sound Shores, but by many local residents. Will the Solomonic solution of removing part of the jetty destroy this setting? Will the actions of the Southold Town Supervisors place in jeopardy the human, social and wildlife ecosystems of Goldsmith's Inlet?This proposed solution appears to be little more than a bald-faced effort to provide more sand ( and protection ) for the property owners on Kenny's Beach at the cost of sand ( and protection ) of the property owners on Peconic Sound Shores. Peconic"
Edward R Lipinski article on how to clean exterior of house; drawing (M) ,"In most cases these stains can be removed with soap, water and a scrub brush. Rust, for example, can be removed with a solution of oxalic acid ( one-quarter pound of oxalic acid powder per gallon of water ). Rinse the area with clear water. You can scrub efflorescence off masonry with a solution of phosphoric acid ( one part phosphoric acid to nine parts water. Remember to add the acid to the water and not the water to the acid ). If you have used a cleaning agent then go over the wall again with clear water to rinse the detergent away. Pressure washers also have a reservoir for cleaning agents but in most cases power spraying with clear water will be enough. Do not spray directly at windows; the water pressure could break them."
Florence Fabricant recipes for seasonal vegetables; drawing (M) ,"Tomato SaladTotal time: 15 minutes1medium-size ripe yellow tomato1medium-size ripe red tomato3ripe plum tomatoes10medium-size ripe cherry tomatoes1cup ripe yellow tiny Sweet 100 or pear tomatoes1 1/2tablespoons white-wine vinegar2tablespoons extra-virgin olive oil1tablespoon finely slivered fresh basil1tablespoon finely minced freshchivessalt and freshly ground blackpepper.1. Core the yellow and red tomatoes and cut each vertically in sections about three-fourths of an inch wide. Remove any stems from the tiny yellow tomatoes and add them to the bowl.2. Return the onion, yellow pepper and squash to the skillet along with the beans. Fig and Berry CompoteTotal time: 30 minutes, plus chilling12fresh black figs1/2pint fresh raspberries1/2pint fresh blackberries1/2pint fresh blueberries1/3cup sugar, or to taste1/4cup blackberry brandyJuice of 1/2 lemonCreme fraiche, yogurt, ice cream, sorbet or whipped cream ( optional).1."
Joan Lee Faust Gardening column on growing butterfly weed; drawing (M) ,"IF ever a plant was well named, it is butterfly weed. Many wild flower nurseries and some seed catalogues list it in late winter or early spring catalogues. Transplanting butterfly weed is sometimes difficult, however, for the entire clan is noted for its deep tap roots. The easiest way to get the plant established is to sow seed in late winter or early spring in deep pots. Most of the butterfly weeds known to cultivation have the bright orange flowers. In fact one of the fall catalogues ( Wayside Gardens ) now offers a yellow butterfly weed that it is naming Hello Yellow. All except the butterfly weed have this rather special quality. Butterfly weed and its clan are rather lazy in spring."
Coast Guard and National Marine Fisheries Service are acting to protect whales from collisions with boats as they migrate near New Jersey coast by setting limits on how close boats may come to sighted whales (S) ,"Cape May and Sandy Hook were busy whaling centers in the 18th and 19th centuries, and today whales still migrate northward near the New Jersey coast from December to March. So the service is expected to prohibit any boat from coming within 500 yards of a sighted right whale and within 100 yards of a humpback, with the Coast Guard providing enforcement. Nine North Atlantic right whales died off the Northeast coast in the last year after being hit by boats. Another right whale and 11 humpbacks have died in the last five years after becoming tangled in fishing nets."
Richard Tempalski wins New Jersey contest for largest tomato with 4.78-pound entry (S) ,"Richard Tempalski says he could eat tomato sandwiches all day. A good thing, because he has 35 tomato plants in his yard in Franklin Park. But one of his tomatoes wo n't be doing lunch. The 4.78-pound Big Bill tomato won the 1996 New Jersey Championship Weigh-In at Seaview Square Mall in Ocean Township last Sunday. That sets a contest record, surpassing the 4.58-pound winner last year, which was raised by Minnie Zaccaria of Long Branch, a six-time champion. ( This year Mrs. Zaccaria's entry weighed 4.35 pounds.)What's the secret of growing a prize-winning tomato? It produced a 3.9-pound tomato, big enough to win a plaque in the children's division of the championship. There could be a tomato dynasty in the works."
"WJUX-FM, big-band radio station that circumvents Federal limit on number of high-powered radio transmitters in Bergen County, NJ, through use of two low-powered transmitters, plans to sell transmitters to Press Broadcasting but continue to use them; acts because of Federal Communications Commission ruling that owners of such transmitters may not provide own programming; WVNJ-AM, a rival station, will fight move (S) ","WJUX-FM, the endangered big-band station in Dumont that calls itself Jukebox Radio, may survive after all. To get around a Federal restriction that limits the number of high-powered radio transmitters in Bergen County, WJUX relies on an unorthodox arrangement to send its signal by phone to a transmitter in Monticello, N.Y., then back to Bergen over the air via two low-powered transmitters closer to home. But last spring the Federal Communications Commission disallowed the arrangement, saying owners of such transmitters, also called translators, may not provide their own programming. If the F.C.C. approves, WJUX will provide the programs over Press Broadcasting's transmitters.'' It's like if someone buys a house from you, but you can still live in it,'' said Gerry Turro, the owner of Jukebox Radio."
Ed and Anne Olesky letter on renaming of New Jersey institutions for commercial sponsors suggests renaming entire state (S) ,"To the Editor: Now that the Garden State Arts Center has been renamed for a bank and the Brendan Byrne Arena for an airline, how soon can the entire state be peddled off, henceforth to be known as the Ocean Spray State or the Campbell Soup State?California and New York, take note; the possibilities are unlimited. ED AND ANN OLESKY Summit"
Irving Kuntz letter holds Gov Whitman's income tax cuts have forced bigger property tax rises in New Jersey; expresses concern that Bob Dole sees policy as national role model (S) ,"To the Editor: Bob Dole has singled out Governor Whitman as a role model for her feat of balancing the state budget while cutting income taxes 30 percent. But somehow all these savings cause me apprehension. The Whitman tax cuts have saved me tens of dollars; these savings have been accompanied with increases of hundreds of dollars in my municipal real estate taxes. It's a funny kind of arithmetic, where savings actually cost me money. Despite it all, Mrs. Whitman's national reputation continues to grow. It makes sense; certainly her financial wizardry ( perhaps with her State Treasurer, Brian Clymer, behind the green curtain ) could work wonders on the Federal deficit. Why do I feel uneasy?IRVING KUNTZ Linden"
Marshall Schuon appraises 1997 Buick LeSabre; photo; comparison table with other models (S) ,"I could try to wrestle the thing into the passenger bucket of my new test car, a BMW Z3 roadster ( or I could act my sedate age and take the other car, a 1997 Buick LeSabre. LeSabre is America's No. 1 big family car, and it is easy to see why. Buick got involved, he said, because of its futuristic XP2000 show car. The LeSabres that lead the pack in large-car sales are more mundane, like my test car. Registration figures for 1995, the latest available, show sales of 141,410 LeSabres, compared with 90,367 for its closest competitor, the Mercury Grand Marquis.''Everybody says that big cars are going away,''"
Paul R Huard letter replies to James H Smalhout's June 30 article on pension system (S) ,"According to the article, the problem is lack of portability in defined pension plans. The solution, it suggests, is requiring employers to index pension benefits to inflation when an employee leaves the company before retirement. The real problem is overregulation of retirement plans, making it difficult and costly for employers to offer these important benefits. The real solution is pension-simplification legislation that would eliminate the barriers now preventing many employers from offering comprehensive retirement plans. The National Association of Manufacturers has lobbied aggressively for legislation that would expand availability of 401(k )'s, eliminate the administrative complexity, and disentangle rules and requirements afflicting defined-benefit plans."
"Police and sanitation workers are called in to take care of a dead dog floating past the Downtown Boathouse on Manhattan's Pier 26; some witnesses believe that someone gave his dead dog a watery funeral, but others suspect something sadistic (M) ","But what was that drifting near the bulkhead?It turned out to be a dead dog, partly wrapped in a blue blanket and lashed to a wooden pallet. ' We did n't want these carcasses floating around while people are paddling.''The dog, a black female German Shepherd mix, appeared to have been dead before someone tied her to the riverborne bier, Mr. Muller said.'' My impression was that someone arranged a kind of burial at sea for the dog.'' An officer on one police boat snagged the dog's raft with a hook, and sanitation workers disposed of her. The grease coalesces into grapefruit-size gray balls."
"Association to Benefit Children teaches culinary skills to homeless people through its Baked in the Hood project; hopes to allow students to leave their poverty-stricken, shelter-hopping lives behind; photo of a rabbinical student preparing one of its ovens to meet kosher rules; photo (M) ","Carmen Wiggins is homeless and a recovering drug addict, but armed with a rolling pin, a pastry knife and a fully stocked kitchen, she is anything she barked last week as a small squadron of novice bakers-- all of them homeless-- scoured the cramped kitchen of an East Harlem church for a missing box of kosher nuts.'' And one day, I'm going to have my own catering company.''For Ms. Wiggins, 30, as for other Baked in the Hood students, food was a central, savory theme in an otherwise bitter life. Besides brownies and three kinds of rugelach, students produce truffles, Florentines and lemon tarts in the kosher kitchen of a Seventh-day Adventist church on East 123d Street."
"Deborah Stead reviews The Media Equation: How People Treat Computers, Television, and News Media as Real People and Places, by Byron Reeves and Clifford Nass; photo (M) ","But despite their stated views that computers were just machines, they responded in ways usually reserved for human interaction. The dynamics of human flattery also worked in the computer realm. Well, it happened just like that when a computer flashed flattery about a user's performance. As one computer designer told the authors:'' I got into engineering because I did n't know any social rules.''Another human frailty-- stereotyping -- was applied to the computers, too. Evaluations from male-voiced computers were taken more seriously. Naturally, software designers ca n't tailor a machine's personality to each user, the authors say, but programmers might eventually create computers that'' offer multiple personalities.''"
Collectible doll created as tribute to Jacqueline Kennedy Onassis described; photos (M) ,"WHAT A 35-inch-tall, $ 495 collectible Jackie doll, whose manufacturer intended it to be a tribute to Jacqueline Bouvier Kennedy Onassis. The doll wears a single-strand gold chain necklace with color-coordinated coral-like beads. ' We were prepared to purchase several pieces to be used as added fashion accessories for our Jackie doll,'' he said.'' Mr. Lam said that this is a doll with full underwear-- lace-edged drawers, a petticoat with white laces and hand-knitted cotton socks. Jackie's hairstyle took time to be developed,'' Mr. Lam said.'' Cristophe wanted to give her special styling, which would capture both the little girl Jackie and still allow her to be recognizable as the adult Jackie.''"
"Margarito Tlatelpa serves as elder statesman for Mexican-Americans living on 15th Ave, Kensington, Brooklyn; scores of natives of his village have followed him to area over years and helped him raise money for village; map; photo (M) ","The easiest way to find the elder statesman of'' La Quince,'' as the Mexicans who live on and around 15th Avenue call their neighborhood, is to pop into a bodega on 36th Street and say,'' Margarito?''When the inquiry was made one recent evening, the response from the clerk was a slow nod. Immediately, the man who came to Brooklyn in 1967 from the Mexican village Chinantla and never left La Quince-- Spanish for 15-- was surrounded by his countrymen. But since that first time, no Mexican has died and stayed.''Chinantla has also benefited from Mr. Tlatelpa's fund-raising efforts. With the help of other Chinantla natives, Mr. Tlatelpa raised the money to build the village's first elementary school and high school and supply Chinantla with potable water."
"Haitian groups plan to use West Indian Day Parade, Crown Heights, Brooklyn, to call attention to new Federal welfare reform law that cuts off some government benefits to legal immigrants; plan runs counter to parade's tradition as celebratory, not political, event (S)&#xFFFD; ","It wo n't be all rum punch and steel bands at the West Indian Day Parade in Crown Heights tomorrow. Simidor's group plans to distribute more than 50,000 fliers designed to educate paradegoers about welfare reform legislation: the welfare bill, which President Clinton signed into law earlier this month, generally bars legal immigrants from collecting food stamps and Supplemental Security Income and gives states the right to deny welfare, Medicaid and other government benefits to noncitizens."
"Presser's Kosher Bakery, Midwood, Brooklyn, responding to pressure from some Orthodox Jewish customers, has obtained stamp of approval from second, more stringent rabbinical group; photo (M)&#xFFFD; ","How kosher is kosher?It depends on who's eating the cheese danish. And it is a question that has lately given some shopkeepers on Avenue M, in an Orthodox Jewish neighborhood in Midwood, a bit of a headache. Since 1979, Presser's Kosher Bakery has filled its racks with danishes, kaiser rolls and rugelach-- all with the kosher stamp of the Vaad Harabonim, a group of rabbis from Flatbush. We felt ARK would be more advantageous.''Avenue M and the surrounding arteries of Avenue J and Coney Island Avenue are centers of kosher meat shops, fish markets, bakeries, Chinese takeout counters and sushi bars that prominently display their brand of kosher approval. A bakery pays $ 100 to $ 300 a month for a rabbi's endorsement."
"Jerry Nachman comments on his two years in as news director at WCBS-TV, a job he is leaving by mutual consent after failing to lift ratings of its local newscasts; photo (M) ","TWO years ago Jerry Nachman-- the hard-boiled, roll-up-your-sleeves, DiNobili-chomping news hound who had previously run The New York Post and WNBC-TV's local news division-- came to WCBS-TV as news director. This year his news crew won more Emmy Awards than any of its competitors. But viewers have not exactly tuned in in droves: Channel 2's news still runs a distant third in the ratings. It's going to take time and some programming enhancement.''He was referring to what the industry calls lead-ins, television shows that precede the news. And several Channel 2 stories infuriated Mayor Giuliani, who denounced Mr. Nachman by name at news conferences and telephoned top executives at CBS to complain about him."
"Elmhurst, Queens, residents comment on Brooklyn Union Gas Co plan to raze two huge gas storage tanks that have long loomed over area; map; table; photo (M) ","No one ever said the gas tanks were a beautiful sight. I'll miss them.''Brooklyn Union Gas, which owns the Elmhurst Gas Tanks, stopped using them to store natural gas in 1993 and began dismantling the structures last month. ( True until the 1960's, when Brooklyn Union began to monitor the tanks electronically.)Mr. Even so, it seems that accurate information about the future of the tanks has not yet filtered into Elmhurst.'' Of if they just make it a plain park, they should call it' Gas Tank Park.''' SARAH KERSHAWNEIGHBORHOOD REPORT: ELMHURST"
"Upper East Side, New York City, neighborhood association is signing up local businesses and buildings to bag trash overflow from outdoor waste baskets with bags supplied by Sanitation Department; photo (M) ","There are 26,000 public litter baskets in the Naked City. His was the wire basket stuffed close to overflowing recently in front of the D'Agostino's supermarket at 80th Street and York Avenue. Enter the vigilant Eleanor Herman and the East 79th Street Neighborhood Association. She and 24 other volunteers have so far signed up 40 buildings and businesses in their neighborhood, which runs north from 76th to 82d Street, from the East River to First Avenue. The trash can liners carry the Department of Sanitation seal.'' That includes preventing'' wind-borne litter,'' as the code puts it, from overflowing baskets. Some of them dump their leftover plastic bags and other items in the litter baskets, which by noon are often overflowing. ANTHONY RAMIREZNEIGHBORHOOD REPORT: UPPER EAST SIDE"
"Management of South Park Tower, a 1,000-tenant rental building on Manhattan's Upper West Side, warns doormen against greeting tenants with hugs and kisses; some tenants protest; photo (M) ","Both current and former tenants say the bonhomie is what made South Park distinctive. This practice shows a lack of respect for the tenants / guests as well as South Park Tower. The doormen are part of our extended family. We're buds.''Jill R. J. Castiglioni, an executive with Angela Pintaldi, a jewelry designer, and a tenant for five years, said:'' The other tenants are just laughing at this memo. Robles said'' five or six'' tenants this summer had complained about the affectionate doormen.'' Some hint, sadly, that there may be racial overtones to the ban since the six doormen are black and Latino, and the tenants are mainly white. One doorman said,''"
"Eleanor Lanahan article on 100th anniversary of birth of her grandfather, F Scott Fitzgerald, discusses influence of Fitzgerald and her grandmother, Zelda, on 20th century popular culture; photos (M) ","MY grandfather F. Scott Fitzgerald would have been 100 years old this month. And Zelda, reviewing Scott's second novel,'' Scott is generally imagined in a white suit. Gatsby and Scott, to different degrees, invented their lives. But in April 1920, when my grandmother arrived in New York from Montgomery, Ala., to become Mrs. F. Scott Fitzgerald, Scott enlisted a female friend to help her select a more cosmopolitan wardrobe. Scott redefined his heroines, and came to question the value of purely decorative women. Even more than for their glamour, though, Scott and Zelda are celebrated for their accomplishments. Despite his excesses and troubles, Scott produced 5 novels and 160 short stories before his death in 1940 at 44."
"Roosevelt Island, New York City, residents are angry that Gov George E Pataki cut nearly $1 million in state aid to Roosevelt Island Operating Corp and ascribed move to group's failure to collect disputed funds from Board of Education (S) ","Asked why the Roosevelt Island Operating Corporation lost nearly $ 1 million, a spokesman for the Governor's budget office, John Signor, cited a State Comptroller's audit that he said had found'' haphazard'' internal controls. In 1990, the Board of Estimate, which has since been abolished, ruled that Roosevelt Island should be reimbursed for discount tram fares for the elderly and free fares for students. The city's Office of Management and Budget agreed to pay $ 230,816 for the senior fares from 1990 to 1993, but the Board of Education refused to pay the $ 472,000 for student fares. Board of Education spokesman said last week that the fares were'' an O.M.B. matter'' and declined to comment further. ANTHONY RAMIREZNEIGHBORHOOD REPORT: ROOSEVELT ISLAND"
"Little leaguers in Harlem face loss of their baseball field, which occupies site of a planned $25 million project to bring 265 housing units, 90,000 square foot of retail space and hundreds of jobs to the neighborhood; photo (M) ","To Maurice Faucette, the Little League baseball field at 115th Street between Lenox and Fifth Avenues, which he helped carve from a rat-infested garbage dump, has taught some indifferent youngsters, now known as the South Harlem Reds, teamwork and grit. It might be nice, but you would n't have a baseball field next to Rockefeller Center or in front of Macy's.''She has offered Mr. Faucette a baseball field at 119th Street between Madison and Park Avenues. They'll suffocate in all these buildings.''Starting in April 1994, Mr. Faucette, a photocopier salesman and community organizer, and some neighborhood friends began turning the city-owned field into a baseball diamond. He and Gregory J. Anderson, a Wall Street executive, organized as many as 50 youngsters to march in line, picking up rocks, glass and other debris."
Photos of benefit social events held around New York area ,"Promoting peace and prosperity, education, racial equality and excellence in the culinary arts. EVENING HOURS"
"Traders, a soap opera that focuses on the securities business, is a hit in Canada, where it is shown on CanWest Global Network, and is about to premiere in US on Lifetime Television, which is attracted by the prominence the series gives to women; photo (M) ","AS a floor trader at the American Stock Exchange in the 1980's, I would unwind at night by channel surfing, zipping past all the standard newsroom, mod squad, public defender, private eye and forensic medical shows, and wonder,'' With its quick cuts, dramatic opening music ( perhaps better suited to a Cecil B. DeMille epic ) and stylish production, the show is a slick tale of securities underwriting, corporate treachery, extramarital hanky-panky, medical malpractice, political blackmail, insider trading, extortion, substance abuse and other games as played by the wheeler-dealers at Gardner / Ross, supposedly a private investment banking firm in Toronto. Among the women on the show, the primary role model is Sally Ross. The show does sound some false notes."
"Photo article on iguanas seen on street, usually perched on heads or shoulders of owners ","These pets do n't sing, they do n't bark and they wo n't replace hats. Still the iguana is becoming fashionable. And for many youngsters, these prehistoric-looking animals are reminiscent of miniature dinosaurs. This summer, the iguanas, their nails cut to avoid scratching, could be seen perched on the heads or shoulders of their owners. When they were taken outside, usually when the weather was warm, many owners used harnesses. At 58th Street and Fifth Avenue, a woman known as the'' iguana lady'' ( left, center ) has been displaying her pets for years. Iguanas, native to Mexico and South America, often live high in trees, where their bluish-green or beige and brown colorings become camouflage. In captivity, they like to climb curtains. ON THE STREET"
"Services at Christian Life Center in East New York, Brooklyn, reflect the varied past of Rev Dr Alfonso Bernard, its pastor; its philosophy combines his zeal as a born-again Christian, the polish of his martial arts training, the pursuit of capitalism learned during his decade in banking, the hard lessons of his days as a drug dealer and the marriage of his lifelong identification with Republican Party and his brief flirtation with Nation of Islam; photos (M) ","SAVE for a few white lilies sprouting from gaudy plastic flower arrangements near the stage, there is little evidence that the New York Christian Life Center in East New York, Brooklyn, is a church. a church elder queried the congregants on a recent Sunday.''Yes!'' he asked.''Empowered to succeed!''It is no accident that services at the Christian Life Center sound more like New Age corporate-speak than fire-and-brimstone admonitions. The church's philosophy reflects the curious blend of the past lives of its pastor, Alfonso R. Bernard. Today, the Christian Life Center is among the city's largest churches. Mr. Bernard conducts Easter service at the Nassau Coliseum and plans to hold New Year's Eve worship at Radio City Music Hall this year. Church life has also been worthwhile for Mr. Bernard's family."
"Interview with William J Stromberg, who manages T Rowe Price Dividend Growth Fund; photo; graphs (M) ","WHEN William J. Stromberg studies a stock for his growth-and-income fund at T. Rowe Price, he is not looking for growth at any price or even for high income. Stromberg's strategy for the 3 1/2-year-old T. Rowe Price Dividend Growth fund is to buy companies whose earnings and dividends he expects to rise consistently. On an annualized average basis, the fund gained 16 percent, while the typical growth-and-income fund gained 11.9 percent, he said.'' The average price-earnings ratio for the portfolio is 14.9 and its average earnings growth rate is about 12 percent. The fund's dividend yield is 2.9 percent."
