abstract,summary
David B Cruz letter disputes Stephen H Miller's Sept 11 letter on states' recognition of male-to-female transexual marriages (S) ,"To the Editor: Stephen H. Miller ( letter, Sept. 11 ) is mistaken when he writes that the states have no legal problem with a male-to-female transsexual marrying a man. Courts in New York and Ohio have held that such individuals are still male as far as their state marriage statutes are concerned, and thus can not marry men. DAVID B. CRUZ Los Angeles, Sept. 11, 1996The writer is an assistant professor of law at the University of Southern California."
"Prof Lenni B Benson letter comments on Sept 11 article on Fauziya Kassindja, Togo citizen who was granted asylum in US because of her fear of practice in Togo of female genital mutilation (S) ","To the Editor: Re your Sept. 11 front-page profile of Fauziya Kassindja and her claim for political asylum based on fear of genital mutilation: The new anti-terrorism law, which would allow fleeing refugees to be denied entry without a hearing if they are using false documents, would most likely have returned Ms. Kassindja to her home country. She was also making a new legal claim for immigration, increasing her chance of being returned. On Sept. 17 a Senate-House conference committee will consider additional amendments to the immigration bill. One proposal would allow an immigration judge to review an initial refusal to admit a refugee. Human rights advocates urge outright repeal of the summary exclusion provision. LENNI B. BENSON New York, Sept. 12, 1996The writer is an associate professor at New York Law School."
Letter from New York Power Authority chairman C D Rappleyea disputes John Cronin's Sept 7 Op-Ed article on threat to fish from nuclear power plants along Hudson River (S) ,"To the Editor: In his Sept. 7 Op-Ed article, John Cronin of the Hudson Riverkeeper Fund neglects to describe steps taken by the New York Power Authority to protect fish at its Indian Point 3 nuclear power plant on the Hudson River. Along with other New York utilities, we have spent tens of millions of dollars studying fish populations in the river and developing means to minimize the effect of power plant operation on their environment. The power authority agrees with Mr. Cronin's call for a public-private partnership and government incentives to create effective fish-saving technology. C. D. RAPPLEYEA Chairman and Chief Executive New York Power Authority New York, Sept. 12, 1996"
Murray Grode letter comments on Sept 8 article on Federal financing of Presidential election campaigns (S) ,"Outside of what amounts to confiscation of hard-earned wages of beleaguered taxpayers through subsidization of the political parties to the estimated tune of $ 172 million, I do n't see how Congress and our political leaders can merit or retain the confidence of the American public. How could they have the gall to introduce legislation that would curtail such vital programs as environmental protection, crime prevention, food inspection, gun control, cancer research, clean water-- just to name a few-- and still face the public in seeking election or staying in office?On top of all this are the millions of dollars contributed by special interests to gain legislative privileges."
Allan Kozinn reviews concert featuring works of Larry Austin as part of Interpretations series at Merkin Concert Hall; photo (M) ,"Since the mid-1960's, Larry Austin's work has been the gently accessible face of the electronic music avant-garde. Austin's love of jazz colored'' BluesAx'' ( 1996 ), a work for saxophone and a tape track that included nature sounds, street noise and other saxophone lines. Two'' ( 1992 ), an energetic, percussive piano work, straddles the worlds of randomness and composed music. Watching slides of sound patterns projected on the stage wall, Philip Mead approximated the shapes of the patterns on the piano and Stephen Montague manipulated a computer music track. MUSIC REVIEW"
Ben Brantley reviews Circle Repertory Co's production of David Beaird's play 900 Oneonta; photo (M) ,"Their characters' names, if you please, are Tiger and Burning Jewel.900 ONEONTAWritten and directed by David Beaird; sets by Shawn Motley; lighting by John Lewis; costumes by Laurie Churba; sound by Jason Fox; make-up effects, Karen J. Westerfield; stage manager, Francys Olivia Burch; production manager, Karen A. Potosnak. Presented by Circle Repertory Theater, Austin Pendleton, artistic director; Andrew Chipok, managing director. Leland Crooke ( Dandy ), Venida Evans ( Carrie ), Missi Pyle ( Burning Jewel ), Sam Groom ( Morely ), Jon Cryer ( Gitlo ), Hallie Foote ( Persia ), Devon Abner ( Woodrow ), Barry McEvoy ( Father Bourette ), Mikel Sarah Lambert ( Beauty ), Garret Dillahunt ( Tiger ) and Michelle Hurd ( Palace).THEATER REVIEW"
Letter from Dr David A Relman and Stanley Falkow comments on Sept 10 Science Times article on diuscovery of possible bacteria-like structures in rock of probable Martian origin; drawing (M) ,"Certainly, the technical and financial challenges posed by such a mission are substantial and the chances of finding multicellular human-like life forms infinitesimally small. But perhaps unicellular life and its admirers deserve some say here. The scientific'' return'' from Martian rocks in the form of bacteria is potentially immense. Stephen Jay Gould has argued with dampened enthusiasm that these least complex life forms represent'' a fully predictable extension of ordinary chemistry and physics'' ( The generation of bacteria from organic and inorganic materials is no more an automatic development, and no less unpredictable, than the development of conscious multicellular beings from unicellular life. The detailed description of even one-cell Martian life forms would profoundly alter our understanding of life itself."
Producers of ABC sitcom Ellen are reportedly discussing plans to have main character Ellen DeGeneres disclose that she is a lesbian during the 1996-97 television season; photo (M) ,"Producers of the ABC sitcom'' Ellen'' are discussing plans to have the main character disclose that she is a lesbian during the 1996- 97 television season, several reports and a person familiar with the production say. There are a handful of openly gay characters on other television shows, and gay weddings have been portrayed twice in sitcoms ( between two women on NBC's'' Friends'' and between two men on ABC's'' Roseanne'' ). whose Touchstone Television division produces the show."
"Christopher Lehmann-Haupt reviews book Great Books: My Adventures with Homer, Rousseau, Woolf and Other Indestructible Writers of the Western World by David Denby; photo (M) ","GREAT BOOKS My Adventures with Homer, Rousseau, Woolf and Other Indestructible Writers of the Western World By David Denby 493 pages. $ 30.If you place an exclamation point after the main title of David Denby's book about Western literature--'' Great Books!'' Denby discovers the truth of these matters when he rereads Virginia Woolf. To the Lighthouse'' revealed to Mr. Denby a new book, a new writer and a new self. And in'' Great Books'' as a whole, he reveals the transcendent nature of Western literature. BOOK OF THE TIMES"
Alan Truscott Bridge column; drawing (M) ,"Now West cue-bid clubs, an unusual lead-directing move in that she was due to be on lead herself. South concluded that West must have a void club, and put up dummy's diamond king, an unusual play that allowed for the slight chance that West had underled the ace. Now South ruffed, and knew that an attempt to cash the club ace would be fatal. The slam was now home, for dummy had three diamond winners and two ruffs to take care of South's clubs. South ruffed, but had no clue to the bad club split. Not unnaturally she led the club ace, aiming to establish that suit, and was quickly defeated when West ruffed."
"Jennifer Dunning reviews performance of Eric Dunlap, modern-dance choreographer, at Ohio Theater (S) ","Each of the four pieces was a surprisingly low-key little vignette that stood out more for the stage picture and ambient-genre music than for the choreography, which, though strongly performed, tended to work best as staging for the visual effects. Jackals,'' though surprisingly mild-mannered for its theme, was a dance for three crawling, maniacally laughing, belligerent female'' dogs'' ( Andrea Lieske, Sarah Plummer and Rebecca Smith ), to music by Technoanimal. DANCE REVIEW"
Neil Strauss reviews performance of David Bowie at Roseland; photo (M) ,"Immediately before David Bowie walked on stage at Roseland on Saturday night for a rare club-sized concert, a dance mix of his new single,'' Telling Lies,'' played on the loudspeakers. In the epic'' Little Wonder,'' the drummer Zachary Alford played along with frenetic jungle beats, pausing occasionally for Reeves Gabrels to fill in the breaks with moody guitar riffs. Although Mr. Bowie pledged six years ago never to perform his fans' favorite hits again, he sprinkled a good number of older songs into the show."
US victory over Canada in World Cup hockey discussed; photo (M) ,"A remarkable game on Saturday night marked a turning point for this growing sport, at least in North America. Brett Hull, whose mother is American, switched allegiance to the United States 10 years ago as a college student at Minnesota-Duluth after Canada rejected him for its national team. Hull's controversial goal, his second goal of the game, tied the score at 2- 2. Then, two quick goals. We had a great team. We played a great team.'' Wilson said the championship game'' was like your lifetime in three hours.'' Rocky II.''This tournament started slowly and built momentum, with its best games coming late. Yzerman, who beat Richter for the overtime goal for Canada's Game 1 victory said:'' It was an enjoyable month."
Caryn James reviews CBS television program Pearl; photo (M) ,"Pearl dresses almost as garishly. Pearl is surrounded by some too neat student stereotypes, including a beautiful dumb woman and an obsessively brilliant Asian-American woman. In what could have been a deadly stiff role, Mr. McDowell shows a glint of humanity that suggests Pynchon is capable of being amused by Pearl but will never lose his self-assured pomposity. Frankie matter-of-factly tells Pearl when they meet. It goes flat when it strains to prove how valuable Pearl's life experience is. If you can follow this season's presto-chango schedule, maybe you can even flummox cab drivers. WITH: Rhea Perlman ( Pearl Caraldo ), Malcolm McDowell ( Stephen Pynchon ), Carol Kane ( Annie Carmen ), Kevin Corrigan ( Frankie Spivak ), Dash Mihok ( Joey Caraldo )"
"Atlanta Braves defeat New York Mets, 3-2; photo (M) ","How untimely for the Met starter, Paul Wilson. And the Braves still have eight games left against the Expos. Glavine departed for the closer, Mark Wohlers. Just the day before, the Mets unraveled the Braves in 12 innings by playing with inspiring style. last four games, I've felt like the old Paul Wilson. The elder Hundley holds his own major league mark, catching the most games in a season with 160 in 1968, when he was a Chicago Cub.... Johnson scored his 108th run of the season, tying the club mark reached by DARRYL STRAWBERRY in 1987 and HOWARD JOHNSON in 1991.... Izzy and I were hit up a lot,'' PAUL WILSON said, referring to JASON ISRINGHAUSEN.''"
John J O'Connor reviews CBS television program Cosby; photo (M) ,"Hilton Lucas, the Cosby character, does not go quietly into that unemployable night. Cosby is a unique American show-business phenomenon. He developed an enormously successful stand-up comedy routine, creating from firsthand experience a persona that eventually developed into Dr. Heathcliff Huxtable on'' The Cosby Show,'' to be Hilton's wife, Ruth, in the new series. Cliff Huxtable and his family were role models for all Americans. Hilton Lucas of'' Cosby'' is on the same track. Mr. Cosby ( Hilton Lucas ), Phylicia Rashad ( Ruth Lucas ), Madeline Kahn ( Pauline ), T'Keyah Crystal Keymah ( Erica ), Doug E. Doug ( Griffin ), Sean Whalen ( Cleaner ) and Foster Brooks ( Dom).TELEVISION REVIEW"
Article discusses New York Jets loss to Miami Dolphins (M) ,"One Miami pass play to a fullback in single coverage by a Jets linebacker in his first pro start. Then another Miami score. And the Jets are 0- 3. This is killing me.''Welcome, Keyshawn, to the Jets. When Glenn ran that interception back for the longest such return in Jets history-- a score that led to a 7- 0 lead-- that one riveting play could have served as something special. Back to the wobbly, woeful Jets. And then a Jets comeback born out of desperation. Two Jets fourth-quarter touchdown passes in the comeback attempt. But how about those calls, that production, those scores by the Jets when they were up, 14- 0? Jets kicker Nick Lowery said.''"
Traitor wins Futurity and Sharp Cat wins Matron Stakes at Belmont Park; Skip Away wins Woodbine Million at Woodbine Race Track (M) ,"In Toronto, the Woodbine Million and, in all likelihood, the 3-year-old championship were won by Skip Away, while Louis Quatorze ran dead last. The Belmont weekend also produced a leading lady when Sharp Cat raced to a one-length victory in the Matron Stakes, giving D. Wayne Lukas one more 2-year-old star headed for the Breeders' Cup. Smoke Glacken was not nominated for the Breeders' Cup at Woodbine on Oct. 26, so he probably raced for the last time in 1996. The last time he won it was in 1952 with Native Dancer. In the Woodbine Million for 3-year-olds, three American colts made the scene primarily to escape a confrontation with Cigar. Skip Away flew through the stretch past Victor Cooley and Stephanotis, while Victory Speech and Louis Quatorze dropped out of sight. HORSE RACING"
"Gaillard F Ravenel, senior curator of design at National Gallery of Art in Washington, dies at age 55 (M) ","Gaillard F. Ravenel, senior curator of design at the National Gallery of Art in Washington, died on Friday in Georgetown University Hospital. He was 55 and lived in Washington. He had a heart ailment, The Washington Post reported. After Mr. Ravenel's death, J. Carter Brown, the National Gallery's director emeritus, said:'' Instead of some former theater designer or architect or window dresser, we had in Gil an immensely knowledgeable art historian-- with good judgment and solid scholarship and curatorial savvy.''Another strong suit of Mr. Ravenel's, and of Mr. Leithauser's, was once singled out by an architectural critic: their'' ability to create so powerful a sense of place'' in the rooms of a specific show."
"Article discusses debate between NYC Mayor Rudolph Giuliani and central Board of Education over crowded conditions in city's public schools; controversy surrounds interpretations of numbers of students attending schools and how they affect solutions to overcrowding; issue has become more charged with Mayor Giuliani saying that he believed that overcrowding problem was being exaggerated because, in his view, numbers provided by Board of Education are confusing and could easily be misread (M) ","It's a matter of simple arithmetic, is n't it?The severity of the overcrowding in New York City's public schools should be easy to measure: How many classrooms have too many children? Interpretations of these numbers can make a big difference in the solution to school overcrowding. Are new schools the only answer? officials say that schools are more overcrowded this year than they have been in decades. They say 55 percent of the city's 1,100 schools have too many students. Mayor Giuliani said this weekend that this is the number that matters when measuring school overcrowding. I went to grammar school and high school, Many of the 19 districts that are not considered overcrowded have extra space in some of their schools."
Ed Fiori wins Quad City Classic golf tournament; photo (M) ,"It was all right there for Tiger Woods today. He held a three-stroke lead after three holes in the final round of the Quad City Classic and he had a long par-4 in front of him, the kind he routinely disposes of with a blinding flash of his driver and a flick of his pitching wedge. Woods made a bad pass with his driver, followed it with a rookie mistake and the lead and his chances of winning the tournament wound up in the bottom of an algae-covered pond. Woods was stunned by the quad and shaken again, three holes later, when he four-putted from 8 feet for a double bogey after nearly driving the green at the 342-yard hole."
"Transit Workers Union Local 100 president Willie James, head of union representing most of New York City's transit workers, says that he will not renegotiate existing contract with NYC Transit Authority, which has sought spending cuts while threatening thousands of layoffs (S) ","The head of the union representing most of New York City's transit workers said yesterday that he would not renegotiate the existing contract with the Transit Authority, which has sought spending cuts while threatening thousands of layoffs. Willie James, the president of Transport Workers Union Local 100, offered instead to start immediate negotiations on a contract to begin in October 1997.E. Virgil Conway, the chairman of the Metropolitan Transportation Authority, the Transit Authority's parent agency, declined to comment last night on the announcement, but called the proposal for early negotiations'' an interesting idea.''The M.T.A. has sought changes in the current contract to balance its budgets, even factoring union concessions into its annual budget. The M.T.A. has said 2,000 workers would be laid off unless the union agreed to changes in the current contract."
"Article discusses work of the Wall, company that erects temporary walls in New York City apartments that enables three or four persons to have their own living space in one-bedroom apartment; photo (M) ","And a pressurized wall-- a relatively new invention, spoken about with surprising authority by young people in this space-cramped city-- made it possible. The walls are much like any others, except that they are not bolted in, just wedged firmly between floor and ceiling. While rent for the entire one-bedroom was about $ 1,700, the wall brought the price down to between $ 825 and $ 850 for each of two people, she said. It just keeps coming and coming.''If good fences make good neighbors, a decent temporary wall seems to help make better roommates. Forget about it,'' Mr. Caruso, a stockbroker, said, trying to imagine the apartment without the wall.''"
George Vecsey Sports of the Times column discusses Toronto Blue Jays victory over New York Yankees (M) ,"The game would have considerable meaning for the visitors, the Yankees, who are trying to win their division title. But the Blue Jays would win the game, 3- 1, and in the process would break an 85-year-old record of dubious distinction-- most times hit by pitches in one season. Long before the game, a dozen Yankees held their Sunday chapel in a dark corner under the stands. Mendoza puttered in his locker and then he sat in the center of the empty clubhouse and read the magazine Baseball America. The record was broken one inning later by the very same Olerud, who took another Mendoza pitch in the leg. He plays real hockey on ice and street hockey in his barn.''"
"Ray Repp, composer of song Till You, lost his copyright infringement suit against Sir Andrew Lloyd Webber, who wrote Close Every Door; Repp is currently fighting a counter-suit; photo (M) ","Till You'' and the'' Phantom'' song, but not for the reasons claimed by Mr. Repp. , Mr. Repp has not fared well in court. In his deposition, Sir Andrew said he had never heard of Mr. Repp or his work. In a victory for Sir Andrew's side, Judge Kram later rejected arguments by Mr. Repp's lawyers that the countersuit should be dismissed, finding enough similarity between the two songs to merit the court's attention.'' Mr. White said he presented the material to two colleagues, who concurred.''We all found more similarities between the other two songs,'' he said.''"
"Toronto Blue Jays defeat New York Yankees, 3-1; photo (M) ","It has been the road trip on which the Yankees finally righted themselves. The Yanks have one game left on this trip, and then open an important three-game series with the Orioles Tuesday at Yankee Stadium. That, coupled with the Orioles' 16- 6 victory in Detroit, reduced the Yankees' lead in the American League East to 3 games in the loss column again with 14 games to go.''We've had a good trip whether we win or lose tomorrow,'' said Monday's Yankee starter, Jimmy Key, whose opponent, Paul Quantrill, tossed six scoreless innings against the Yankees last week in New York.'' Jeter led off the third with a homer for a 1- 0 Yankee lead."
"Several Federal law enforcement agencies have agreed to join NYC Police Department in unprecedented attack on booming wholesale narcotics market in Washington Heights; estimated 150 drug organizations, employing about 5,000 drug dealers, have enveloped area of northern Manhattan (M) ","In an attack on the booming wholesale narcotics market in Washington Heights, several Federal law enforcement agencies have agreed to join the New York Police Department in an unprecedented effort to break up gangs and deport illegal aliens who deal drugs in the neighborhood, according to law enforcement officials. This will be the model for law enforcement in every major city with a drug In the past, police coordination with Federal law enforcement agencies has been sporadic and piecemeal, apart from coordinated efforts after major crimes like the World Trade Center bombing."
"Anthony Lewis Op-Ed article praises book Origins Of A Catastrophe, which was written by former US Ambassador to Yugoslavia Warren Zimmerman and lays out events that precipitated crisis in Balkans (M) ","When Bosnia declared its independence in April 1992, Serbian paramilitaries poured across the border to kill and terrorize the Muslims of eastern Bosnia. On April 6 the last American Ambassador to Yugoslavia, Warren Zimmermann, protested to the Serbian leader Slobodan Milosevic.''Not a single Serb from Serbia'' was involved, Mr. Milosevic insisted. Ambassador Zimmermann replied that Belgrade television had shown a Serbian gangster known as Arkan swaggering on the debris of Muslim towns. His military commander, Ratko Mladic, was as well'' a war criminal of Nazi proportions.''Beginning in July 1992, Ambassador Zimmermann pressed for NATO air strikes against the Serbian aggressors. The authors of evil so chillingly described in Warren Zimmermann's book are still alive and well."
NYC Mayor Rudolph Giuliani's sudden interest in recent weeks in policies of automobile insurance companies stems from his being proud of fact that auto robberies have declined by 51 percent in city between 1990 and 1995 (M) ,"After tackling car insurance rates, he said, he will go after homeowner insurance rates, because home burglaries have also fallen in recent years. Meanwhile, the Mayor's insurance campaign clearly appeals to middle-class, insurance-paying voters. Any time an elected official can stand up and decry the cost of auto insurance, it's a no-lose situation. Mr. Giuliani has said the automobile insurance rates are probably just'' something no one was paying attention He also said that because owners of older vehicles often do not buy comprehensive auto insurance, only 38 percent of the city's 1.4 million car owners carry it and would benefit from a rate decrease. Goldstein said that while many suspect that insurance companies set rates capriciously, the companies are closely regulated by the State Insurance Superintendent, who must approve all rate"
"Article describes scene in Manahawkin, NJ, as Lisa and Amy Fusick and their friends Kimberly and Allyson Malek watch Miss America beauty contest; photo (M) ","But that was years ago, and now, watching the Miss America pageant on Saturday night, the foursome could not help recalling their childhood theatrics. If Miss America contestants are still some pageant organizer's idea of the conventional, old-fashioned girls next door, the four friends from Manahawkin are perhaps a more realistic version. They have read enough about the pageant to know that Miss America contestants put Vaseline on their teeth, for optimal smile effect. you see that girl's beautiful hands?'' Lisa offered in response.''The girl in the hot pink, that's like Madonna's dress in the' Material Girl' video,'' the winner trembled and wept, the girls admired the speed with which the former Miss America, Shawntel Smith, pinned a tiara in her hair."
"Public health officials in Connecticut, Long Island and Rhode Island, expressing concern over mosquito-borne virus known as Eastern Equine Encephalitis, have begun spraying insecticide in saltwater ponds and other mosquito breeding areas; officials say that residents should be wary of mosquitoes despite fact that no one has been infected yet (M) ","The mosquitoes are really bad this year, even worse since they sprayed, and I'm worried that maybe one of them might be carrying it.''''It'' is a potentially deadly mosquito-borne virus that increasingly worried public health officials are trying to combat by spraying insecticide in saltwater ponds and other breeding areas. Rhode Island declared a state of emergency in Westerly two weeks ago after the virus was found in 1 of every 100 mosquitoes collected in samplings. Last week, infected mosquitoes were caught in the nearby communities of Stonington and North Stonington, Conn. Others seemed more worried about the potential effects of the insecticide, resmethrin, which officials said ranks among the safest pesticides used against mosquitoes. Dan Markowski of the department's mosquito control group said the insecticide does not harm other wildlife."
"Assemblyman Clarence Norman Jr discusses election of his candidate, Justice Michael H Feinberg, in Demoratic primary for Brooklyn surrogate and how it defines his stewardship as leader of Democratic Party in Brooklyn; photo (M) ","It was really about the leadership of the Democratic Party in Brooklyn. So one could certainly perceive that he's growing into the leadership position.''The chairmanship of the Democratic Party in Brooklyn is clearly not the powerhouse of patronage and influence that it was during the days of, say, Meade H. Esposito. But Mr. Norman and many in the party in Brooklyn say that despite the ballot problems, the results were lopsided enough for the Democratic machine to savor the victory. He has opened up the party and has had district leaders participate in the process,'' said Martin Malave-Dilan, a City Councilman and district leader in Brooklyn.'"
"Harold J Pryor, Long Island Rail Road union chief involved in disruptions of railroad's operations in 1950's, 1960's and 1970's, dies at age 76 (M) ","Harold J. Pryor, who as a Long Island Rail Road union chief was involved in disruptions of the railroad's operations in the 1950's, 1960's and 1970's, died on Friday in John T. Mather Memorial Hospital in Port Jefferson, L.I. When he retired in 1974, he was leading 1,600 union members, and the railroad was carrying about 97 million riders a year."
"Editorial says that while Sept 14 national elections in Bosnia marked mark clear advance, they are disappointingly deficient when measured against promises of reconciliation and democracy contained in Dayton peace agreement; says countries that sponsored agreement must energize diplomacy in weeks and months ahead if peace is to be sustained and current trend toward authoritarianism and ethnic partition checked (S) ","But measured against the promises of reconciliation and democracy contained in the Dayton peace agreement, the elections were disappointingly deficient. If peace is to be sustained, and the current trend toward authoritarianism and ethnic partition checked, the countries sponsoring Dayton, led by the United States, will have to energize their diplomacy in the weeks and months ahead. Because the groundwork for free and fair elections was inadequate or absent in numerous areas, especially in Serbian and Croatian regions, many voters were faced with a narrow range of candidates. But for even these modest gains to be consolidated, the United States and other countries supervising Dayton will have to make sure that the new national institutions meet and begin functioning without delay."
Editorial says computer users should get most out of marketing war between Microsoft Corp and Netscape Communication's Corp to gain larger share of market for Internet browsers; says Justice Department should maintain vigilance so that beneficial battle can go on as long as possible (M) ,"An old-fashioned marketing war has broken out in the new and rapidly expanding world of Internet software. Microsoft, the computer software giant, is trying to dislodge a smaller company, Netscape, from its dominant position in the market for browsers, the specialized software tool needed to surf the World Wide Web. Last month, Microsoft launched a new and improved version of its browser, called Internet Explorer 3.0. Using these features once required retrieving and installing specialized software from the Internet. More recently, interest has shifted heavily to the Internet and its star attraction, the World Wide Web. Netscape, meanwhile, operates mainly in the Internet browser field and fears that Microsoft will use its powerful presence in other software areas to unfair advantage."
"Editorial says that New York City's child-welfare Commissioner Nicholas Scoppetta is on right track in suggesting that child welfare services to troubled families be decentralized to prevent further tragedies, but that any decentralization plan must be carefully thought out (M) ","Just as relatives were burying Nadine Lockwood, the latest tragic victim of child abuse and neglect, the head of New York City's child-welfare agency announced that he was considering decentralizing services to troubled families to prevent more deaths. Typically, the agency investigates a family after it receives a report of abuse or neglect, then decides whether the child should be removed. Although the central agency decides whether intervention is necessary, the community group is likely to know more about a child's neighborhood environment and may even be familiar with the family itself. Following the initial investigation, responsibilities are divided up, with the community groups providing services to low-risk families and the central agency focusing on more serious cases."
William Safire Op-Ed column disputes public opinion polls that show Republican Presidential nominee Bob Dole running far behind Pres Clinton (M) ,"Mr. Clinton's Mediscare theme The key decision affecting the campaign is to be made this week: whether to insert Ross Perot as a buffer into the TV debates, as Clinton wants, or to set up a direct confrontation with the two electable candidates. Some Clinton supporters argue that Perot would add entertainment value to the debates, or educational value, or even news value. Most people say sure, to hell with the'' realistic'' criterion, let him in, what's to lose?To lose is the electoral value of the debates. The pack, of course, is certain that Clinton-- with his memorized barrage of figures, his oratorical skill, and with the experience of the first five-year campaign-- will clobber the plain-spoken Dole in the debates."
