abstract,summary
American Assn of Advertising Agencies hails decision by Gov George E. Pataki to sign bill that will modify and eventually eliminate taxes paid by corporations that incur costs for salaries for corporate officers (S) ,"The American Association of Advertising Agencies is hailing a decision by Gov. George E. Pataki of New York to sign legislation that will modify and eventually eliminate a'' vice presidents'' tax, which affects agencies as well as the securities and insurance industries. O. Burtch Drake, president and chief executive of the association, known as the Four A's, said that'' the outcome of this tax reform will be new jobs and growth'' in service industries'' that are vital'' to the economy of New York City. The term vice presidents tax was coined because corporations have been taxed on the number of officers like vice presidents that they have; the tax was a reason why many agencies have named top executives as partners or directors."
"Eddie Brown, who escaped from chain gang in Florida swamp in 1952 while serving robbery sentence, is freed in New York City from threat of being returned to Florida; photo (M) ","Eddie Brown began running in a Florida swamp in 1952, and yesterday, in a Brooklyn courtroom, he reached his goal: freedom. Florida initially requested his extradition, and New York law enforcement officials began the proceedings. But on Aug. 30, the day an article about Mr. Brown's case appeared in The New York Times, Florida officials said they had decided not to seek Mr. Brown's extradition, and yesterday's hearing officially brought the case to a close. He recently learned from his lawyer that extradition warrants in both Florida and New York had been withdrawn and that his name had been expunged from a national warrant computer.''It's the best day of my whole life,''"
Dave Anderson Sports of the Times column on New York Yankees owner George Steinbrenner's announcement that Joe Torre will return next year as manager; photo (M) ,"IN 1976 Joe Torre would hit.306 as the Mets' third baseman, but late that season Joe McDonald, then the Mets' general manager, took him aside to ask a question.''How,'' he said,'' would you like to go to the Yankees?''Joe The mental toughness that Bob Watson has needed as the general manager. He does n't have to say that,'' the manager said.'' That's in the small print or the large print. Or so Steinbrenner declared yesterday. Torre said.'' Only Steinbrenner could'' rehire'' a manager who's in first place in his first season with another year on his contract, a manager who is hoping to get to the World Series for the first time in his 36 seasons in baseball."
"Bernard Holland reviews opening concert of New York Philharmonic season at Avery Fisher Hall; Kurt Masur conducts, and Anne-Sophie Mutter is violin soloist; photo (M) ","There are few rainbows in Brahms's orchestra here, in their place an icy high-string sound and the sound of double-reed instruments in dry, austere brass choirs. Miss Mutter offered us the big accent, the prominent sliding portamento, the big vibrato in the slow movement, the noticeably elongated tempo after the first movement cadenza, the fearless attacks on the finale's double notes. The Tchaikovsky was the Fourth Symphony. In this respect, the orchestra is closer perhaps to the Berlin Philharmonic, soon to visit Carnegie Hall, than to the opulent, strike-bound Philadelphia Orchestra to the south, the elegant Boston Symphony to the north or the strong-arm Chicago Symphony to the west."
"Morgan Grenfell Asset Management says it dismissed a fund manager, Peter Young, for 'gross misconduct' amid investigation into improper trading in three mutual funds; Young ran two of funds and third was run by Stewart Armer, who was also suspended (S) ","Morgan Grenfell Asset Management said yesterday that it had dismissed a fund manager, Peter Young, for'' gross misconduct'' amid an investigation into improper trading in three mutual funds. Mr. Young, 38, was suspended after the company, a subsidiary of Deutsche Bank A.G., froze trading in three funds two weeks ago because of questions about the value of certain unlisted securities. Mr. Young ran two of the funds: the MG European Capital Growth Fund and the MG European Growth Trust. Stewart Armer, the manager of the third fund, the MG Europa Fund, was suspended with Mr. Young. Mr. Armer has not been dismissed. Britain's Investment Management Regulatory Organization is investigating Mr. Young and the funds, and the Serious Fraud Office is also following the case.(Bloomberg Business News)INTERNATIONAL BRIEFS"
"British Airways PLC to cut 5,000 jobs in Britain as part of $1.55 billion reorganization; cuts represent about 10 percent of airline's work force (S) ","British Airways P.L.C. intends to cut 5,000 jobs in Britain as part of a $ 1.55 billion reorganization, its chief executive said yesterday. The cuts represent about 10 percent of the airline's work force. The carrier's chief executive, Bob Ayling, said that the company hoped to make the cuts in 18 months largely through retirement and voluntary resignation. They will be widespread, from pilots to ground crews. British Airways will continue to recruit staff with certain customer services and language skills, and by the year 2000 it expects its work force to be about as large as it is now, he said. It now employs about 49,000 people over all.(AP)INTERNATIONAL BRIEFS"
"Alcatel Alsthom SA says it will hold onto all units of Thomson SA, including its unprofitable Thomson Multimedia unit, if its bid to acquire company succeeds; company declines to say exactly how much it would pay for Thomson or how it would finance the purchase (S) ","Two days after submitting an offer to buy Thomson S.A., Alcatel Alsthom S.A. said yesterday that it would hold onto all units of the state-owned military and electronics company-- including its unprofitable Thomson Multimedia unit-- if the bid succeeds. Alcatel's chairman, Serge Tchuruk, said that taking over Thomson and its debt of 25 billion French francs, or $ 5 billion, would neither increase Alcatel's indebtedness nor dilute shareholder equity. He declined to say exactly how much Alcatel would pay for Thomson or how it would finance the purchase, but hinted that a cash injection from the state might be part of the deal. Alcatel is competing with Matra S.A., the military arm of Lagardere S.C.A., to buy Thomson.(Bloomberg Business News)INTERNATIONAL BRIEFS"
"Gemina SpA, Italian holding company, says it returned to profit in first half; says profit was $75 million, compared with net loss in first half of 1995 (S) ","Gemina S.p. A., an Italian holding company, said yesterday that it had returned to profit in the first half as earnings at its clothing companies rose and losses at its publishing unit were reduced. Its profit was 115.1 billion lire, or $ 75 million, compared with a net loss of 409.2 billion lire in the first half of 1995.''The favorable performance can continue in the second half,'' Gemina said, though it noted that the first-half results were lifted by one-time gains.(Bloomberg Business News)INTERNATIONAL BRIEFS"
"Cafe de Paris, legendary London club that fell on hard times and closed its doors two years ago, will reopen next month after $2 million renovation financed by Nic Trulocke and Jamie Bloom (Chronicle) (S) ","Marlene Dietrich and Liberace made their London debuts at the Cafe de Paris on Coventry Street. But the club, which opened in 1914, fell on hard times and closed its doors two years ago. Mr. Trulocke, who is a former party promoter and part owner of a cabaret in London, said at a preview party on Tuesday.'' I think I'm at the right time with the right place.''Mr. Trulocke's other venture, Madame Jo-Jo's, is known for its transvestite review, but he is planning to attract a more staid crowd to the Cafe de Paris, which will have tea dances on Sundays.''We're trying to bring back the kind of glamour that this city has n't seen for years,'' DAVID FIERSTONE, the general manager, said."
"Carl Bernstein is co-author with Marco Politi, Italian journalist, of book, His Holiness: John Paul II and the Hidden History of Our Time; says book is about secret role John Paul II had in ending Cold War and hastening demise of Communism and forming strategic alliance with Reagan Administration (Chronicle) (S) ","Bernstein said that the book and the magazine appointment continue the theme that brought him into prominence as half of the Woodward-Bernstein reporting team that exposed the Watergate cover-up.''This is a book about the use of power and that's what I'll be writing about for Vanity Fair, too,'' he said.''The book is about the secret role that John Paul II has had in ending the Cold War, hastening the demise of Communism and forming a strategic alliance with the Reagan Administration.''It has details about 15 secret meetings held between the Pope; Vernon Walters, the Reagan Administration's Ambassador to West Germany, and William Casey, Director of Central Intelligence.''''This Pope's impact on our epoch has been extraordinary,'' Mr. Bernstein continued.''"
"Frederic Brenner, French photographer whose life's project is photographing faces of Jewish diaspora, publishes Jews/America/A Representation, volume of photographs dealing with jews in America; he invites several prominent Jewish Americans to photo session on Ellis Island; photo (M) ","Ruth Bader Ginsburg. These are famous American Jews. Mr. Brenner, 37, whose life's project, photographing the faces of the Jewish diaspora, has taken him to 37 countries over the last 17 years, has just published'' Jews / America / A Representation,'' ( Harry N. Abrams, $ 75 ) a volume of photographs dealing with the American chapter of his journey. And the Jewish connection? On Ellis Island, a representation of that photograph was constructed, with scaffolding and photographs. Follow so far?Next to the scaffolding was a wooden labyrinth, commissioned by Mr. Brenner for the express purpose of the group photograph. A film crew was filming Mr. Brenner, and photographers were photographing both him and the film crew."
Benjamin Noriega-Ortiz and Magali Bermudez letter on Aug 22 article on interior design magazines (S) ,To The Home Section: We just finished reading your article'' Helter-Shelter: New Look for Dream Books'' ( Aug. 22 ) and it is incredible how right you are in all your comments. When we received the premiere issue of House & amp; Garden we commented on the Sally Mann'' child porno'' approach to styling that most of the magazines are favoring ( following the trend established by the fashion magazines).The competition among all shelter magazines is so strong that it is difficult for us interior designers to decide whom we should approach to publish our work. We prefer to see our work represented as it is without the enhancement provided by models. BENJAMIN NORIEGA- BERMUDEZNew York
Roger Shih letter on David Mura's Aug 22 article on image of Asian-American men (S) ,"To The Home Section: As a Chinese-American boy living in a predominantly Caucasian town, I found David Mura's article ( How America Unsexes the Asian Male,'' Aug. 22 ) soothing, but at the same time shocking. I experience the things Mr. Mura describes when my peers discover my attraction to a girl. Being Chinese and wearing glasses, I am almost expected to quietly assume my imposed identity, but that imposed identity requires that I be a'' eunuch,'' without desire, and to break that identity is to risk public ridicule. What made his article so shocking to me was Mr. Mura's reminder that in order to attract Caucasian girls, I've had to act like Caucasian boys."
Marion D S Dreyfus letter on David Mura's Aug 22 article on image of Asian-American males (S) ,"To The Home Section: Re: David Mura's piece ('' How America Unsexes the Asian Male,'' Aug. 22 ), the author is trenchant about the special eunuchization here of the mass of Asian-American males. A paradigm shift would be needed to perceive that the rude, crude, barely contained macho image many Westerners are trained to regard as sexy is self-defeating. I have spent considerable time in the Far East ( recently in Indonesia, Tokyo and Singapore ), and found that significant exposure to Asian intelligence, humor, constraint and superior sense of values and esteem proved increasingly sexy as exposure continued. The media, as Mr. Mura said, conspire to elevate the ragged, scritchy bombastic Caucasian testosterone trigger. To our detriment. MARION D. S. DREYFUSNew York"
Ann Squire letter on Aug 29 article on decor of David Wine's New York City condominium (S) ,"To The Home Section: A recent article ('' A Few Curves Give an L Some Flair,'' Aug. 29 ) on a divorced executive's sleek Battery Park City condominium portrays the owner, David Wine, as a man on the brink of a new life. Not long ago, my 20-year marriage came to an end and, like Mr. Wine, my husband chose to leave most of his possessions behind and start fresh in a new apartment with new furniture. How about an article on the spouses who face the task of fashioning a new life in the midst of child-battered sofas, walls of family photographs and all the other mementos of a marriage?ANN SQUIREPelham, N.Y."
"Jacques Minkus, Polish-born entrepreneur who gave once-patrician hobby of stamp collecting its mass-market reach, dies at age 94; photo (M) ","He was 94 and had operated his stamp shop, the nation's largest, at the old Gimbels department store for more than 50 years. Although he sometimes claimed that he had begun dabbling in stamps by visiting the shops on the Champs-Elysees, Mr. Minkus was never really a collector. And the opportunity he saw after coming to the United States in 1929 made him a fortune and changed the face of stamp collecting and stamp retailing in the United States. The colorful little stamps from around the world proved so popular that Mr. Minkus was soon presiding over a burgeoning business, one that eventually included shops in 45 department store across the country."
"James F Bonner, molecular biologist who studied gene regulation, dies at age 86 (M) ","James F. Bonner, a molecular biologist whose interests ranged from the intricacies of gene regulation to ways in which agriculture could better provide for the world's needs, died on Friday at a nursing home in Pasadena, Calif. Bonner, professor emeritus of biology at the California Institute of Technology and a member of the National Academy of Sciences, was known for discoveries in plant biochemistry and for work on how plant and, later, animal genes are switched on and off. Three years later, he received a Ph.D. in biology from Caltech, a center for the study of the new molecular biology. Bonner was drawn into work on gene regulation by his curiosity about developing organisms.''"
"National Transportation Safety Board investigators, saying they are convinced that none of physical evidence recovered from Trans World Airlines Flight 800 proves that bomb brought down plane, plan tests intended to show that explosion could have been caused by mechanical failure alone; say failure to find proof of bombing, after more than two months, lends indirect credence to another theory, that explosion in Boeing 747's center fuel tank might have been sufficient to destroy plane (M) ","Investigators from the National Transportation Safety Board, saying they are convinced that none of the physical evidence recovered from T.W.A. Flight 800 proves that a bomb brought down the plane, plan tests intended to show that the explosion could have been caused by a mechanical failure alone. But safety board officials say they are unpersuaded. The safety board's investigators say they believe that not even the metal parts that bear microscopic traces of explosive residue prove that a bomb was involved. The safety board officials acknowledge all of that. Investigators have several theories but no evidence for a mechanical ignition source. The safety board investigators stress that they still do not know what made the plane crash."
"Dr Kenneth S Warren, former director of health sciences at Rockefeller Foundation and prominent researcher of tropical diseases, dies at age 67 (M) ","Dr. Kenneth S. Warren, a former director of health sciences at the Rockefeller Foundation and a prominent researcher of tropical diseases, died yesterday at his home in Dobbs Ferry, N.Y. Warren was born in Brooklyn on June 11, 1929, and graduated from Harvard College and Harvard Medical School. In 1977, Dr. Warren joined the Rockefeller Foundation in New York City as the director of health sciences, a position he held for 10 years. He spent an 11th year at the foundation as the associate vice president for molecular biology and information sciences. He later worked for the Maxwell Communications Corporation as director of science from 1989 to 1992."
Consolidated Stores Corp receives $29.7 million from Melville Corp as price adjustment on Consolidated's purchase of Kay-Bee Toys; final purchase price is $285.3 million (S) ,"CONSOLIDATED STORES CORP., Columbus, Ohio, a toy and close-out merchandise retailer, received $ 29.7 million from Melville Corp. as a price adjustment on Consolidated's purchase of Kay-Bee Toys. The final purchase price of the toy retailer was $ 285.3 million. CAREER HORIZONS INC., Woodbury, L.I., a staffing company, said it had acquired TSG Professional Services Inc., Stoneham, Mass., a professional temporary staffing concern, for an undisclosed amount of cash. TENCOR INSTRUMENTS CORP., Mountain View, Calif., a maker of inspection systems for the semiconductor industry, said it would reduce its work force by 220 full-time and part-time jobs, or about 15 percent. RICHFOOD HOLDINGS INC., Richmond, a wholesale food distributor, agreed to buy closely held Norristown Wholesale Inc., Norristown, Pa."
"President Clinton, speaking at rim of Grand Canyon, designates nearly two million acres of red rock country of Utah as national monument; photo (M) ","The entire Utah delegation to Congress opposes the establishment of 1.7 million acres of the state as the Canyons of the Escalante National Monument. But we ca n't have mines everywhere, and we should n't have mines that threaten our national treasures.''But Administration officials repeatedly skirted the question of whether the monument designation would actually prevent Andalex from mining. Utah also has 200,000 acres of state land woven in with the federal property. Mr. Clinton acknowledged that mining on state and Federal lands generates revenues for Utah schools, and he said Mr. Babbitt would consult with Utah officials to find the state alternate pieces of land, with an eye to providing lands that can generate revenue for Utah's schools."
"Defense Dept announces that over 5,000 US troops may have been exposed to deadly chemical weapons when battalion of US soldiers blew up Iraqi ammunition depot days after end of Persian Gulf war; announcement raises sharply number of troops who may have been exposed to sarin, deadly nerve agent, as result of demolition of Kamisiyah ammunition depot in March 1991; previously, Pentagon had suggested that only about 300 to 400 troops may have been exposed to toxic chemicals (M) ","The Defense Department announced tonight that more than 5,000 American troops might have been exposed to deadly chemical weapons when a battalion of American soldiers blew up an Iraqi ammunition depot days after the end of the Persian Gulf war. Michael Doubleday, a Pentagon spokesman, said the information was released late in the day because'' our goal is to notify gulf war veterans as quickly as possible.''"
"Biographical sketch of Dr Shannon W Lucid, 53-year-old biochemist who has been in space longer than any other American and longer than any woman of any nation; Lucid is longing to get back to her family after living in Russian space outpost seven weeks longer than planned; she was born on Jan 14, 1943 in Shanghai, China, to American missionaries, Joseph and Myrtle Wells, and grew up mainly in Bethany, Okla; she married Michael F Lucid in 1967; Lucid was among first six women selected by NASA in 1978 for astronaut training; photo of Lucid after docking of Mir space station and Atlantis (M) ","NASA officials have paid special attention to her weight because of the experience of her only other American predecessor on the Mir space station, Dr. Norman Thagard. Dr. Lucid said. On March 22 she blasted off on an American shuttle for the Mir station, two days later joining two Russian astronauts, Yuri Onufrienko, 35, and Yuri Usachev, 38, the flight engineer. On Sept. 7, Dr. Lucid broke the women's space-endurance record set in 1995 by the Russian astronaut Elena Kondakova. Shannon Wells LucidCorrection: September 26, 1996, ThursdayA Woman in the News article last Thursday about Dr. Shannon W. Lucid, the astronaut who has been in space longer than any other American, referred incorrectly to one of her advanced degrees."
Article discusses New York Yankees victory over Baltimore Orioles in first game of three-game series (M) ,"But the Yankees do have some hitters, perhaps more noted for spraying singles and doubles rather than home runs. Not a long ball was hit, even though the Orioles team that has shattered the 1961 Yankees long-ball record was very much in the House That Ruth Built. Instead, the Yankees culled everything they could from two walks, the sacrifice and the two singles they got in the ninth and 10th, good for the tying and winning runs. It's not so much about hitting home runs, but getting the key hits at the right time.''Never has that been more true than the last eight games. Yes, the Yankees won some by blowouts."
New York Rangers training camp notes (M) ,"It took only a week for Niklas Sundstrom to come down from the high of the World Cup. The start of the National Hockey League's regular season is three weeks away, and Sundstrom, the Rangers' second-year center, is ready to move on to the next goal. Sundstrom was one of nine Rangers who played in the World Cup. Brian Leetch and Mike Richter, who played for the World Cup champion United States team, and Adam Graves will rejoin the Rangers after this trip. HOCKEY"
Article discusses pitching match-ups for New York Yankees-Baltimore Orioles doubleheader (M) ,"For the thousands who were disappointed at seeing less than an inning of the David Cone-Mike Mussina matchup Tuesday night, there will be no return engagement at Yankee Stadium today. Had Tuesday's rainout been rescheduled as part of doubleheader last night, the Yankees would have had to use Ricky Bones or Brian Boehringer. Under baseball policy, the rainout should have been made up last night, but the American League office gave the Yankees permission to play two today. ' There's not a lot of residual soreness from last night's one-inning effort.''Cone This is just the normal stuff-- how your shoulder feels, are you extra stiff today, do you think you can give it a try, that sort of thing."
"Montreal Expos defeat New York Mets, 4-3 (M) ","Negotiations on a multiyear contract for Bernard Gilkey have reached an impasse that is heightening the probability that the Mets outfielder wo n't re-sign with the team before the end of the season. Gilkey will become a free agent if a new collective bargaining agreement grants players the 75 days of service time missed during the recent players strike.''We know where we stand on it,'' Mets General Manager Joe McIlvaine said tonight before the Expos beat the Mets, 4- 3, in the final game of a two-game series.'' The Mets appeared committed to re-signing Gilkey last month when the ratification of a new collective bargaining agreement appeared imminent."
Sports results (S) ,"TENNISSeles and Date AdvanceTop-seeded Monica Seles and Kimiko Date, Japan's most popular player, had some trouble yesterday before advancing to the quarterfinals of the Nichirei Ladies tournament in Tokyo. Seles lost her serve twice before outlasting Mana Endo of Japan, 6- 4, 6- 4. Date was a set down and behind by 3- 4 in the second set before defeating another Japanese player, Nana Miyagi, 4- 6, 6- 4, 6- 3, in their second-round match on the hardcourts at Ariake Tennis Park. Endo, ranked 56th in the world, broke Seles's serve in the sixth game of the first set and the fourth game of the second set. Seles was playing her first singles match since losing in the United States Open final to Steffi Graf."
"Thousands of South Korean troops search mountainous area for last survivors of group of North Korean commandos who apparently sneaked into South Korea from submarine on Sept 18; troops shoot three of infiltrators to death after arresting one; they find bodies of 11 others who apparently preferred to die rather than risk capture; about five more North Koreans are still believed to be on loose, and South Korean Government fears they are planning sabotage; photo (M) ","Thousands of South Korean troops backed by helicopters and tracker dogs searched a mountainous area today for the last survivors of a group of North Korean commandos who apparently sneaked into South Korea from a submarine before dawn on Wednesday. About five more North Koreans are still believed to be on the loose, and the South Korean Government fears they are planning sabotage. The North Korean submarine, a 325-ton, 106-foot gray vessel, lay 100 feet offshore today near the east coast city of Kangnung. The captured North Korean was identified as Li Kwang Soo, a 31-year-old soldier. But according to South Korean television, he refused to disclose the purpose of the mission, saying that to do so would put his family in North Korea in danger."
George Steinbrenner announces that Joe Torre will return next year as manager of New York Yankees (M) ,"George Steinbrenner asked reporters to gather round in the clubhouse at Yankee Stadium, before last night's 3- 2 victory in 10 innings over the Baltimore Orioles, and then made the stunning and amusing announcement that Joe Torre would return as the Yankees' manager in 1997.It was stunning because Torre has a guaranteed contract for next season, and amusing because Steinbrenner has made similar pronouncements in the past and then not honored them. While the timing of Steinbrenner's comments was curious, because the American League East-leading Yankees were three hours away from perhaps their most critical series of the season, the owner claimed he made them to help Though Steinbrenner gave Torre the news on his future, he left General Manager Bob Watson's future in doubt. ,'' Steinbrenner raved about his manager.''"
"Proponents of preserving Sterling Forest receive renewed commitment from House Speaker Newt Gingrich, who says that if measure continues to stall in Senate, he will include project in omnibus spending bill needed to keep Government operating after fiscal year ends on Sept 30 (New Jersey Daily Briefing) (S) ","With the Congressional session about to end, proponents of preserving Sterling Forest got a renewed commitment yesterday from House Speaker Newt Gingrich, according to a spokesman for Rep. Marge Roukema, Republican of Ridgewood. Gingrich said that if the measure continued to stall in the Senate, he would include the project in the omnibus spending bill needed to keep the Government operating after the fiscal year ends on Sept. 30, a spokesman said. But the measure bogged down in the Senate when several senators wanted to include their own projects. Alan Front, a vice president of The Trust for Public Land, said the Sterling Forest plan may fare better as a minor part of an omnibus spending bill because lawmakers do not want to see Government services shut down again this year."
"Federal audit finds that Camden, NJ, officials misspent or mismanaged about $2.2 million in Federal grants and housing funds, using some of money to pay for Halloween pumpkins and Christmas parade floats (New Jersey Daily Briefing) (S) ","A Federal audit has found that city officials misspent or mismanaged about $ 2.2 million in Federal grants and housing funds, using some of the money to pay for Halloween pumpkins and Christmas parade floats, The Associated Press reported yesterday. The impoverished city may have to repay some of the money, including $ 762,500 that was used to build a fire station, said Paul Kane, a district inspector general for the Federal Department of Housing and Urban Development. NEW JERSEY DAILY BRIEFING"
"Mayor Robert W Shoey of Matawan resigns in protest over vote by Borough Council to settle discrimination lawsuit; council approves paying $360,000 to Sgt James M Alston, Police Department's only black officer who accused his superiors of reassigning him after he complained about his nephew being denied a job because he was black (New Jersey Daily Briefing) (S) ","Mayor Robert W. Shoey of Matawan resigned in protest Tuesday, when the Borough Council voted to settle a discrimination lawsuit. The Council, which the Mayor described as'' spineless,'' approved paying $ 360,000 to Sgt. James M. Alston, the Police Department's only black member. Sergeant Alston had accused his superiors of reassigning him to patrol duty after he complained publicly that his nephew was denied a police job because he was black, said Linda Kenney, Sergeant Alston's lawyer. The nephew, Michael Butler, received $ 125,000 last year in a settlement of his own suit. Esther Rinear, the council president, said the settlement with Sgt. Alston did not constitute an admission of wrongdoingNEW JERSEY DAILY BRIEFING"
Pilot and lone passenger of single-engine plane escape serious injury when aircraft skids off runway while trying to land at Bader Field Airport and plunges into Atlantic Ocean (New Jersey Daily Briefing) (S) ,"The pilot and only passenger of a single-engine plane escaped serious injury yesterday afternoon when the aircraft skidded off a runway while trying to land at Bader Field Airport and plunged into the Atlantic Ocean, officials said. Police rescuers pulled the pair from the water, said Sgt. Ernest Jubilee of the Atlantic City Police. NEW JERSEY DAILY BRIEFING"
