abstract,summary
"Andy Newman reviews Jaimito's Restaurant, Clifton, NJ; photo (M) ","Even the potatoes. The potato is the national staple of Peru and it shows up in the mostly unlikely places at Jaimito's-- as french fries atop the rice in a stir-fried chicken dish, lomo saltado; as cold potatoes benedict in the cadmium-yellow appetizer papa a la huancaina. The spaghetti with pesto is garnished with a single, large roasted potato. Some dishes are simple and delicious, like tacu-tacu, a soul-satisfying plate of white beans and rice, or Mr. Lam's version of fried rice ( Peru has a large Chinese population, and Chinese restaurants, called chifas, are as common there as they are here )."
"Recent Federal court decision that opened New Jersey's trash market to competition is taking its toll on county agencies that handle garbage; on Sept 18, Standard &amp; Poor's downgraded bonds of Union County Utilities Authority and Camden County Pollution Control Financing Authority to BB, from A- and BBB+ respectively (S) ","The recent Federal court decision that opened New Jersey's trash market to competition is taking its toll on the county agencies that handle garbage. On Wednesday, Standard & amp; Poor's downgraded the bonds of the Union County Utilities Authority and the Camden County Pollution Control Financing Authority to BB, from A- and BBB+ respectively. The July court ruling that the state could no longer force towns to take garbage to the county dump hit Camden and Union counties particularly hard, said Mark W. Glotfelty, Standard & amp; Poor's associate director of public finance ratings. Like other counties, Camden and Union had been counting on state-guaranteed dumping fees to help pay off bonds for state-mandated incinerators. Bonds rated BB and lower are considered speculative grade rather than investment grade."
New Jersey State Division of Travel and Tourism is trying to draw people to Jersey Shore for a few more weeks; spot check of authorities along coast shows beaches will be unguarded but probably open to swimming (S) ,"A spot check of authorities along the coast shows beaches will be unguarded but probably open to swimming. Hurricanes and tropical storms this month prompted some beach officials to bring back lifeguards, who traditionally leave after Labor Day. Beaches will be unguarded this weekend, officials said, but as long as the surf stays relatively calm, the water will be open-- at the swimmer's own risk.''We had several rescues last weekend by lifeguards who were here putting away equipment,'' said Cynthia Coritz, a superintendent at Island Beach State Park. At other times, when the weather was nice but the surf rough, the police were asked to pay extra attention to the beach area. If the surf seems particularly dangerous, local beach officials may close any area."
Letter by John J Stapleton on chart accompanying Sept 1 front-page article on New Jersey in 1896; says chart included incredible statistic about state budget that deserved to be more accurately represented (S) ,"To the Editor:''Cheaper Eggs, Cooler Summers,'' the chart accompanying your Sept. 1 front-page article on New Jersey in 1896, included an incredible statistic about the state budget that deserved to be more accurately represented by your graphic artists. In 1896, according to your table, the budget was $ 2.1 million; in 1996, it is $ 16 billion. The bar representing the 1896 budget measured about half a millimeter, or one-50th of an inch. The bar representing the 1996 budget measured a little more than 1 1/8 inches. To represent that, the horizontal bar for 1996 should have been more than 12 feet long, nearly enough to fill your entire section. JOHN J. STAPLETON East Brunswick"
Letter by Carl Faith on Aug 25 article on commercial fishing in New Jersey (S) ,"To the Editor: Your front-page article'' What's the Catch? ,'' on commercial fishing in New Jersey ( Aug. 25 ), is an amazing story about a vital industry. But what amazed us most was the complete absence of our favorite fish: the New Jersey blue. At the Annex Restaurant in landlocked Princeton, we enjoy fresh blues about twice a week, and the owners assure us that they are caught along the Jersey Shore. So how did they elude your net?CARL FAITH PrincetonWith 848,000 pounds landed in 1995, at a wholesale price of $ 318,000, bluefish are not among the state's top 10 commercial seafood species."
Letter by Alfred Sonny Piccoli on Sept 15 article on Geraldine R Dodge Poetry Festival (S) ,"To the Editor: Your article on the Geraldine R. Dodge Poetry Festival ( front page, Sept. 15 ) affirms the perception that today's poets are cliquish, and the self-lauding'' trading'' cards of poets you used as illustrations reflect that notion. One of the highest aspirations of poets is to speak as guardians of their society. Lord Byron expressed my sentiments in his 1816 poem'' Childe Harold's Pilgrimage'':In worship of an echo; in the crowdThey could not deem me one of such; I stoodAmong them, but not of them. ALFRED SONNY PICCOLI Bloomfield"
Letter by L B Snyder on July 7 article on South Jersey's booming retirement communities (S) ,"To the Editor: Your coverage of South Jersey's booming retirement communities ( front page, July 7; letter, July 21 ) overlooks their impact on places like Toms River. What was a quiet town of 16,000 has mushroomed into a mini-metropolis of 80,000. Hundreds of retirees flood into town every day. For a time there were waiting lists for the hospital. Doctors' offices were inundated, supermarkets packed, services strained. One can not blame people for relocating here or developers for taking advantage of a lucrative situation. But some thought should have been given to how thousands of new homes and people would affect this relatively small area, and some control exerted over such rampant overdevelopment. L.B. SNYDER Toms River"
Readers are asked to submit accounts of fistfights or other violence they were in or witnessed in the workplace; cartoon (S) ,"We know that the office can be a volatile place-- so volatile, in fact, that punches can be thrown. Companies are reporting an increase in workplace violence, including pushing, shoving and fistfights. Has there been a fight in your office? Send your story to On the Job, Money and Business, The New York Times, 229 West 43d Street, New York, N.Y. 10036. Or by E-mail to onthejob@nytimes.com. Include your phone number. All submissions become the property of The Times and may be republished in any medium."
"Comment on clean, simple lines of modern stainless steel watches; photos (Special Section: Men's Fashions of The Times: Part 2 of 2-part section) (M) ","The clean, simple lines of modern design extend to all areas of fashion, including accessories, where extraneous details are now kept to a minimum. Here and on the following pages are matte stainless steel watches minus the diver dials and buttons; grained- and smooth-leather belts with angular, brushed silver-tone buckles; near-solid, colorful ties with subtle Jacquard patterns, and blunt- or square-toed shoes-- from the very popular loafer to the classic jodhpur boot."
"Amy M Spindler comments on latest trend in men's clothing: the everyday, personal uniform; observes that such a uniform can run from gray flannel suits to silver sneakers--all it requires is sure sense of style; photos (M) (Special Section: Men's Fashions of The Times; part 2 of 2-part section) ","The good news is that the uniform is an easy look for any man to understand. Of course, the idea of uniform dressing, for men, is nothing new. What those looks ignore, however, is that some men do n't look good in five-pocket jeans or drab suits. ' I look cheap in black. So why do so many men still not have their own distinctive uniform? That is exactly what the Armani suit is for many men: above suspicion. ' There was Halston all in black, and Mr. Liberman in his gray suit and knit tie. A suit is different. Really look at yourself."
Comment on English flavor of men's suits that is being brought out by designers in Europe and America; photos of some famous actors in English-style suits (Special Section: Men's Fashions of The Times; part 2 of 2-part section)7 ,"Here we pay tribute to two of England's celebrated traditions: its distinguished Shakespearean actors and its elegant Savile Row-cut suits. This flattering model does exactly what suits are supposed to do-- that is, give a man the shape nature hasn't. The English flavor is further enhanced with such signature details as peaked lapels, side vents and slanted ticket and hacking flap pockets. Accessories recall the giddy days of Carnaby Street in the late 60's, with high- and spread-collared shirts and silk Jacquard ties-- both in brightly colored solids and stripes-- complementing these dark-toned suits. When completed, this commanding look is suited to professions as divergent as lawyer and rock star."
Comment on tweedy country classics for men that designers have brought up to date for this fall's line; photos (M) (Special Section: Men's Fashions of The Times; part 2 of 2-part section) ,"This fall designers have brought those tweedy country classics up to date, with cleaner lines and trimmer shapes just right for the city. Yet the earthy color palette and richly textured fabrics have lost none of their masculine appeal. Camel, that most traditional of men's-wear hues, is the season's favorite, along with a broad range of browns now used in everything from plush corduroy and tweed to brushed alpaca, suede and shearling. For a more contemporary look, try a red or burgundy turtleneck sweater with this warm mix of colors."
"Comment on modern, minimalist clothes made with high-tech fabrics designed to function under any conditions; photos (Special Section: Men's Fashions of The Times; part 2 of 2-part section)p ","Modern, minimalist clothes in high-tech fabrics are designed to function under any conditions-- even underground. Durable quilted outerwear styles are made of matte or shiny-finish synthetics in streamlined silhouettes. Here, only functional details-- such as zippered pockets, snaps and a few hoods-- remain. Beyond basic black, jackets come in brown, forest green and pewter. Underneath, there are close-fitting ribbed knits, with stripes around the chest reminiscent of motocross styles, in colors of gold, burgundy, red and pale green. Trim, plain-front pants complete the picture."
Comment on how functional design of military styles adapts readily to casual civilian clothes; photos (Special Section: Men's Fashions of The Times; part 2 of 2-part section) (L) ,"This season designers are paying homage to the handsome, functional uniforms of the armed forces, past and present. Olive and khaki jackets, trenches and topcoats display oversize pockets, metal buttons and epaulettes. In keeping with military guidelines, a trim fit is de rigueur for these highly tailored coats. But there is also a casual side to uniform dressing, seen in everything from peacoats and arctic parkas to flight jackets and fatigue pants. And what better place to photograph military style than West Point, with its strict sense of order and smartly dressed cadets?"
Men are dressing up with more color than in past; photos (Special Section: Men's Fashions of The Times; part 2 of 2-part section)&#xFFFD; ,"Since the 1950's, dressing dark has meant dressing hip. Now there is a bright alternative to the monochromatic look, with colorful shirts, sweaters and ties enlivening somber jackets and suits."
This week's gardening chores listed (S) ,"Apply slow-release fertilizer, or top-dress with compost. Plant narcissus bulbs and small, minor bulbs now, but hold off on tulip planting for a few weeks. When planting spring-flowering bulbs, top-dress with a slow-release low-nitrogen fertilizer. Brent and Becky Heath, the owners of Daffodil Mart in Gloucester, Va., advise using a 5- 10- 20 formula in a chemical fertilizer; for organic nutrients, cottonseed or blood meal for nitrogen, bone meal for phosphorous and calcium and greensand or wood ashes for potash. Top-dress old bulbs as well with the same formula right now. Plant peonies during the next few weeks, and fertilize with bone meal or wood ashes. Freeze in an ice tray and use the cubes in soups, stews and pasta. ANNE RAVERCUTTINGS: THIS WEEK"
"Bethany Yarrow, daughter of folk singer Peter Yarrow, marries Sebastian Ossa; photo (S) ","By the time she entered Yale University, Ms. Yarrow was a young woman with strong political views, a closet full of black dresses and an exotic air.''I remember her arriving at school with furniture for her dorm room,'' said Alessandro Nivola, a friend from Yale.' Yarrow, now a documentary film maker and singer, met Sebastian Gross Ossa almost three years ago in Telluride, Colo. As Ms. Yarrow tells it, the couple had'' a Main Street romance.'' They met at the bar in the Sheridan Hotel on Main Street. Two weeks later they ran into each other at another Main Street hangout, the Steaming Bean coffee bar. Ms. Yarrow said.''"
"Augie's, popular Upper West Side jazz club that was closed by State Taxation and Finance Dept, has reopened; photo (M) ","In July, it appeared the final chapter had been written on Augie's, a popular Upper West Side jazz club that had closed after it was seized by the State Department of Taxation and Finance for failure to pay $ 30,000 in outstanding warrants. Augie's second life was made possible through a payment plan, negotiated with the state,'' that we can live up to'' Mr. Stache said. When word spread that Augie's had closed on July 8, former patrons and people from the neighborhood gathered petitions to send to state officials in Albany asking that they spare the club. Several people sent money to Mr. Cuartas.''We had tremendous community support,'' Mr. Stache said.'' UPPER WEST SIDE"
"Timmie Vincent, board member of Bedford-Stuyvesant Restoration Corp, is youth advocate, basketball coach and former Harlem Globetrotter; he describes himself as consultant of 'streetology'; photo (M)8 ","The large red-lettered sign outside 867 Marcy Avenue says,'' Street ologist Consultant Firm.'' Inside, Timmie Vincent, youth advocate, basketball coach and former Harlem Globetrotter turned storefront philosopher, has file drawers and scrapbooks labeled'' streetology.'' Vincent, a board member of the Bedford-Stuyvesant Restoration Corporation, began by explaining that one aspect of the science is knowing the layout of the streets.'' Timmie knew the streets and he knew there were people surviving in the streets who were street philosophers.''He explained that Mr. Vincent's display of shoe polish was indeed a perfect example of streetology because it invited negotiation.'' But I do know that this streetology person has served the community well.''SARAH KERSHAWNEIGHBORHOOD REPORT: BEDFORD-STUYVESANT"
"Merchants in East Harlem are taking Polaroids of suspected shoplifters and posting them in prominent locations, creating gallery of shame meant to deter would-be thieves; photos (M) ","Simon Michael, 25, an East Harlem resident who was recently accused of shoplifting several cans of infant formula, was a lot luckier. He wo n't be coming here anymore.''In a high-tech form of vigilante justice, merchants throughout East Harlem take Polaroids of suspected shoplifters and post them in prominent locations, creating a gallery of shame meant to deter would-be thieves and discourage potential recidivists. For many merchants, such ad hoc criminal justice is born of frustration with a legal system they say treats petty criminals too leniently. Norman Siegel, executive director of the New York Civil Liberties Union, says subjecting people to summary justice only fosters disregard for the legal system.'"
At least seven art galleries are scheduled to open in west Chelsea area by end of year; photo (M) ,"Matthew Marks was one of the first to follow the Dia Center for the Arts onto 22d Street, opening a small gallery in 1994. Marks is one of a dozen gallery owners who, along with the Dia Center for the Arts, have agreed to be part of an artwalk and studio open house this weekend, put together by a Manhattan advertising agency to promote a redesigned 1982 sports watch made by TAG Heuer. Over the weekend, Stacey Winston and Christine Wachter, former art dealers hired to help create the artwalk, will lead free guided tours of the Dia Center, galleries and local artists' studios. Stacey Winston and Christine Wachter currently have an art gallery, Winston Wachter Fine Art, on the Upper East Side. They are not'' former art dealers.''"
Brief reviews of restaurants in East 50's ,"Other entrees are grilled tuna accompanied by ratatouille; grilled tournedos of beef with a Bordelaise sauce and potatoes roasted with bacon, and pan-roasted salmon well matched with a fennel-and-rosemary sauce. Among other dishes are grilled octopus simply finished with olive oil and lemon; loukanika laconias, grilled beef sausage scented with orange peel, and grilled butterfly shrimp. Porgies, red mullets, tuna steak and swordfish are all prepared grilled and served with a lemony herb sauce. Main courses include a mixed grill of chicken, lamb chops and sausage, and kafta khashkash, or minced lamb."
"Dave Brownell, editor of publications Hemmings Motor News and Special Interest Autos, lists collectible cars he sees as good buys at the moment; graphs; photos (L) ","EACH year, Dave Brownell, the editor of Hemmings Motor News and Special Interest Autos, two publications based here that are ardently read by old-car buffs, draws up a list of collectible cars that he sees as good buys at the moment-- cars with legs, if you will. All examples were assumed to be in fine shape, or what collectors call'' No. 2'' condition. The Old Cars Price Guide, a publication in Iola, Wis., that tracks the collector-car market, describes a No. 2 car as a'' well restored'' vehicle,'' a combination of superior restoration and excellent original'' condition or'' an extremely well-maintained original showing very minimal wear.''CHARLES McEWEN"
Eric Bernacett opens gift shop for pets in Greenwich Village (S) ,"Who Has Almost EverythingTrying to appeal to the hordes of pet owners in Greenwich Village, last month Eric Bernacett opened Urban Pets Village Pet Boutique at 18 Christopher Street, between Gay Street and Waverly Place. On Halloween the store will hold a costume contest for pets. Out of the Mall and Onto the Street For a Children's Clothing StoreThe Children's Place, a nationwide chain of children's clothing stores, opened its second store in New York City on Sept. 12, with plans to open two more in the city by November. At 173 East 86th Street, between Third and Lexington Avenues, the newest store, in a shift from the company's practice of locating in malls, is the chain's first urban street-level store."
"Moshood, boutique in Fort Greene, Brooklyn, installs live mannequins in its window; photo (M)o ","No, the store known as Moshood has installed live mannequins in its window.''It's a very powerful form of advertisement, because it's real,'' said Moshood, a fashion designer who opened the shop a few years ago. Or they twirl and pout, all the while showing off Moshood's latest African-inspired fashions. The live mannequins are his latest innovation. The'' live'' windows began in July, when Moshood coaxed a few models from fashion shows to replace the standard mannequins. Soon, aspiring models strolled in, and Moshood cajoled a few attractive customers as well.'' a live mannequin's job has its hazards. Gaines remembered the man who came in asking whether Moshood was selling the mannequin.'''"
"Numerous businesses on Columbus Avenue have closed during two-year, $65 million reconstruction project; map (M) ","There are the outright disappearances of stores like Oak Tree, which sold clothing, and Alice's, which specialized in antiques, and bars like Lucy's Surfeteria and the Three Brothers Cafe. The day the construction began, in September 1994, Mr. Wladis says, the basement of Firehouse, one of three of his restaurants on Columbus, flooded with nearly a foot of watery sewage. or something like that,'' Mr. Wladis said.'' The city contends that the main contractor, Judlau Construction, is responsible for damage reimbursement. Mr. Monahan said the trees carried a one-year warranty, meaning the contractor must replace them if necessary."
who'd expect such blossoms from an onion?**Gardening column on planting allium bulbs; photo (S) ,"One of the loveliest flowers in the late spring garden is the one that arises from the overlooked leek. Others commonly available from garden centers and bulb dealers are A. aflatunense, which bears violet flowers on 24-inch stems; A. moly ( also known as lily leek or golden garlic ), which has 12-inch stems topped by yellow florets, and A. neapolitanum, with airy clusters of white flowers on 12-inch stems. Like other flowering bulbs, ornamental alliums have a fairly brief season of bloom: only a week or two. Most alliums are spring bloomers, but garlic chives are in flower in August and September, when they send up 18-inch wiry stems topped by clear white florets in loose clusters."
"Article on Rev Peter Colapietro notes that as pastor of Holy Cross Church in shadow of Times Square, he is as comfortable with junkies and runaway teen-agers as he is with New York City's glitterati and media elite; photos (M) ","the pastor of Holy Cross Church in the shadow of Times Square, Father Colapietro, 48, tends to one of New York's most colorful congregations, one filled with aging longshoremen, out-of-work actors, struggling Hispanic immigrants and the occasional prostitute looking for respite from the streets. How ya doin' Father?'' Growing up in the Castle Hill section of the Bronx, he remembers being raised more by local pastors than his own father, who was always working.'' Later, he was transferred to St. Joseph's Church on East 87th Street, just around the corner from Elaine's. Like Father Duffy, Father Colapietro is charismatic, garrulous and viewed as something of a local hero by his parishioners."
