abstract,summary
Article discusses how 13 Western states plan to adapt to expected increase in high school graduates because of children of baby boomers and influx of immigrants; various innovative steps under consideration or being taken discussed; map (M) ,"California alone built 49 campuses: 42 community colleges, 4 state colleges and 3 branches of the state university. By 2008, when the new surge is expected to peak, they will probably see a 60 percent increase in public high school graduates, according to a new projection by colleges in those states. Utah and Washington are offering courses for college credit while students are in high school, to help them graduate from state colleges more quickly. By 1992, the number of high school graduates had fallen 20 percent, leaving some colleges scrambling for students. Another voter-led initiative, Proposition 98, requires that nearly 40 percent of the state's general fund be spent on elementary and secondary schools and two-year community colleges."
"Federal jury finds Sun-Diamond Growers of California guilty of illegally giving over $9,000 worth of gifts to former Agriculture Sec Mike Espy at time when his department was considering action on several issues important to group (M) ","A California growers' cooperative was found guilty today of illegally giving more than $ 9,000 worth of gifts to former Agriculture Secretary Mike Espy at a time when his department was considering action on several issues important to the group. His lawyers have said that the gifts at issue in today's verdict were not covered by the gratuities laws because they were given to Mr. Espy by Richard Douglas, a senior vice president at Sun-Diamond who was a close friend. Any gifts Mike Espy received from Richard Douglas were the product of a long personal relationship between them.''The jury of nine women and three men convicted Sun-Diamond on eight of nine counts of illegal gratuities to Mr. Espy and illegal campaign contributions to his brother, Henry Espy, an unsuccessful Congressional candidate in Mississippi."
"Senate, 88-10, approves $1 billion in subsidies over 10 years for nation's private merchant-marine fleet; critics score bill, already passed by House and backed by Pres Clinton, as example of 'corporate welfare' and pork-barrel politics; program replaces much larger Depression-era subsidies set to expire in 1997 (M) ","The Senate today overwhelmingly approved a new plan for $ 1 billion in subsidies over 10 years for the nation's private merchant-marine fleet. The new bill would reduce direct subsidies to ocean-shipping lines to $ 100 million a year through 2005 from $ 200 million a year. The fleet has dwindled to about 320 ships today from about 850 in 1970 and more than 2,000 vessels in the 1940's. Under the new program, eligible ship operators will receive a flat payment of $ 2.3 million a ship in the fiscal year 1996 and $ 2.1 million a ship for each fiscal year through 2005. Of those 17, only 6 container ships had received a subsidy under the program that would be phased out."
"House and Senate negotiators approve immigration bill that stiffens border enforcement, speeds deportation of aliens who are criminals and restricts public benefits to legal immigrants (M) ","That provision will be changed to exempt all illegal immigrant children who are enrolled in school as of next July, and will be voted on as a separate bill. ( Page A19.$)In a contentious meeting at the Capitol, virtually every Democrat on the conference committee criticized several provisions in the immigration bill that they said would hurt legal immigrants. This could allow Democrats to change provisions in the bill they dislike. But the strategy backfired when many Republicans, particularly those in states with many illegal immigrants, like California, decided it better served their interests to have an immigration bill approved. Critics said the bill also weakens anti-discrimination provisions protecting legal workers and deletes enhanced penalties against employers who hire illegal immigrants."
"Federal court panel declares nine South Carolina legislative districts unconstitutional, saying they were drawn solely on basis of race (M) ","A Federal court panel has declared nine South Carolina legislative districts unconstitutional, saying they were drawn solely on the basis of race, lawyers involved in the case said. Legislative districts are also being challenged in Georgia. Gergel noted that only 9 of South Carolina's 170 districts were at issue, and argued that those were drawn to concentrate black voters into a few districts. Mr. Cave, a black Democrat whose district was one of the nine in the court case, represents a district with more than 60 percent black voters. He said more women participate today, as well as a black electorate and a small but growing segment of Hispanic voters in South Carolina and across the South. SOUTH CAROLINA"
George Vecsey Sports of the Times column discusses return of Gerald Williams and Bob Wickman to Yankee Stadium; both were recently traded to Milwaukee Brewers by New York Yankees (M) ,"GERALD WILLIAMS and Derek Jeter drove up to Yankee Stadium together yesterday. and I went the other,'' Williams said.'' Symbolic.''Jeter headed toward first place and Williams headed toward third. The game was never played because of rain but the position of the teams will not mean everything once the Yankees and Milwaukee Brewers play two today in the Bronx. This is what we play for,'' he said.' It's hard to expect the American League president, Gene Budig, to evaluate conflict involving the team owned by the acting commissioner. Gerald Williams said yesterday, in his first visit since the trade.'' The opponents of the Milwaukee Brewers better be prepared.''Some of us thought the Brewers were already a better team the moment Bob Watson and Sal Bando made the trade."
Excerpts from Jack Kemp's speech to Patrolmen's Benevolent Association in New York ,"York:''If we are to protect our cities, like this great city, this great nation, our families, our wives, our children, and restore this country's respect for the law, we've got to have it embedded in our schools, inculcated in our children and families and churches and synagogues all over America. We've got to restore respect for the men and women who enforce the law.... You get the feeling something is missing in America: the respect for law, the respect for authority, the respect for those eternal values and ideals that come out of our both Jewish and Christian traditions..."
"Federal District Court in Manhattan Judge Denny Chin makes permanent his earlier decision prohibiting New York State officials from releasing names and addresses of scores of sex offenders who were convicted before January 21 when law allowing notification went into effect; ruling determines that practice constituted additional, and therefore illegal, punishment for people who had already been tried and convicted for their crimes (M) ","A Federal judge in Manhattan yesterday made permanent his earlier decision prohibiting New York State officials from releasing the names and addresses of scores of sex offenders who were convicted before Jan. 21, when a law allowing the notification went into effect. More than 5,000 convicted sex offenders live in New York State, many of them on parole or probation. More than 1,000 are in state prisons and jails, officials said.''Public notification results in an affirmative disability or restraint on sex offenders and their families,'' the judge wrote in a 75-page opinion.'' In making his decision about neighborhood notification, the judge relied heavily on recent events when communities were notified that sex offenders were living nearby. Laws requiring convicted sex offenders to register with authorities have been enacted in 47 states."
"Former Adelphi University board chairman James T Byrne Jr, testifying at NYS Board of Regents hearings, says school trustees repeatedly raised president Peter Diamandopoulos's salary and benefits because of his devotion to revamping troubled institution (M) ","Adelphi University's trustees repeatedly raised the school president's salary and benefits because of his devotion to revamping the troubled institution, a former board chairman said yesterday. The former chairman, James T. Byrne Jr., testified that while he led the board from 1985 to 1993, a committee of trustees carefully evaluated the performance and pay of the president, Peter Diamandopoulos. Mr. Byrne said in explaining why the trustees raised the president's pay to $ 145,000 a year, from $ 95,000, after his first year, in 1985.Since then, Dr. Diamandopoulos's straight pay has risen to $ 330,000. Byrne, a senior vice president of Bankers Trust, is an Adelphi alumnus and a trustee since 1969."
Outlook for Army-North Texas football game; photo (M) ,"The quarterback of the Army football team will be playing against North Texas of the Big West Conference on Saturday at Texas Stadium in Irving, west of Dallas. -- I went to a lot of Cowboys games-- but I have n't played there,'' said McAda, whose high school football team never went far enough in the Texas 5-A playoffs to reach Texas Stadium.' McAda, now a 6-foot-3-inch, 200-pound first classman, exploited his opportunity and against North Texas ( 1- 2 ) he will be starting his 22d consecutive game for Army ( 2-0).Some at West Point believe he is the best quarterback Army has had in its wishbone offense era, which covers the past dozen seasons."
"AT&amp;T Corp stock plunges after firm warns that its earnings for rest of the year will fall up to 10 percent below expectations; chairman Robert E Allen comments, phone interview; AT&amp;T introduces residential long-distance phone rate of 15 cents a minute for calls anywhere in United States at any time; move could set off price war; graph; table (M) ","AT&amp;T's bad news all but obscured an announcement that the company would offer a flat rate of 15 cents a minute for all domestic long-distance calls. AT&amp;T hopes to reverse its long-distance results with a precedent-setting marketing campaign. Nacchio said that all AT&amp;T customers were eligible for the new plan, which is called AT&amp;T One Rate. AT&amp;T is spending more heavily for two reasons: to hold onto its long-distance customers and to break into new businesses, like Internet access and a new type of wireless service called personal communications services, or P.C.S.Yet analysts said that AT&amp;T could ill afford to scale back investments in new businesses just as the regional Bell companies are getting into long-distance service, cable-television companies are getting into local phone service, and everybody is getting into wireless."
Excerpts from Bob Dole's speech at Economic Club of Detroit ,"That was more than five days since the House ended its last roll-call at 3:03 P.M. Thursday. The vote was 225 to 173, with 9 members voting present.*Attend one or more of the 21 fund-raising events for House members and candidates to be held tonight, out of 100 planned for this week. it.''Nor was there much doubt about the purpose of a hearing that Representative Mark E. Souder, Republican of Indiana, held on naturalization Tonight's 21 House fund-raising events, 6 for Democrats and 15 for Republicans, were only a start. Before this week ends, the National Republican Congressional Committee will have run 80 such events, bringing in $ 50,000 or more, House Democrats will have held 20, Republican Senate candidates another 17, and Senate Democrats a dozen."
"Article on organizers preparing for 1988 Goodwill Games, which are to be held in New York City and Long Island; map (M) ","When the Goodwill Games began in 1986, their creator, Ted Turner, was taking a big gamble. If that happened, Turner's new toy, a cold-war, multisport quadrennial battle between the United States and the Soviet Union, could become, in effect, a new Olympics and a pot of gold for Turner's broadcasting conglomerate. If the Olympics survived, Turner would lose a lot of money. The Olympics have survived and Turner has lost perhaps $ 70 million in the the previous Goodwill Games. In 1994, 1,744 men and women from 74 nations competed in 24 sports over 16 days. This time, all athletes can earn money. The financing comes from New York State. Turner's company, Turner Broadcasting System, is merging with Time Warner. GOODWILL GAMES"
Article discusses problems besetting New York Jets and coach Rich Kotite (M) ,"Whatever you think of Jets Coach Rich Kotite-- whether you believe his 3- 17 record with the team merits his being axed in favor of Jerry Stiller playing Vince Lombardi or you think he'd be better off creating offensive formations for Hess toy trucks-- he is enduring a horrific trial by media fire. How would you like to flip on the MSG Network and hear Nasty Boy Bob Page flay thusly:'' I have never seen a head coach more hopelessly out of touch or out of place than Rich Kotite.'' Fire'' Clueless Kotite!'' In Classic Sports' replay Monday of a June 1976 Yankees-Red Sox game, Billy Martin introduced himself by saying:'' Born in Berkeley, California. Died in New York.''TV SPORTS"
New York City has been selected to be host for 1998 National Basketball Association All-Star Game (S) ,"New York has been selected to be the host for the 1998 National Basketball Association All-Star Game, 30 years after the event was last played at Madison Square Garden. The 47th annual game will culminate a weekend of activities, including the Saturday rookie game, 3-point shootout and slam-dunk contest. New York and Madison Square Garden were selected over Portland, Ore., and its year-old, 21,500-seat arena, the Rose Garden, and Philadelphia, which will soon unveil its new arena. The game was played at the Garden in 1954, 1955 and 1968. The 30-year-old Caldwell played in 51 games for the Pacers last season."
"Mother Teresa, Nobel Peace Prize winner, is expected to be discharged from Woodlands Nursing Home in Calcutta, where she was hospitalized after having fallen from chair (S) ","MOTHER TERESA, the Nobel Peace Prize winner, is expected to be discharged today from the Woodlands Nursing Home in Calcutta, where she was hospitalized on Sept. 16 after having fallen from a chair, Reuters reported yesterday. Doctors said that a brain scan had detected a black spot on her brain, which could indicate a hemorrhage or stem from an earlier injury, and that they were awaiting the results of a second scan. Dr. DINAMANI BANERJI said a second scan was needed to confirm that the spot posed no danger. Mother Teresa was also hospitalized a month ago for heart trouble, malaria and pneumonia. CHRONICLE"
"Mikael Salovaara's bitter feud with Alfred C Eckert 3d over collapse of their South Street Funds threatens his glittering reputation as 'vulture' investor in distressed and bankrupt firms; he has sued charging firm's general partner, Gary E Hindes, sold obscure notes for too little at Eckert's behest, holding he (Salovarra) got higher price for notes few days later; Hindes holds Salovaara sold notes to self through intermediaries to further his suit; photos; diagram (M) ","The South Street Funds set out to raise $ 1 billion from institutions and wealthy individuals for investment in distressed and bankrupt companies. Then there were his activities directing Water Street's investment in the then-bankrupt National Gypsum Company in 1990. Mr. Salovaara and Mr. Eckert, then head of Goldman's merchant banking effort, left to start South Street Funds. As the feud between Mr. Salovaara and Mr. Eckert intensified, the investors decided to wind up South Street late in 1994. That left just $ 1.6 million of the notes in a separate fund, South Street Corporate Recovery Fund Two days earlier, Mr. Salovaara had discussed a sale of the notes held by the International fund with Mr. Rawson."
Pennsylvania Common Pleas Court Judge Patricia Jenkins rules that John E du Pont is mentally incompetent to stand trial for murder of Olympic wrestling champion Dave Schultz in Jan; photo (M) ,"The doctors have all said that there is a strong probability, with proper medication, he can be restored to competency in two to six months.''At a three-day competency hearing that began last week, a court-appointed psychiatrist said he believed that Mr. du Pont was incompetent to stand trial. The psychiatrist, Dr. Thomas Gutheil, said he came to his decision after hearing testimony from three other psychiatrists and from Mr. du Pont's former lawyers. Mr. du Pont, a longtime benefactor of Olympic-style wrestling, said in the March interview with two defense psychiatrists.' While Mr. du Pont believed himself competent to stand trial, Mr. Bergstrom said in an interview,''"
"Trial of pool mechanic Bartholomew Torpey for criminally negligent homicide in death of tennis player Vitas Gerulaitis begins, Riverhead, LI; prosecution charges that it was pool mechanic's failure to install $1.44 piece of exhaust pipe that helped cause Gerulaitis's death from carbon monoxide exposure (M) ","Heilig said that both Mr. Cosmano and Mr. Torpey'' got dizzy and lightheaded'' from the carbon monoxide fumes while inspecting the heater in the basement of the pool house on Sept. 15, 1994.''But did Mr. Torpey do anything to fix it?'' Cosmano was granted immunity when he testified before a grand jury that indicted Mr. Torpey and the pool company. He said Mr. Raynes had been told by Southampton Village officials that the pool house could not be used for overnight guests, yet no criminal charges were brought against him."
Loewen Group rejects $3.1 billion takeover offer from Service Corp (M) ,"The Loewen Group, striving to remain independent, rejected a $ 3.1 billion takeover offer last night from the Service Corporation, the world's largest chain of funeral homes. Rather than directly seeking a higher offer, the company's board decided not to pursue negotiations.'' The Loewen board of directors has unanimously concluded that the best way to maximize value for our shareholders is through the continued implementation of the company's long-term business plan as an independent company,'' said Raymond L. Loewen, the company's founder and chief executive, in a letter to L. William Heiligbrodt, Service's president. Heiligbrodt offered $ 43 a share in stock on Sept. 17, though without the details of share exchange ratios and other information. Loewen's announcement came after the stock market closed yesterday."
"Western diplomats and Bosnian officials say Momcilo Krajisnik and Kresimir Zubak, Bosnian Serb and Bosnian Croat political leaders elected to new three-member presidency, have mounted political alliance that could doom new Bosnian Government before it convenes for first time (M) ","The Bosnian Croat and Bosnian Serb political leaders, elected barely a week ago to a new three-member presidency, have mounted a political alliance that could doom the new Bosnian Government before it convenes for the first time, Western diplomats and Bosnian officials say. Despite the denials, the reports have struck fear in the Muslim-led Bosnian Government, whose current President, Mr. Izetbegovic, was the top vote-getter in the elections on Sept. 14 and so will be the chairman of the three-member presidency. Because the three-member presidency is meant to rule by consensus, an alliance between the hard-line Croatian and Serbian leaders would swiftly paralyze the presidency.''This is our biggest fear,'' said a Bosnian Government official.'"
Maine is embroiled in debate over clear-cutting in 10-million-acre North Woods; group of grass-roots environmentalists wants to ban clear-cutting and severely restrict other logging practices in North Woods and has won right to put referendum on Nov ballot; logging industry has countered with alternate referendum that would restrict clear-cutting without banning it; voters will get chance to choose one of proposals or to reject them both; map; photos (M) ,"Now, a group of grass-roots environmentalists, led by a former gubernatorial candidate for Maine's Green Party, wants to ban clear-cutting altogether and severely restrict other logging practices in the North Woods. But industry has countered with an alternate referendum that would restrict clear-cutting without banning it. That alternative referendum, worked out in months of private negotiations between environmentalists and large forest landowners, is called the Compact for Maine's Forests. Each side says its referendum is the way to insure the health of both the forest and industry. The forest is largely in northern Maine."
"Writers, academics, lawyers, publishers, judge, Pulitzer Prize winner and assorted other legal experts and so-called intellectuals attend symposium at 92d St Y in Upper Manhattan on O J Simpson murder case; various views of case discussed; photo (M) ","The O. J. case, that is. Cabdrivers may claim to have lost interest in O. J. Simpson. Professors at Cornell University are putting together an O. J. research archive. There have been conferences among legal scholars about the Simpson case. New O. J. books pour into bookstores month after month. The People v. O. J. Simpson'' ( Random House ) by Jeffrey Toobin, who covered the case for The New Yorker, appeared on the best-seller list this month within days of going on sale. According to O. J.,'' read the topic printed on the cream-colored invitations mailed out by Random House and The New Yorker.'' How the Simpson Trial Changed the Legal System.''The assembled panel was also impeccably august. Obscure O. J. references whizzed by without translation."
"New principal at Public School 369, special education school in downtown Brooklyn, is Rudolph W Giuliani, first cousin to NYC Mayor Rudolph W Giuliani; his career discussed (M) ","The name of the new principal at Public School 369, a special education school in downtown Brooklyn, has a tantalizingly familiar ring. It is Rudolph Giuliani. Despite the Mayor's persistent criticism of the sprawling special education program, he has not quit his day job to reform it one school at a time. Instead, the principal is the Mayor's 40-year-old first cousin. Giuliani, the principal, began his career in the city school system 16 years ago, as a special education teacher. The Mayor has criticized special education for absorbing 13 percent of the city's public school students, some of whom he feels would be better served in mainstream classrooms.''The Mayor has never said that teachers in the classroom were part of the problem,'' Ms. Roche said."
"Death row inmate Joseph Harris, who killed five people, including three postal workers, in brutal vendettas, dies in Trenton hospital three days after collapsing in his prison cell; there is no sign of foul play; Harris had become center of case that challenged constitutionality of New Jersey's death sentence (M) ","The death of the inmate, Joseph Harris, a 40-year-old former postal clerk, prompted New Jersey's Supreme Court today to postpone a hearing it had scheduled for Wednesday on the constitutionality of the state's death sentence. Harris had received two death sentences. Robert McHugh, a spokesman for the State Department of Corrections, said a death row guard found Mr. Harris unconscious on the floor of his cell about 9:40 P.M. Friday.' Routinely, he said, guards check death row inmates' cells every 20 minutes. He said that Mr. Harris was admitted to the intensive care unit in critical condition about 10:48 P.M. Friday and remained there until he died about 11:30 P.M. on Monday."
"Brooklyn District Attorney Charles J Hynes discusses his decision to seek death penalty for Michael Shane Hale, who is charged with killing, robbing and dismembering his companion Stefan Tanner; reaction of city's other district attorneys discussed; photo (M) ","Ever since the death penalty was revived in New York State last September, prosecutors and defense lawyers alike assumed the Bronx District Attorney would be the last prosecutor in the city to seek it, and the Brooklyn District Attorney the first. Charles J. Hynes, the Brooklyn District Attorney, announced that he would ask for the death penalty in the case of a man charged with killing, robbing and dismembering his companion. But Mr. Hynes, who has described himself as a death penalty opponent since he ran for district attorney in 1989, had a more measured response. He became the first chief prosecutor in the state to assemble a specially trained team to evaluate potential death penalty cases."
"Thunderous explosion, apparently caused by natural gas leak, tears through Presbyterian church on residential street in Flushing, Queens, shortly before dawn, destroying church as well as two nearby houses; ten people, including five firefighters and one police officer, suffer minor injuries; photo; map (M) ","A thunderous explosion, apparently caused by a natural gas leak, tore through a Presbyterian church on a residential street in Queens shortly before dawn yesterday, destroying the church as well as two nearby houses. The explosion occurred about 4:45 A.M. in the Hyo Shin Bible Presbyterian Church at 42- 15 166th Street between Northern Boulevard and 43d Avenue in Flushing, less than an hour before members of the Korean congregation were to begin gathering for an early-morning prayer service. Two wood frame Colonial houses directly behind the church on 167th Street were ignited. The Hyo Shin congregation moved from 57th Street in Woodside to Flushing, which now has more than a dozen or so Korean churches."
Congress approves measures under which women with maternity coverage will be assured hospital stays of at least 48 hours after childbirth and mental illness will for first time be put on par with physical illness; measures are included in $84.7 billion compromise spending bill for veterans and housing programs that House passes by vote of 388 to 25 (M) ,"The two health measures were included in an $ 84.7 billion compromise spending bill for veterans and housing programs that passed the House, working under the deadline pressure of a fast-closing election-year session, by a vote of 388 to 25. The overall measure is the seventh of 13 spending bills for the 1997 budget year that Congress has sent to the White House. Off the House floor, leaders of the Republican majority worked furiously today to come up with a plan suitable to their followers and the White House and Democrats that would allow them to complete the remaining spending bills before the scheduled adjournment of Congress on Friday. Completing work on the spending bills would be one of the last major legislative actions of the 104th Congress."
"Pegi USA, specialty baker in Santa Ana, Calif, is selling Bill Clinton Waffle; Pres Clinton on Sept 11 takes credit for law that orders companies to give time off to workers with sick relatives, which Congress had passed four years earlier; Pres Clinton credits Commerce Sec Mickey Kantor for getting better of Bob Dole's aides in bargaining over Presidential debates (M) ","Presidential PastryLate in his 1992 campaign, President George Bush visited a restaurant of the Waffle House chain to try to dramatize his charge that Gov. Bill Clinton flip-flopped on tough issues. So why did a Clinton campaign press release issued this week state that the President, Vice President Al Gore and their wives would fan out across the country to celebrate the legislation's anniversary yesterday, nearly two weeks Yesterday was the fourth anniversary of Senator Bob Dole's vote to sustain President Bush's veto of the family leave measure. In both cases, the legislation being trumpeted is one that Congress passed, and Mr. Bush vetoed, a full two months before Mr. Clinton was elected President. If so, President Clinton says he knows why. Campaign Trail"
"International Business Machines Co to introduce Merlin, new version of its OS/2 personal computer operating system software; IBM has decided to continue supporting OS/2, which lacks market dominance of Microsoft Corp's rival Windows system, because its most important business customers still use system (M) ","I.B.M. plans today to introduce the latest version of its OS/2 software, code-named Merlin. But even I.B.M. executives concede that the new program lacks the legerdemain to make Windows, the much more popular software from the Microsoft Corporation, disappear. ' OS/2 is broader than just an operating system to the I.B.M. company,'' he said. He shelved efforts to develop a version of OS/2 to run on the Power PC microprocessor developed by I.B.M., Apple Computer and Motorola Inc. But there are relatively few off-the-shelf programs written specifically for OS/2. While OS/2 can run programs written for Windows 3.1, it does not support those written for Windows 95 or Windows NT, the latest versions from Microsoft."
"Thompson family and their charitable foundations, seeking to recoup part of $80 million they say they lost on Oryx Energy Co stock, are suing Glenmede Trust Co, their investment advisory firm, for allegedly failing to inform them of firm's role in Oryx's Sept 1990 deal to repurchase its shares from Pew Charitable Trusts; Glenmede, which says family rejected its offer to negotiate sale of their shares, holds it had to respect confidentiality of talks with Pew and that it had no duty to disclose to client strategy devised for another client (M) ","The Thompsons contend that the Glenmede Trust Company of Philadelphia breached its fiduciary duty by keeping the family in the dark about Glenmede's role in a September 1990 deal involving stock of the Oryx Energy Company. The deal was a $ 1 billion purchase by Oryx of 18 million of its shares at $ 53.75 each from the Pew Charitable Trusts. The Pew Charitable Trusts were set up by the children of the founder of Sun, Joseph N. Pew; Glenmede was chartered in 1956 to administer the trusts and began accepting other clients in 1979, and the Thompson family became a client of Glenmede after selling its coal mining company to Sun for Sun shares."
